hv,seed-spread,seed-spread-communities,seed-spread-fairness,seed-spread-budget,seed-spread-time
0.028396497506973,0.05792540661070304,0.028396497506973,0.021969299685304963,0.04796107977531187,0.0012128961175236095
0.02880952978282138,0.05860020986358866,0.02880952978282138,0.024939718923700088,0.0493415074968029,0.0027448530954879325
0.029618561567589546,0.059691277544596015,0.029618561567589546,0.02577780769677223,0.04992263166828664,0.0009244491080797482
0.02997872748901162,0.06010983735571879,0.02997872748901162,0.02566794851488004,0.050365995342443334,0.0009244491080797482
0.030623807723404565,0.060936935991605455,0.030623807723404565,0.02627758796900865,0.05109020536665868,0.0009244491080797482
0.030780472961893034,0.06107730849947533,0.030780472961893034,0.027276224106678425,0.05117247769668061,0.004302864637985309
0.03107314199847034,0.06157619359916054,0.03107314199847034,0.02833958154890382,0.051984203469920165,0.004353326337880378
0.03131280845449693,0.061849855718782806,0.03131280845449693,0.028674044418686054,0.052257874042495656,0.003898271248688352
0.031435120053641366,0.06187027806925499,0.031435120053641366,0.030021782884077478,0.052150225717160756,0.003501629066107029
0.031512854455329004,0.06201407397691501,0.031512854455329004,0.03008374839515307,0.05216162210630319,0.003501629066107029
0.03185088237867204,0.062334798006295905,0.03185088237867204,0.029296366448972464,0.052335411529252356,0.003506778593913955
0.03204408559245721,0.06250263641133262,0.03204408559245721,0.030389502050498084,0.0525918745678402,0.0035158604407135347
0.03229438258261867,0.06266177859391395,0.03229438258261867,0.029627962271906148,0.05269492891875278,0.003506778593913955
0.03232314385680826,0.06271096537250787,0.03232314385680826,0.029628463600163517,0.052712109429684115,0.003506778593913955
0.03234282470496565,0.0627176941238195,0.03234282470496565,0.029751719615163055,0.05277443330078294,0.003506778593913955
0.03263248147182477,0.06291251311647429,0.03263248147182477,0.029935407466011858,0.05289228505024263,0.003506778593913955
0.03276294476143115,0.06311702518363065,0.03276294476143115,0.030075668898906956,0.05298604900738472,0.003506778593913955
0.032933056536788574,0.06326865162644282,0.032933056536788574,0.03032682793531789,0.05317536333816379,0.003506778593913955
0.03294654374696607,0.06327269150052467,0.03294654374696607,0.030339560317408386,0.05316727293125795,0.003506778593913955
0.03297832180928137,0.06327636411332635,0.03297832180928137,0.031205578297594596,0.05313393702364727,0.003506778593913955
0.03305402516893982,0.0633470094438615,0.03305402516893982,0.03127757169309993,0.053150192462365166,0.003506778593913955
0.033121091097316355,0.06347637722980064,0.033121091097316355,0.03093178458626228,0.05326962897259665,0.003506778593913955
0.03312412952772771,0.06347981374606505,0.03312412952772771,0.030936294014620714,0.0533105288885333,0.0021574396642182574
0.03320828544268824,0.063555981112277,0.03320828544268824,0.031188410558196645,0.05331635588009503,0.004144165792235046
0.03325254031720249,0.06357642969569778,0.03325254031720249,0.03143287888529067,0.05332867555556743,0.004144165792235046
0.03340144082125636,0.06371668415529905,0.03340144082125636,0.031669987083754264,0.05340548865233873,0.004144165792235046
0.033519936885066055,0.06379119884575024,0.033519936885066055,0.03234756257558898,0.053446976878053554,0.0021574396642182574
0.033629296889213775,0.0639805220356768,0.033629436073409416,0.03244334106815215,0.05354139533577968,0.0017172088142707233
0.033658851488688746,0.06398711962224554,0.03365899067288439,0.03247296966576077,0.0534880315471345,0.0017172088142707233
0.033825983245615074,0.06406042759706189,0.03382612242981072,0.033183537238413094,0.05346700004757785,0.0017172088142707233
0.03404445479167013,0.06413410283315844,0.034044593975865775,0.033173645653677634,0.05350910356156581,0.0017172088142707233
0.034088243016361514,0.06415289874081846,0.03408838220055716,0.03321279936480907,0.05348367625209626,0.0017172088142707233
