n_nodes,influence,obj,nodes
1.0,0.01,1.0,[3465]
0.99,0.19,0.19999999999999996,"[3328, 837]"
1.0,0.03,0.8,[1156]
0.98,0.2,0.19999999999999996,"[3328, 837, 2494]"
0.96,0.4,0.0,"[2594, 2082, 107, 2475, 1422]"
0.93,0.43,0.0,"[2594, 2082, 107, 2475, 1422, 2959, 271, 1424]"
0.94,0.42,0.0,"[2594, 2082, 107, 2475, 1422, 271, 1424]"
1.0,0.21,0.0,[107]
1.0,0.13,0.19999999999999996,[1453]
0.67,0.51,0.0,"[0, 1665, 2314, 277, 3734, 1821, 3870, 3616, 930, 1705, 2475, 950, 1858, 3651, 2627, 2118, 3289, 2394, 2651, 859, 3805, 352, 2786, 1892, 1383, 3946, 107, 2410, 1646, 3439, 367, 3441, 628, 2806]"
0.97,0.39,0.0,"[2594, 107, 2475, 1422]"
0.33,0.53,0.0,"[2436, 3466, 394, 271, 647, 529, 403, 277, 3734, 2069, 21, 1436, 1821, 3870, 3616, 2594, 2723, 3364, 4002, 2342, 1575, 3880, 3497, 1322, 1964, 1453, 816, 3888, 1589, 3897, 313, 2362, 3388, 317, 3390, 2878, 1858, 2886, 2376, 73, 1864, 329, 1867, 2893, 2383, 1874, 1877, 1366, 87, 2394, 859, 1887, 352, 3684, 870, 1383, 107, 1646, 367, 113, 2164, 373, 3958, 1911, 1656, 374, 2428, 3967]"
0.95,0.41,0.0,"[2594, 2082, 107, 2475, 1422, 271]"
0.7,0.51,0.0,"[0, 1665, 2435, 2314, 277, 3734, 1821, 3870, 930, 1705, 2475, 950, 1858, 3651, 2627, 2118, 3289, 2394, 2651, 859, 3805, 352, 2786, 1892, 1383, 3946, 107, 2410, 1646, 1137, 614]"
0.99,0.31,0.0,"[107, 1422]"
