n_nodes,influence,obj,nodes
1.0,0.01,1.0,[740]
1.0,0.05,0.6,[3417]
0.99,0.05,0.6,"[3417, 240]"
1.0,0.21,0.0,[107]
1.0,0.05,0.4,[3404]
0.96,0.42,0.0,"[2435, 107, 1422, 2832, 1821]"
0.62,0.51,0.0,"[2435, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1831, 1063, 2855, 3881, 1323, 2220, 1839, 687, 1205, 3914, 203, 1739, 846, 2256, 3665, 2902, 732, 2017, 1253, 3943, 107, 2283, 2923, 878, 111, 372, 3575, 1403]"
1.0,0.03,0.8,[978]
0.98,0.37,0.0,"[2832, 107, 1411]"
0.97,0.4,0.0,"[2435, 1411, 107, 2832]"
0.99,0.17,0.19999999999999996,"[1442, 419]"
0.69,0.51,0.0,"[2435, 1411, 2437, 3593, 3468, 271, 2832, 2833, 918, 3863, 1561, 2329, 1564, 1821, 1830, 1063, 1320, 2855, 1831, 3881, 2220, 1839, 2480, 3914, 1739, 846, 1616, 2003, 213, 107, 252, 178]"
0.99,0.32,0.0,"[107, 1411]"
0.91,0.46,0.0,"[2435, 1411, 3141, 107, 1422, 271, 2832, 1561, 1821, 2611]"
0.98,0.08,0.4,"[3417, 1007, 3576]"
0.95,0.42,0.0,"[2435, 107, 1422, 2832, 1821, 629]"
0.75,0.5,0.0,"[3468, 271, 2832, 2833, 1551, 277, 2329, 1821, 1830, 1831, 1320, 3881, 1063, 2855, 1323, 2220, 1839, 2480, 2227, 1739, 846, 1616, 2261, 213, 3245, 107]"
0.83,0.49,0.0,"[1442, 3365, 1831, 2855, 1673, 1418, 107, 1422, 271, 2832, 2833, 1233, 277, 1656, 2329, 1821, 184, 3930]"
0.82,0.49,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3365, 1830, 1831, 1320, 2855, 2858, 1233, 107]"
0.74,0.5,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 1177, 2329, 1821, 3875, 3365, 1830, 1831, 1320, 2855, 2858, 2220, 1839, 2480, 3914, 1739, 846, 1616, 213, 107, 252]"
0.76,0.5,0.0,"[3468, 1551, 2832, 2833, 271, 277, 2329, 1821, 1830, 1831, 3881, 1063, 2855, 1323, 2220, 3245, 1839, 2480, 2227, 1739, 846, 1616, 2261, 213, 107]"
0.94,0.45,0.0,"[2435, 1411, 1542, 107, 271, 2832, 1821]"
0.72,0.51,0.0,"[2435, 1411, 1542, 3468, 271, 2832, 2833, 918, 3863, 1561, 2329, 1564, 1821, 1830, 1063, 1320, 2855, 1831, 3881, 2220, 1839, 2480, 3914, 1739, 1616, 213, 107, 252, 2436]"
0.99,0.08,0.4,"[3417, 2499]"
0.88,0.47,0.0,"[2435, 1411, 2437, 107, 271, 2832, 2097, 2232, 1561, 1850, 2811, 1821, 2053]"
0.9,0.47,0.0,"[2435, 1411, 2437, 107, 271, 2832, 2232, 1561, 1850, 2811, 1821]"
0.87,0.48,0.0,"[3365, 1831, 2855, 1673, 1418, 107, 1422, 271, 2832, 1233, 277, 1656, 2329, 1821]"
0.52,0.52,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 1177, 2329, 1821, 3875, 3365, 1830, 1831, 1320, 2855, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1381, 3943, 872, 107, 2283, 1263]"
0.84,0.49,0.0,"[2435, 1411, 1831, 2855, 1673, 1418, 107, 271, 2832, 2833, 1233, 277, 1656, 2329, 3930, 1821, 184]"
0.61,0.51,0.0,"[2435, 1422, 271, 2832, 2833, 277, 1177, 2329, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 2855, 3881, 1323, 2220, 1839, 3261, 3914, 203, 846, 3792, 2256, 3665, 2902, 732, 2017, 3943, 107, 2283, 878, 111, 2288, 370, 372, 1403, 2055]"
0.81,0.49,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 2329, 1177, 1821, 1464, 3492, 3365, 1830, 1831, 1320, 2855, 2858, 1233, 107]"
0.6,0.52,0.0,"[271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 2855, 3881, 1323, 2220, 1839, 3261, 3914, 203, 1739, 846, 3792, 2256, 3665, 2902, 732, 3167, 2017, 1253, 3943, 107, 2283, 2923, 878, 111, 2288, 370, 372, 1403]"
0.58,0.52,0.0,"[2435, 1411, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 2855, 3881, 1323, 2220, 1839, 3261, 3914, 203, 1739, 846, 3792, 2256, 3665, 2902, 732, 3167, 2017, 1253, 3302, 3943, 107, 2283, 2923, 111, 2288, 370, 372, 1403]"
0.73,0.5,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3365, 1830, 1831, 1320, 2855, 2858, 2220, 1839, 2480, 3914, 1739, 846, 1616, 213, 107, 252, 3670]"
0.57,0.52,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1830, 1831, 1320, 3881, 2855, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1381, 3943, 730, 107]"
0.66,0.51,0.0,"[2435, 271, 2832, 2833, 277, 1177, 2329, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 2855, 3881, 1323, 2220, 1839, 3261, 3914, 203, 846, 2902, 2017, 1635, 1253, 3943, 107, 2283, 2923, 878, 111, 372, 1403]"
0.39,0.53,0.0,"[1673, 1418, 3468, 1293, 1422, 271, 3854, 2832, 2833, 273, 403, 2704, 277, 918, 1813, 1177, 2460, 1821, 3875, 3492, 3365, 1830, 1831, 805, 1956, 1959, 1323, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 3943, 872, 2664, 107, 2283, 2923, 803]"
0.42,0.53,0.0,"[2435, 1411, 1542, 1422, 271, 2832, 273, 277, 1177, 2329, 1821, 3365, 1830, 1831, 805, 1323, 1710, 1839, 3647, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 2146, 3943, 872, 107, 2283, 2923, 878, 111, 3392, 3565, 370, 372, 1403, 1407]"
0.86,0.48,0.0,"[3492, 3365, 1831, 2855, 1673, 1418, 107, 1422, 271, 2832, 277, 1656, 2329, 1821, 1810]"
0.36,0.53,0.0,"[2437, 271, 2832, 2833, 273, 403, 277, 918, 2329, 1561, 1177, 2460, 1821, 3875, 3492, 3365, 1830, 1831, 1956, 1959, 1323, 936, 2988, 1710, 1839, 941, 428, 1454, 3375, 2232, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 3417, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1371, 3943, 872, 746, 107, 2283, 2923, 3576]"
0.43,0.53,0.0,"[1542, 3083, 1293, 13, 2704, 2832, 2833, 273, 403, 277, 918, 1813, 1177, 2460, 1821, 3875, 3492, 3365, 1830, 1831, 805, 1956, 1959, 1323, 803, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 3943, 2664, 107, 2283, 2923]"
0.45,0.53,0.0,"[2437, 389, 3083, 3468, 1293, 3854, 271, 2832, 273, 2704, 403, 277, 918, 1177, 2329, 2460, 1821, 3875, 3492, 3365, 1830, 1831, 805, 1956, 1959, 1323, 936, 1710, 1839, 1723, 2626, 2250, 203, 3914, 846, 1359, 1616, 187, 2131, 3797, 213, 2902, 2391, 1753, 2263, 732, 2017, 3943, 107, 2283, 2923, 878, 370, 372, 377, 1403]"
0.85,0.48,0.0,"[3492, 3365, 1831, 2855, 1673, 1418, 107, 1422, 271, 2832, 1233, 277, 1656, 2329, 1821, 3067]"
0.5,0.52,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 273, 403, 277, 918, 1177, 2329, 2460, 1821, 3365, 1830, 1831, 805, 1323, 1710, 1839, 4014, 2626, 199, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2391, 2268, 732, 857, 352, 3943, 872, 107, 2283, 2923, 623]"
0.44,0.53,0.0,"[2435, 1542, 1418, 3083, 3468, 13, 1293, 1422, 2704, 2832, 273, 403, 277, 918, 1177, 2329, 1821, 3365, 1830, 1831, 805, 1323, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1371, 2659, 3943, 3553, 107, 2283, 2923]"
0.54,0.52,0.0,"[3468, 271, 2832, 2833, 273, 277, 2329, 1177, 1821, 3875, 805, 1830, 1831, 1323, 1710, 1839, 2626, 199, 329, 2250, 203, 668, 3914, 846, 1359, 1616, 3792, 2256, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1381, 3943, 872, 107, 2283, 2929]"
0.33,0.54,0.0,"[2435, 1542, 1418, 3083, 3468, 13, 1293, 1422, 2704, 2832, 2833, 273, 403, 277, 918, 1177, 2329, 2460, 1821, 3875, 3492, 3365, 1830, 1831, 805, 1956, 1959, 1323, 936, 2988, 1710, 1839, 941, 428, 1454, 3375, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 3943, 872, 107, 2283, 2923, 3854]"
0.53,0.52,0.0,"[2435, 2055, 1422, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1381, 872, 107, 2283, 1263]"
0.92,0.46,0.0,"[2435, 1411, 3141, 107, 271, 2832, 2611, 1561, 1821]"
0.67,0.51,0.0,"[2435, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 3492, 3365, 1830, 1831, 1063, 2855, 3881, 1323, 1839, 3261, 3914, 203, 846, 2902, 2017, 1635, 1253, 3943, 107, 2283, 2923, 878, 111, 372, 1403]"
0.93,0.45,0.0,"[2435, 1411, 1542, 107, 271, 2832, 1821, 2693]"
0.56,0.52,0.0,"[1673, 1418, 277, 2329, 1177, 1821, 1346, 3492, 3365, 1830, 1831, 2855, 1063, 1710, 1839, 2626, 199, 329, 2250, 203, 1739, 3914, 846, 1359, 1616, 3792, 2256, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 1381, 872, 107, 2283, 1263]"
0.46,0.53,0.0,"[1673, 1418, 3468, 271, 2832, 2833, 277, 2329, 1177, 1821, 3875, 1956, 3365, 1830, 1831, 1320, 2855, 2858, 805, 1959, 1323, 1710, 1839, 2626, 199, 803, 329, 2250, 1748, 1739, 3914, 846, 1359, 1616, 3792, 2256, 1873, 3668, 3797, 213, 2263, 2773, 1753, 2902, 2391, 2268, 732, 2654, 857, 352, 3943, 2664, 107, 2283, 2923]"
0.22,0.54,0.0,"[2626, 1616, 3668, 2654, 107, 1673, 3209, 2704, 1177, 1710, 199, 2250, 203, 1739, 3792, 2256, 3797, 213, 2263, 2773, 1753, 2268, 732, 2283, 1293, 2832, 2833, 273, 277, 1821, 3365, 1830, 1831, 805, 1323, 1839, 329, 3914, 846, 1359, 1873, 2055, 2391, 857, 352, 3943, 872, 2923, 2435, 1418, 3468, 1422, 403, 918, 2460, 1442, 3492, 1956, 1959, 936, 2988, 941, 428, 1454, 2994, 4018, 439, 3517, 2497, 967, 3019, 1995, 470, 987, 3040, 1520, 2546, 1523, 2552]"
