n_nodes,influence,nodes
2,196.54,"[128, 669]"
21,1053.06,"[128, 138, 139, 398, 145, 1554, 530, 669, 157, 546, 166, 170, 555, 65, 1622, 215, 349, 99, 365, 623, 2042, 638]"
4,329.59,"[128, 170, 669, 638]"
9,715.85,"[128, 65, 99, 166, 170, 139, 398, 623, 669, 638]"
25,1130.2,"[128, 257, 643, 139, 141, 398, 1551, 654, 1554, 530, 669, 546, 166, 170, 43, 1712, 690, 65, 1622, 215, 99, 619, 623, 2042, 638]"
19,1008.95,"[128, 257, 643, 1544, 139, 398, 669, 546, 166, 170, 65, 1622, 215, 90, 349, 99, 623, 2042, 638, 368]"
92,2090.88,"[128, 257, 263, 392, 137, 138, 139, 1544, 141, 398, 1551, 1806, 654, 530, 1167, 1554, 107, 145, 115, 669, 643, 546, 166, 170, 43, 690, 1332, 189, 65, 579, 157, 714, 74, 847, 2001, 2130, 1622, 215, 136, 90, 349, 735, 608, 225, 99, 619, 365, 237, 495, 623, 1145, 2042, 638, 650, 147, 148, 239, 753, 245, 759, 792, 295, 1323, 308, 326, 1360, 337, 7504, 852, 344, 864, 869, 369, 391, 903, 905, 1418, 396, 1929, 395, 401, 1939, 7060, 3060, 2977, 2469, 427, 428, 945, 1510, 1001, 1022]"
1,103.46,[669]
10,728.19,"[128, 65, 166, 170, 139, 398, 623, 2042, 349, 669, 638]"
15,861.15,"[128, 65, 2042, 99, 166, 138, 170, 139, 365, 398, 623, 1622, 90, 349, 669]"
18,970.27,"[128, 257, 643, 139, 398, 669, 546, 166, 170, 65, 1622, 215, 90, 349, 99, 623, 2042, 638]"
29,1233.15,"[128, 138, 139, 398, 654, 145, 1554, 530, 788, 669, 157, 546, 166, 170, 555, 43, 65, 74, 2130, 1622, 215, 90, 349, 608, 99, 623, 1145, 2042, 638]"
81,1992.36,"[1544, 1551, 1554, 546, 43, 555, 65, 74, 2130, 1622, 90, 608, 99, 619, 107, 623, 1654, 1145, 638, 643, 137, 128, 138, 139, 650, 141, 654, 1167, 145, 2194, 147, 148, 669, 157, 166, 168, 170, 690, 189, 714, 215, 735, 225, 237, 239, 257, 263, 1806, 792, 1323, 1332, 308, 847, 1360, 337, 172, 346, 349, 864, 869, 365, 369, 391, 903, 905, 1418, 1929, 396, 392, 398, 401, 1939, 415, 2977, 931, 2469, 426, 427, 428, 945, 2042]"
84,2033.49,"[1544, 1551, 1554, 530, 546, 43, 1593, 65, 579, 1608, 74, 2130, 1622, 90, 99, 101, 107, 623, 1654, 1145, 638, 128, 137, 138, 139, 650, 141, 654, 1167, 145, 2194, 147, 148, 669, 157, 165, 166, 168, 170, 690, 189, 714, 215, 735, 225, 237, 239, 257, 263, 1806, 1323, 1332, 308, 847, 1360, 337, 852, 349, 864, 869, 365, 369, 391, 392, 903, 905, 1418, 396, 1929, 398, 401, 1939, 415, 2469, 427, 428, 945, 2001, 984, 1510, 1001, 1002, 495, 2042]"
5,399.31,"[128, 65, 166, 170, 669]"
11,751.9,"[128, 225, 65, 99, 166, 138, 170, 215, 398, 623, 2042, 669]"
50,1635.92,"[128, 257, 643, 263, 392, 137, 138, 139, 1544, 141, 1806, 398, 1167, 1551, 530, 654, 145, 1554, 401, 669, 546, 166, 170, 43, 690, 1332, 189, 65, 579, 714, 74, 847, 2130, 1622, 215, 90, 349, 735, 608, 225, 99, 101, 1510, 107, 623, 239, 1654, 1145, 2042, 638]"
45,1560.37,"[128, 257, 391, 1544, 903, 1929, 650, 396, 138, 654, 1167, 1551, 401, 1554, 530, 147, 141, 398, 157, 669, 546, 166, 170, 43, 945, 690, 1593, 139, 189, 65, 714, 847, 2130, 1622, 215, 90, 349, 735, 608, 225, 99, 101, 623, 1145, 2042, 638]"
7,602.23,"[128, 65, 99, 170, 139, 398, 623, 669]"
79,1983.61,"[1544, 1551, 1554, 546, 43, 555, 65, 74, 2639, 2128, 2130, 1622, 90, 99, 101, 619, 107, 623, 115, 1654, 1145, 638, 128, 643, 137, 138, 139, 141, 654, 1167, 145, 2194, 147, 148, 157, 669, 166, 170, 690, 189, 714, 215, 735, 225, 237, 239, 257, 263, 2313, 1806, 792, 1323, 308, 1332, 847, 349, 864, 869, 365, 369, 391, 392, 903, 905, 1929, 396, 398, 401, 415, 2977, 2469, 428, 945, 2001, 984, 1510, 1001, 495, 2042]"
44,1559.56,"[1544, 1551, 1554, 530, 546, 43, 65, 579, 101, 74, 128, 1622, 90, 608, 99, 257, 903, 623, 1654, 1145, 638, 661, 650, 138, 396, 139, 654, 1167, 401, 147, 398, 157, 669, 166, 170, 945, 690, 189, 714, 847, 215, 349, 735, 225, 2042]"
3,278.33,"[128, 170, 669]"
36,1376.28,"[128, 257, 1544, 1929, 138, 139, 396, 141, 398, 1551, 654, 401, 1554, 1167, 669, 546, 166, 170, 43, 555, 690, 65, 74, 972, 2128, 1622, 215, 90, 349, 608, 99, 623, 495, 1145, 2042, 638]"
