n_nodes,influence,nodes
0.00026232948583420777,0.03,"[128, 669]"
0.0028856243441762854,0.14,"[128, 138, 139, 398, 145, 1554, 530, 669, 157, 546, 166, 170, 555, 65, 1622, 215, 349, 99, 365, 623, 2042, 638]"
0.0005246589716684155,0.04,"[128, 170, 669, 638]"
0.0013116474291710388,0.09,"[128, 65, 99, 166, 170, 139, 398, 623, 669, 638]"
0.003279118572927597,0.15,"[128, 257, 643, 139, 141, 398, 1551, 654, 1554, 530, 669, 546, 166, 170, 43, 1712, 690, 65, 1622, 215, 99, 619, 623, 2042, 638]"
0.0026232948583420775,0.13,"[128, 257, 643, 1544, 139, 398, 669, 546, 166, 170, 65, 1622, 215, 90, 349, 99, 623, 2042, 638, 368]"
0.012067156348373556,0.27,"[128, 257, 263, 392, 137, 138, 139, 1544, 141, 398, 1551, 1806, 654, 530, 1167, 1554, 107, 145, 115, 669, 643, 546, 166, 170, 43, 690, 1332, 189, 65, 579, 157, 714, 74, 847, 2001, 2130, 1622, 215, 136, 90, 349, 735, 608, 225, 99, 619, 365, 237, 495, 623, 1145, 2042, 638, 650, 147, 148, 239, 753, 245, 759, 792, 295, 1323, 308, 326, 1360, 337, 7504, 852, 344, 864, 869, 369, 391, 903, 905, 1418, 396, 1929, 395, 401, 1939, 7060, 3060, 2977, 2469, 427, 428, 945, 1510, 1001, 1022]"
0.00013116474291710389,0.01,[669]
0.0014428121720881427,0.1,"[128, 65, 166, 170, 139, 398, 623, 2042, 349, 669, 638]"
0.001967471143756558,0.11,"[128, 65, 2042, 99, 166, 138, 170, 139, 365, 398, 623, 1622, 90, 349, 669]"
0.00236096537250787,0.13,"[128, 257, 643, 139, 398, 669, 546, 166, 170, 65, 1622, 215, 90, 349, 99, 623, 2042, 638]"
0.0038037775445960128,0.16,"[128, 138, 139, 398, 654, 145, 1554, 530, 788, 669, 157, 546, 166, 170, 555, 43, 65, 74, 2130, 1622, 215, 90, 349, 608, 99, 623, 1145, 2042, 638]"
