n_nodes,influence,nodes
7,537.95,"[128, 99, 669, 170, 398, 847, 349, 638]"
1,84.88,[128]
2,156.47,"[128, 398]"
14,836.49,"[128, 65, 546, 99, 166, 903, 669, 170, 43, 139, 398, 623, 349, 638]"
7,506.79,"[128, 65, 99, 170, 398, 349, 669]"
6,433.95,"[99, 398, 623, 239, 669, 638]"
37,1419.95,"[128, 257, 3, 1544, 138, 650, 396, 139, 398, 1167, 401, 1554, 530, 669, 546, 2042, 166, 170, 43, 945, 690, 65, 579, 74, 215, 90, 349, 225, 2274, 99, 869, 365, 623, 239, 1145, 378, 638]"
58,1751.34,"[128, 257, 643, 263, 1544, 138, 139, 396, 398, 1551, 654, 401, 530, 1554, 147, 1806, 1167, 24, 1305, 157, 669, 415, 288, 546, 166, 170, 43, 172, 1323, 426, 945, 690, 1330, 65, 579, 710, 326, 74, 847, 2001, 2130, 215, 90, 349, 2270, 735, 736, 225, 99, 869, 2277, 365, 623, 239, 115, 1145, 2042, 638]"
15,871.46,"[128, 257, 65, 99, 166, 263, 1544, 139, 170, 398, 623, 90, 349, 669, 638]"
95,2130.1,"[3, 1544, 1554, 530, 2584, 24, 546, 43, 555, 65, 579, 74, 3664, 2130, 1622, 90, 99, 623, 115, 1145, 638, 128, 643, 650, 138, 139, 654, 1167, 2194, 147, 148, 152, 154, 157, 669, 166, 170, 690, 189, 190, 710, 1747, 215, 735, 736, 225, 2277, 230, 239, 753, 1269, 1270, 759, 1275, 257, 263, 1806, 278, 1305, 288, 296, 1323, 1330, 326, 847, 346, 349, 864, 869, 363, 365, 378, 380, 899, 3463, 391, 392, 396, 398, 401, 415, 2977, 931, 426, 428, 945, 1971, 5066, 2001, 984, 7130, 1510, 495, 1017, 2042]"
16,888.36,"[128, 257, 1544, 398, 43, 2822, 669, 170, 139, 166, 65, 99, 623, 90, 349, 638]"
29,1243.28,"[128, 257, 1544, 650, 138, 139, 398, 1551, 654, 401, 1554, 530, 147, 669, 166, 170, 43, 690, 65, 74, 2130, 215, 90, 349, 2270, 99, 623, 1145, 638]"
24,1103.01,"[128, 257, 3, 263, 1544, 138, 139, 654, 1551, 398, 1554, 349, 669, 546, 166, 170, 2741, 530, 945, 65, 215, 99, 623, 638]"
75,1952.07,"[128, 257, 3, 643, 263, 1544, 391, 650, 138, 139, 396, 3463, 398, 654, 1167, 530, 1554, 1806, 2194, 147, 148, 2584, 24, 401, 152, 154, 669, 157, 288, 546, 166, 170, 43, 555, 428, 945, 690, 189, 190, 65, 579, 710, 326, 74, 714, 847, 2001, 2130, 1747, 1622, 215, 90, 349, 735, 736, 225, 99, 2277, 230, 869, 363, 365, 378, 623, 239, 753, 115, 1269, 1270, 759, 1145, 2042, 1275, 638, 511]"
27,1184.17,"[128, 1544, 139, 396, 398, 1554, 530, 669, 546, 166, 170, 43, 428, 945, 690, 65, 579, 710, 74, 2130, 1747, 215, 90, 349, 99, 623, 638]"
8,642.94,"[128, 65, 99, 166, 170, 398, 623, 349, 669]"
13,782.77,"[128, 65, 99, 669, 170, 398, 623, 945, 530, 2741, 215, 349, 638]"
39,1465.91,"[128, 257, 1544, 138, 139, 398, 1551, 1167, 401, 530, 1554, 669, 546, 166, 170, 43, 428, 945, 1330, 690, 65, 579, 74, 847, 2130, 215, 90, 349, 2270, 99, 365, 378, 623, 239, 115, 118, 1145, 2042, 638]"
68,1863.84,"[128, 257, 1544, 138, 139, 396, 654, 1551, 1806, 398, 530, 1554, 903, 401, 24, 5504, 669, 288, 546, 166, 170, 43, 428, 945, 690, 65, 1167, 74, 2130, 215, 90, 349, 3978, 99, 365, 239, 623, 115, 2042, 638, 650, 141, 2194, 148, 152, 154, 147, 157, 555, 1330, 189, 190, 326, 714, 847, 1622, 735, 736, 225, 2277, 869, 237, 371, 1269, 759, 1145, 378, 3366]"
44,1566.76,"[128, 1544, 138, 139, 396, 398, 1551, 1167, 401, 530, 1554, 147, 1806, 654, 24, 1305, 669, 288, 546, 166, 170, 43, 428, 945, 690, 65, 579, 326, 74, 2130, 1622, 215, 90, 349, 2270, 735, 99, 365, 623, 239, 115, 1654, 1145, 2042, 638]"
33,1327.99,"[128, 257, 1544, 138, 139, 396, 654, 1551, 1806, 1167, 398, 1554, 401, 24, 1305, 669, 288, 546, 166, 170, 43, 428, 945, 690, 65, 579, 74, 215, 90, 349, 99, 623, 638]"
86,2033.48,"[128, 257, 3, 903, 1544, 136, 650, 138, 139, 141, 1806, 1551, 398, 1167, 530, 1554, 401, 147, 654, 24, 1305, 669, 288, 546, 43, 945, 166, 170, 690, 326, 74, 847, 2130, 65, 1622, 215, 90, 735, 349, 225, 555, 2277, 378, 239, 115, 99, 623, 869, 365, 2194, 1145, 2042, 1275, 638, 511, 148, 152, 154, 157, 189, 190, 710, 714, 1747, 736, 230, 753, 1269, 1270, 759, 263, 278, 643, 296, 1323, 1330, 346, 561, 363, 380, 899, 3463, 391, 392, 1418, 395]"
