n_nodes,influence,nodes
35,1343.97,"[128, 257, 3, 1544, 1418, 396, 141, 654, 1167, 398, 145, 1551, 669, 546, 166, 170, 43, 555, 690, 1593, 65, 579, 326, 74, 1622, 215, 90, 735, 99, 101, 239, 623, 115, 1145, 638]"
16,878.16,"[128, 65, 99, 166, 1544, 170, 139, 398, 1551, 1167, 654, 623, 90, 669, 638, 5577]"
91,2052.97,"[1544, 1551, 530, 1554, 24, 546, 43, 555, 45, 1593, 65, 579, 74, 1622, 90, 99, 623, 118, 1145, 638, 128, 643, 137, 139, 141, 654, 1167, 147, 148, 154, 157, 669, 166, 170, 172, 690, 701, 190, 189, 710, 215, 2270, 735, 736, 225, 230, 2289, 1269, 1270, 759, 248, 1275, 257, 278, 1305, 295, 1323, 1332, 3393, 847, 344, 859, 349, 864, 363, 365, 380, 898, 391, 392, 905, 1418, 395, 396, 3463, 398, 1929, 1954, 2469, 427, 428, 945, 471, 5591, 1503, 1510, 1002, 1017, 2042, 1022, 5619]"
22,1098.53,"[1544, 1551, 530, 1554, 690, 99, 128, 555, 139, 43, 65, 396, 74, 654, 90, 398, 623, 1167, 1145, 638, 669, 166, 170]"
80,1981.69,"[1544, 1551, 530, 1554, 24, 546, 43, 555, 45, 1593, 65, 579, 74, 1622, 90, 99, 623, 118, 1145, 638, 128, 643, 137, 139, 141, 654, 1167, 148, 152, 154, 157, 669, 166, 170, 172, 690, 701, 190, 189, 710, 215, 2270, 735, 736, 225, 230, 2289, 1780, 1269, 1270, 759, 248, 257, 278, 847, 349, 365, 380, 391, 392, 905, 1929, 395, 396, 398, 2977, 1954, 931, 2469, 427, 428, 945, 1971, 449, 977, 1503, 1510, 1002, 1017, 2042]"
7,573.38,"[128, 65, 99, 623, 1145, 398, 669, 638]"
11,752.33,"[128, 65, 99, 869, 166, 1544, 170, 398, 623, 1145, 669, 638]"
17,915.95,"[128, 257, 65, 3, 99, 166, 170, 43, 139, 398, 654, 1167, 623, 1554, 90, 669, 638]"
14,835.62,"[128, 239, 643, 90, 65, 654, 99, 398, 669, 166, 170, 623, 1145, 638]"
4,338.12,"[128, 623, 669, 638]"
72,1878.63,"[128, 257, 898, 643, 1544, 137, 905, 139, 396, 141, 654, 1167, 398, 392, 1554, 530, 24, 152, 154, 669, 546, 547, 166, 170, 555, 427, 428, 43, 45, 172, 945, 690, 1323, 1593, 701, 189, 190, 65, 579, 710, 74, 847, 1622, 215, 380, 90, 349, 735, 1503, 225, 736, 99, 864, 248, 1510, 363, 237, 365, 623, 4082, 115, 1653, 118, 759, 1269, 1145, 2042, 1275, 1270, 1017, 638, 2713]"
10,738.5,"[128, 65, 99, 166, 1544, 170, 398, 623, 1145, 669, 638]"
7,489.94,"[128, 99, 170, 398, 623, 1145, 638]"
