n_nodes,influence,nodes
0.00015875535799333228,0.02,[4727]
0.0009525321479599936,0.06,"[2710, 3212, 5855, 6261, 5882, 926]"
0.0004762660739799968,0.04,"[5882, 3090, 2710]"
0.003333862517859978,0.18,"[4492, 2710, 3473, 3212, 5813, 1821, 926, 4465, 1529, 2721, 2341, 3397, 4727, 1896, 5801, 3313, 2805, 694, 1654, 5882, 5855]"
0.001111287505953326,0.08,"[5410, 2341, 3212, 3090, 694, 4727, 5882]"
0.014764248293379901,0.42,"[3090, 1055, 2080, 3112, 3115, 5686, 1083, 1103, 3677, 5216, 1639, 5737, 6249, 1641, 6261, 1654, 4727, 121, 3212, 1171, 2710, 2721, 2726, 5801, 3755, 4269, 694, 1216, 1244, 222, 5855, 5352, 2798, 3313, 2805, 5882, 1821, 5410, 2341, 4405, 5955, 3397, 2892, 5454, 4944, 5461, 2392, 5984, 3425, 5987, 3428, 4965, 1896, 1385, 4465, 4977, 4467, 6010, 3454, 4484, 4492, 6031, 3473, 2450, 5526, 2455, 408, 926, 1442, 1443, 4517, 2984, 2985, 2472, 1962, 6067, 2483, 6070, 5562, 4548, 3012, 459, 1998, 2514, 4056, 985, 5595, 2018, 4071, 5099, 2555, 1532, 4982]"
0.004445150023813304,0.22,"[3212, 4492, 4238, 3473, 3090, 2710, 408, 1821, 3393, 2721, 1442, 5410, 2341, 4517, 2726, 2984, 5801, 3755, 694, 3677, 222, 5855, 2798, 3313, 4467, 2805, 4727, 5882]"
0.002381330369899984,0.15,"[3459, 4727, 5801, 3212, 3473, 3090, 4467, 2805, 1654, 694, 121, 5882, 222, 926, 5855]"
0.002857596443879981,0.17,"[3459, 3212, 4238, 3473, 3090, 1821, 2721, 2341, 4517, 5801, 694, 222, 5855, 4467, 2805, 1654, 4727, 5882]"
0.006350214319733291,0.28,"[3473, 3090, 1171, 408, 1821, 926, 1055, 2721, 5410, 1442, 4517, 2726, 2984, 5801, 2985, 3115, 3755, 5686, 694, 1083, 3397, 1103, 3677, 222, 5855, 3425, 5352, 5737, 1896, 1385, 2798, 3313, 4467, 6261, 1654, 4727, 2805, 121, 5882, 3454]"
0.0014287982219399905,0.1,"[2721, 5410, 5801, 3090, 694, 4727, 1654, 5882, 5855]"
0.007461501825686617,0.31,"[3212, 3600, 3473, 3090, 2710, 408, 1821, 926, 2721, 5410, 1442, 2726, 1575, 2984, 5801, 2985, 3115, 3755, 5686, 694, 1083, 1216, 3397, 459, 1103, 5461, 4056, 5595, 1244, 3677, 222, 5855, 3425, 5352, 5737, 6249, 5099, 2798, 3313, 1522, 4467, 2805, 1654, 4727, 5882, 3710, 4638]"
0.009525321479599936,0.35,"[4492, 3115, 3473, 3090, 1171, 2710, 408, 1821, 926, 1055, 2080, 2721, 5410, 3212, 4517, 2726, 2341, 3112, 5801, 2985, 1442, 2864, 4269, 3755, 1840, 179, 2984, 6067, 4405, 5686, 694, 6070, 5562, 1083, 1216, 4548, 3397, 459, 2892, 1103, 4562, 5589, 5461, 2392, 1244, 3677, 241, 5855, 5216, 3425, 6249, 5737, 1385, 2798, 3313, 4467, 2805, 1654, 4727, 5882]"
0.0026988410858866485,0.16,"[2721, 2341, 4517, 4727, 5801, 3212, 4238, 3473, 3090, 4467, 2805, 2710, 694, 1654, 5882, 222, 5855]"
0.0038101285918399745,0.2,"[3459, 3212, 3090, 1821, 1055, 2721, 5410, 2341, 4517, 5801, 3755, 694, 835, 3397, 459, 1103, 222, 5855, 2798, 4467, 2805, 1654, 4727, 5882]"
0.014129226861406573,0.42,"[3090, 1055, 2080, 3115, 4142, 5686, 1083, 5703, 1103, 3677, 1636, 1639, 5737, 6249, 1654, 4727, 121, 3212, 4238, 1171, 2710, 2721, 2726, 5801, 3755, 4269, 694, 695, 704, 1216, 222, 5855, 5352, 2798, 3313, 2805, 5882, 1821, 5410, 2341, 1840, 2864, 4405, 5955, 3397, 2892, 5454, 4944, 5461, 2392, 3425, 5987, 3428, 4965, 1896, 1385, 4467, 6010, 3454, 4492, 6031, 3473, 2450, 5526, 2455, 408, 926, 1442, 1443, 4517, 2984, 2472, 2985, 1962, 2476, 6067, 6070, 5562, 4548, 3012, 459, 1998, 2514, 4056, 5595, 5099, 1522, 504, 3313]"
0.006667725035719956,0.29,"[3212, 4492, 4238, 3473, 3090, 2710, 408, 1821, 926, 1055, 2080, 2721, 1442, 5410, 2341, 4517, 2726, 2984, 3112, 5801, 3115, 3755, 694, 5686, 1083, 3397, 1103, 3677, 5855, 3425, 4727, 5352, 1385, 1896, 5737, 2798, 3313, 4467, 6261, 2805, 1654, 5882]"
0.013335450071439912,0.41,"[4492, 3212, 3473, 3090, 1171, 2710, 408, 1821, 926, 1055, 4142, 2721, 5410, 5418, 3112, 4517, 5703, 2726, 1442, 2985, 3115, 3755, 5955, 5801, 5686, 2864, 4548, 459, 6067, 4405, 3174, 4965, 1639, 694, 5814, 2984, 1083, 1216, 3397, 695, 121, 704, 1103, 2341, 5461, 2392, 1840, 222, 5855, 5352, 5737, 6249, 1896, 1385, 2798, 3313, 4465, 4467, 2805, 1654, 5882, 3454, 4727, 2892, 3425, 5454, 4944, 5984, 5987, 3428, 6010, 3459, 2450, 5526, 2455, 1443, 2472, 1962, 6070, 5562, 3012, 1998, 2514, 4056]"
0.0006350214319733291,0.05,"[2721, 4727, 153, 5882]"
0.0036513732338466424,0.19,"[4492, 3212, 3473, 2710, 4484, 1478, 926, 2721, 2341, 3397, 5801, 3755, 2798, 3313, 3090, 2805, 4727, 121, 4467, 694, 5882, 222, 5855]"
0.007302746467693285,0.31,"[4492, 3212, 3473, 3090, 1171, 2710, 408, 1821, 926, 1055, 2721, 1442, 5410, 4517, 2726, 2341, 3112, 5801, 2984, 3115, 3755, 4269, 4405, 5686, 694, 6070, 1083, 1343, 1216, 3397, 459, 1103, 1238, 1244, 3677, 222, 5855, 2798, 3313, 1522, 4467, 6261, 2805, 4727, 1654, 5882]"
