n_nodes,influence,obj,nodes
0.98,0.0,0.9970357917090652,"[2240, 3653, 1030]"
1.0,0.0,0.9996460646816794,[3771]
1.0,0.0,0.9998230323408397,[3144]
1.0,0.0,0.9915497942750963,[2966]
0.99,0.01,0.9912401008715657,"[2570, 2508]"
0.97,0.01,0.9864177321594478,"[640, 2811, 2622, 2806]"
0.96,0.01,0.9881874087510507,"[3400, 1795, 3, 899, 2054]"
0.98,0.01,0.9915055523603061,"[1412, 350, 3164]"
1.0,0.02,0.9665973543334956,[352]
1.0,0.0,0.9983630491527673,[3653]
0.88,0.02,0.9849135070565854,"[640, 1839, 3491, 2986, 2220, 3885, 303, 310, 4031, 191, 3134, 1863, 2981]"
0.99,0.06,0.9496084590541078,"[0, 351]"
0.97,0.07,0.9265141795336902,"[107, 2090, 629, 1821]"
0.93,0.01,0.995089147458302,"[871, 3144, 3949, 2926, 751, 3961, 1790, 2420]"
0.87,0.04,0.9747821085696589,"[0, 3836, 421, 2887, 3016, 3081, 487, 1884, 1548, 3823, 3765, 3512, 2076, 2015]"
0.96,0.04,0.968057337521568,"[0, 277, 2068, 136, 350]"
0.97,0.1,0.9051453346900854,"[0, 572, 107, 1821]"
1.0,0.03,0.9649604034862629,[351]
0.99,0.03,0.9832323142945627,"[0, 1532]"
0.96,0.1,0.8959430164137504,"[0, 107, 2508, 1950, 351]"
0.98,0.04,0.970534884749812,"[3144, 378, 1821]"
0.98,0.06,0.9563332301021988,"[0, 728, 1821]"
0.22,0.29,0.4384373755696147,"[0, 2440, 136, 277, 1045, 2073, 26, 1563, 25, 3226, 411, 1821, 1950, 1827, 678, 1575, 1832, 1831, 1320, 1063, 2088, 3811, 1581, 1199, 685, 2096, 3634, 1843, 1077, 1462, 2173, 955, 957, 1858, 67, 322, 2501, 1096, 1099, 203, 2126, 885, 376, 1490, 1417, 906, 403, 1495, 2777, 1428, 348, 349, 351, 352, 863, 2403, 1253, 1002, 107, 362, 3545, 876, 366, 2925, 368, 371, 1268, 2933, 917, 373, 1431, 382, 2978, 942, 1455, 1457, 1969, 2995, 1973]"
0.94,0.06,0.9554926337211874,"[0, 3841, 9, 3595, 2331, 1821, 436]"
0.49,0.26,0.582223598637349,"[0, 2305, 1285, 136, 2440, 906, 2315, 2188, 271, 277, 1045, 2581, 917, 25, 26, 1563, 2073, 3226, 411, 1821, 1950, 1441, 671, 1827, 1188, 1312, 678, 1575, 1832, 1831, 1320, 1063, 2088, 1581, 1199, 1843, 1466, 955, 3774, 2126, 2130, 1490, 348, 349, 351, 352, 2154, 107, 1648, 2162, 2293, 763]"
0.29,0.28,0.49705791266646016,"[2816, 0, 1563, 9, 2440, 3756, 2836, 2069, 25, 3226, 1821, 411, 1950, 1827, 678, 1575, 1832, 1831, 1320, 1063, 2088, 1707, 1581, 1199, 685, 2096, 3872, 1843, 1077, 1462, 2173, 955, 957, 1858, 67, 322, 2501, 1096, 1099, 203, 2126, 1231, 2510, 1490, 1107, 2516, 213, 1495, 2777, 3545, 348, 349, 351, 352, 863, 2403, 1253, 1002, 107, 362, 2154, 876, 366, 2925, 368, 371, 1268, 2933, 1397, 373, 2685, 382]"
0.35,0.28,0.5167898066628324,"[2816, 0, 1539, 2440, 1417, 906, 403, 1428, 1045, 277, 2073, 3226, 1563, 26, 411, 1950, 1821, 25, 1827, 678, 1575, 1832, 1831, 1320, 1063, 2088, 1581, 685, 1199, 2096, 3634, 1843, 1077, 1462, 955, 957, 1858, 322, 2501, 1096, 1099, 203, 2126, 1490, 1495, 2777, 3545, 348, 349, 351, 352, 863, 3811, 2403, 1253, 1002, 107, 876, 362, 366, 2925, 368, 1268, 885, 376, 2173]"
0.11,0.3,0.3903021722780162,"[0, 2059, 2571, 2581, 1045, 2073, 26, 545, 2083, 2088, 2089, 40, 2090, 564, 1595, 2110, 2111, 1096, 1098, 2126, 2130, 107, 626, 1149, 136, 2188, 3226, 1699, 1188, 685, 690, 1203, 3774, 1215, 1231, 2791, 2797, 2293, 2305, 1285, 1289, 778, 2315, 3851, 271, 1298, 277, 2326, 1821, 1827, 1318, 1831, 1843, 2871, 315, 3900, 3391, 322, 852, 2902, 348, 349, 1373, 351, 352, 863, 359, 362, 876, 885, 373, 376, 382, 1417, 906, 917, 2978, 1443, 942, 1455, 1457, 1969, 2995, 1973, 1462, 1466, 955, 2501, 2510, 1235]"
0.08,0.29,0.4739636331460425,"[0, 2050, 2068, 1557, 1559, 25, 40, 2090, 2105, 1096, 1099, 2126, 2154, 107, 1149, 2173, 1699, 1188, 1710, 690, 136, 3616, 1651, 2362, 3249, 1215, 572, 1843, 228, 955, 2797, 3827, 252, 3841, 2501, 1821, 1827, 1283, 1831, 3851, 348, 349, 351, 352, 1804, 2828, 806, 3387, 366, 1348, 371, 324, 3910, 382, 373, 842, 3545, 2537, 852, 2389, 2901, 3415, 3935, 359, 885, 376, 363, 370, 372, 3963, 2751, 3966, 1441, 1416, 917, 2440, 1951, 3479, 1455, 1969, 1973, 1466, 1443, 1975, 1490, 1495, 3559, 2047, 1417, 403, 2978, 1457, 2995]"
0.33,0.28,0.5032075388222803,"[0, 1539, 1285, 136, 2440, 906, 1417, 403, 1428, 277, 1045, 2073, 26, 1563, 3226, 411, 1821, 1950, 25, 1827, 678, 1575, 1832, 1831, 1320, 1063, 2088, 1581, 685, 1199, 2096, 3634, 1843, 1077, 1462, 955, 957, 1858, 67, 322, 1096, 1099, 203, 2126, 1490, 1495, 2777, 3545, 348, 349, 351, 352, 863, 3811, 2403, 1253, 1002, 107, 876, 362, 366, 2925, 368, 1268, 885, 376, 2173, 185]"
0.94,0.11,0.8955448391806398,"[0, 1538, 1821, 107, 2652, 349, 1950]"
