n_nodes,influence,obj,nodes
0.68,0.04,0.19999999999999996,"[5632, 513, 5762, 3587, 2305, 1926, 3590, 6025, 3850, 778, 3594, 4238, 3625, 1706, 5421, 174, 5168, 2099, 1847, 1849, 1465, 3645, 2752, 4289, 2258, 6228, 3287, 3038, 1250, 739, 4963, 4196, 4461]"
0.99,0.0,0.8,"[634, 1371]"
1.0,0.01,0.19999999999999996,[5801]
1.0,0.0,0.8,[1371]
0.97,0.0,1.0,"[634, 2077, 2295, 3625]"
0.98,0.0,0.8,"[163, 581, 4942]"
0.99,0.0,1.0,"[4649, 2337]"
1.0,0.01,0.6,[5959]
0.87,0.0,1.0,"[2305, 2050, 1923, 4228, 3973, 2180, 3207, 2473, 5258, 3630, 4048, 4884, 2684, 5624]"
0.85,0.0,1.0,"[2305, 2050, 1923, 4228, 3973, 2180, 3207, 2473, 5258, 3630, 4048, 4884, 5430, 5624, 2684, 4018]"
0.99,0.02,0.0,"[5801, 4839]"
0.86,0.0,1.0,"[2305, 2050, 1923, 4228, 3973, 2180, 3207, 2473, 5258, 3630, 4048, 4884, 5624, 2684, 2567]"
0.56,0.05,0.19999999999999996,"[5517, 1178, 2970, 6172, 5021, 163, 1827, 4899, 678, 4644, 3492, 2853, 4391, 1448, 5806, 1199, 1330, 5557, 2248, 1466, 4282, 188, 61, 1086, 3899, 6208, 581, 5446, 5703, 4938, 462, 1873, 2514, 1235, 5976, 1371, 1756, 1632, 1889, 484, 1639, 2029, 1006, 4472, 1273]"
0.98,0.0,1.0,"[2995, 2077, 2295]"
0.95,0.0,0.8,"[640, 2976, 3973, 581, 5842, 5714]"
0.55,0.05,0.19999999999999996,"[6147, 2695, 777, 4238, 4623, 1425, 5654, 4374, 1178, 2970, 5021, 4899, 4644, 3492, 2853, 4391, 678, 1448, 5806, 1199, 1330, 2484, 5557, 4663, 1466, 4282, 188, 61, 1086, 3899, 6208, 5703, 4938, 462, 2383, 1873, 2514, 1235, 5976, 1756, 1632, 1889, 484, 1639, 2029, 3113]"
