n_nodes,influence,obj,nodes
0.98,0.01,0.8,"[905, 783, 189]"
1.0,0.01,0.8,[95]
1.0,0.06,0.19999999999999996,[160]
1.0,0.0,1.0,[308]
0.97,0.03,0.4,"[289, 4, 709, 404]"
0.95,0.01,0.8,"[709, 808, 751, 688, 49, 857]"
0.96,0.04,0.4,"[5, 454, 750, 49, 857]"
1.0,0.03,0.4,[5]
0.99,0.08,0.19999999999999996,"[160, 5]"
0.9,0.2,0.19999999999999996,"[160, 801, 4, 5, 165, 166, 551, 17, 82, 121, 209]"
0.98,0.11,0.19999999999999996,"[160, 5, 107]"
1.0,0.01,0.6,[295]
0.93,0.04,0.4,"[258, 964, 709, 4, 454, 808, 104, 700]"
0.97,0.01,0.8,"[672, 867, 964, 489]"
0.88,0.23,0.0,"[160, 801, 5, 166, 6, 232, 17, 82, 211, 84, 86, 473, 302]"
0.86,0.25,0.0,"[160, 5, 166, 551, 165, 107, 296, 17, 434, 82, 211, 21, 84, 597, 86]"
0.95,0.01,1.0,"[672, 867, 454, 808, 968, 751]"
0.17,0.42,0.0,"[2, 5, 6, 589, 591, 79, 593, 82, 84, 86, 87, 92, 115, 118, 121, 129, 160, 165, 677, 166, 206, 211, 733, 221, 226, 739, 743, 744, 258, 282, 801, 290, 803, 833, 844, 333, 342, 343, 344, 355, 873, 874, 363, 368, 882, 888, 377, 379, 895, 386, 388, 901, 396, 910, 398, 401, 913, 403, 406, 919, 409, 411, 412, 414, 931, 932, 422, 936, 430, 942, 432, 444, 957, 452, 965, 460, 462, 465, 980, 981, 480, 481, 487, 491]"
0.94,0.01,0.8,"[672, 640, 867, 277, 454, 808, 968]"
0.34,0.41,0.19999999999999996,"[5, 398, 17, 401, 913, 405, 533, 919, 406, 409, 537, 282, 411, 412, 30, 24, 160, 801, 290, 414, 931, 165, 422, 551, 936, 430, 432, 434, 951, 569, 189, 62, 831, 957, 65, 963, 452, 69, 70, 327, 72, 965, 460, 333, 462, 79, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 873, 107, 368, 888, 377, 379, 895]"
0.93,0.18,0.19999999999999996,"[160, 5, 166, 6, 493, 17, 82, 121]"
0.81,0.28,0.0,"[5, 160, 801, 166, 306, 434, 65, 82, 211, 84, 597, 86, 471, 473, 92, 249, 232, 115, 118, 121]"
0.84,0.25,0.19999999999999996,"[160, 5, 232, 17, 306, 434, 82, 211, 21, 84, 597, 473, 282, 86, 411, 380, 836]"
0.92,0.01,1.0,"[859, 867, 964, 709, 454, 935, 808, 968, 751]"
0.59,0.37,0.0,"[4, 5, 17, 533, 282, 283, 411, 796, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 889, 100, 743, 377, 107, 368, 887, 121, 379]"
0.99,0.01,1.0,"[308, 745]"
0.83,0.26,0.19999999999999996,"[160, 5, 166, 551, 165, 107, 17, 434, 82, 84, 21, 597, 86, 473, 282, 411, 380, 709]"
0.97,0.12,0.19999999999999996,"[160, 5, 434, 411]"
0.91,0.2,0.0,"[160, 801, 21, 5, 166, 6, 493, 17, 82, 121]"
0.87,0.22,0.19999999999999996,"[160, 5, 166, 551, 165, 296, 107, 17, 434, 211, 21, 84, 597, 86]"
0.86,0.23,0.19999999999999996,"[160, 5, 166, 551, 866, 296, 107, 17, 434, 82, 211, 21, 84, 597, 86]"
0.97,0.01,1.0,"[867, 454, 808, 751]"
0.99,0.01,0.8,"[152, 973]"
0.99,0.03,0.4,"[723, 5]"
0.91,0.2,0.19999999999999996,"[160, 5, 166, 6, 232, 493, 17, 82, 121, 303]"
0.94,0.02,0.6,"[225, 258, 517, 709, 454, 808, 415]"
0.35,0.42,0.0,"[5, 913, 401, 17, 21, 405, 919, 533, 409, 537, 282, 411, 412, 30, 406, 160, 801, 290, 414, 931, 165, 422, 551, 936, 430, 432, 434, 951, 569, 189, 62, 957, 65, 963, 452, 69, 70, 327, 72, 965, 746, 333, 462, 79, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 873, 377, 107, 368, 888, 24, 379, 895]"
0.58,0.37,0.19999999999999996,"[4, 5, 17, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 121, 100, 743, 873, 107, 368, 887, 377, 587]"
0.94,0.17,0.0,"[160, 5, 166, 493, 17, 82, 121]"
0.92,0.04,0.4,"[258, 4, 709, 454, 680, 808, 968, 751, 480]"
0.96,0.01,1.0,"[867, 454, 808, 968, 751]"
0.91,0.02,0.8,"[672, 640, 867, 709, 454, 808, 968, 751, 911, 948]"
0.33,0.42,0.0,"[5, 6, 913, 403, 916, 405, 533, 919, 406, 409, 537, 282, 411, 412, 24, 30, 160, 801, 290, 414, 931, 165, 166, 422, 936, 430, 432, 434, 951, 569, 189, 62, 831, 957, 963, 452, 69, 70, 327, 965, 460, 333, 462, 79, 337, 82, 851, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 368, 888, 377, 379, 895]"
0.79,0.29,0.0,"[5, 6, 160, 801, 166, 64, 82, 211, 84, 597, 86, 600, 229, 249, 232, 744, 107, 238, 115, 118, 121, 910]"
0.85,0.25,0.0,"[160, 5, 6, 551, 296, 107, 493, 17, 434, 82, 211, 21, 84, 597, 86, 61]"
0.57,0.37,0.0,"[4, 5, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 69, 70, 72, 587, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 100, 743, 873, 377, 107, 368, 887, 121, 366]"
0.96,0.14,0.19999999999999996,"[160, 5, 6, 493, 82]"
0.93,0.19,0.0,"[160, 5, 166, 6, 232, 17, 82, 121]"
0.65,0.34,0.19999999999999996,"[5, 411, 412, 283, 796, 414, 160, 801, 803, 165, 166, 434, 951, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 100, 743, 873, 377, 107, 121, 631]"
0.36,0.41,0.19999999999999996,"[5, 6, 533, 405, 919, 24, 537, 409, 282, 411, 412, 414, 406, 160, 801, 290, 931, 30, 165, 166, 422, 551, 936, 430, 432, 434, 951, 569, 189, 62, 957, 64, 65, 963, 69, 70, 327, 72, 965, 460, 333, 462, 79, 717, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 482, 100, 743, 873, 377, 107, 365, 368, 888, 121, 663]"
0.97,0.02,0.6,"[964, 709, 4, 761]"
0.95,0.02,0.6,"[867, 709, 454, 808, 104, 201]"
0.93,0.01,0.8,"[672, 679, 867, 454, 808, 968, 751, 759]"
0.6,0.36,0.0,"[4, 5, 17, 533, 280, 282, 411, 283, 796, 414, 160, 801, 165, 166, 434, 951, 569, 126, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 889, 100, 743, 377, 107, 750, 368, 887, 121]"
0.99,0.02,0.6,"[964, 295]"
0.93,0.01,1.0,"[672, 867, 709, 454, 808, 968, 751, 865]"
0.82,0.27,0.0,"[5, 160, 801, 166, 306, 434, 65, 82, 211, 84, 597, 86, 471, 92, 121, 232, 115, 118, 249]"
0.63,0.36,0.19999999999999996,"[4, 5, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 69, 72, 333, 79, 82, 211, 84, 86, 93, 733, 221, 100, 743, 873, 377, 107, 121, 896]"
0.88,0.22,0.19999999999999996,"[160, 801, 5, 166, 6, 302, 17, 82, 211, 84, 751, 86, 569]"
0.87,0.24,0.0,"[160, 5, 166, 6, 493, 17, 434, 82, 211, 21, 84, 597, 86, 473]"
0.69,0.33,0.19999999999999996,"[4, 5, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 165, 166, 434, 183, 951, 569, 189, 62, 211, 84, 86, 93, 733, 221, 873, 107, 377, 163]"
0.38,0.41,0.0,"[5, 6, 17, 533, 406, 24, 409, 537, 282, 411, 412, 30, 414, 160, 801, 290, 931, 165, 166, 422, 551, 936, 430, 432, 434, 951, 569, 189, 62, 957, 65, 963, 452, 69, 70, 327, 712, 965, 333, 462, 79, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 873, 746, 107, 493, 368, 888, 377, 379]"
0.18,0.42,0.0,"[2, 5, 6, 589, 591, 79, 593, 82, 84, 86, 87, 92, 115, 118, 121, 129, 160, 165, 677, 166, 206, 211, 733, 221, 226, 739, 743, 744, 258, 282, 801, 290, 803, 833, 844, 333, 342, 343, 344, 355, 873, 363, 368, 882, 888, 377, 379, 895, 386, 388, 901, 396, 910, 398, 401, 913, 403, 406, 919, 409, 411, 412, 414, 931, 932, 422, 936, 430, 942, 432, 444, 957, 452, 965, 460, 462, 465, 980, 981, 480, 481, 487, 491]"
0.56,0.38,0.0,"[4, 5, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 165, 166, 434, 183, 951, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 889, 100, 743, 873, 377, 107, 368, 887, 888, 121]"
0.75,0.32,0.0,"[4, 5, 17, 160, 166, 434, 52, 951, 569, 189, 62, 69, 72, 333, 82, 211, 84, 597, 86, 473, 93, 873, 377, 107, 493, 121]"
0.92,0.2,0.0,"[160, 5, 166, 6, 493, 17, 434, 82, 121]"
0.83,0.26,0.0,"[160, 5, 166, 6, 493, 17, 434, 82, 211, 21, 84, 597, 86, 473, 52, 411, 380, 732]"
0.67,0.36,0.0,"[4, 5, 17, 533, 282, 283, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 69, 72, 333, 79, 82, 211, 84, 86, 93, 121, 873, 107, 377, 537]"
0.68,0.35,0.0,"[4, 5, 17, 533, 282, 283, 411, 412, 414, 160, 801, 290, 803, 421, 166, 434, 951, 569, 189, 62, 69, 70, 333, 79, 82, 211, 84, 86, 93, 873, 377, 107, 121, 333]"
0.84,0.26,0.0,"[160, 5, 166, 165, 107, 17, 434, 82, 84, 21, 597, 86, 473, 282, 411, 380, 315]"
0.79,0.27,0.19999999999999996,"[5, 6, 910, 160, 801, 166, 64, 139, 211, 84, 597, 86, 600, 121, 229, 232, 744, 107, 238, 115, 118, 249]"
0.62,0.36,0.0,"[5, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 165, 166, 434, 183, 951, 569, 189, 62, 69, 70, 72, 587, 333, 79, 337, 82, 211, 84, 86, 121, 100, 743, 873, 107, 377, 479]"
0.46,0.4,0.0,"[4, 5, 390, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 452, 69, 70, 327, 72, 965, 460, 333, 462, 79, 717, 337, 82, 211, 84, 86, 495, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 368, 888, 377, 893]"
0.8,0.28,0.0,"[4, 5, 17, 160, 166, 434, 951, 569, 189, 62, 69, 72, 333, 82, 211, 84, 597, 86, 473, 93, 121]"
0.49,0.38,0.19999999999999996,"[4, 5, 17, 533, 282, 283, 411, 796, 414, 160, 801, 290, 803, 165, 166, 434, 949, 951, 569, 189, 62, 957, 65, 963, 452, 69, 70, 327, 72, 460, 333, 462, 79, 717, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 482, 100, 743, 232, 873, 107, 377, 0]"
0.48,0.39,0.0,"[4, 5, 17, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 452, 69, 70, 327, 72, 965, 460, 333, 462, 79, 717, 337, 82, 211, 84, 86, 92, 93, 733, 221, 482, 100, 743, 232, 873, 377, 107, 495, 368, 888, 121, 893]"
0.69,0.34,0.0,"[5, 17, 533, 282, 411, 283, 412, 414, 160, 801, 290, 803, 421, 166, 434, 951, 569, 189, 62, 69, 70, 333, 79, 82, 294, 84, 86, 93, 121, 873, 107, 377]"
0.73,0.3,0.19999999999999996,"[5, 411, 412, 283, 796, 414, 160, 801, 803, 163, 165, 166, 434, 951, 183, 569, 189, 62, 211, 84, 86, 93, 733, 221, 873, 107, 377, 294]"
0.51,0.39,0.0,"[4, 5, 17, 533, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 163, 165, 166, 434, 951, 183, 569, 189, 62, 717, 462, 79, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 368, 113, 881, 888, 377, 460]"
0.9,0.23,0.0,"[160, 5, 166, 107, 17, 434, 82, 84, 211, 86, 473]"
0.98,0.02,0.6,"[258, 324, 591]"
0.44,0.41,0.0,"[385, 4, 5, 17, 533, 24, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 163, 165, 166, 434, 951, 183, 569, 189, 62, 65, 963, 452, 69, 70, 81, 72, 717, 462, 79, 333, 337, 82, 211, 84, 86, 471, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 368, 888, 377]"
0.47,0.4,0.0,"[4, 5, 390, 17, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 569, 189, 62, 452, 69, 70, 327, 72, 965, 333, 462, 79, 717, 337, 82, 211, 84, 86, 92, 93, 733, 221, 482, 100, 743, 232, 873, 377, 107, 493, 495, 368, 888, 121, 893]"
0.94,0.01,1.0,"[505, 867, 709, 454, 808, 968, 751]"
0.45,0.4,0.0,"[4, 5, 17, 533, 24, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 163, 165, 166, 434, 951, 183, 569, 189, 62, 65, 963, 452, 69, 70, 327, 72, 717, 462, 79, 333, 337, 82, 211, 84, 86, 471, 92, 733, 221, 121, 482, 100, 743, 873, 746, 107, 368, 888, 377, 379, 895]"
0.78,0.3,0.19999999999999996,"[5, 17, 160, 165, 240, 434, 189, 62, 69, 72, 333, 82, 211, 84, 597, 86, 473, 93, 121, 873, 107, 493, 377]"
0.49,0.39,0.0,"[5, 6, 17, 406, 24, 409, 537, 282, 411, 412, 30, 160, 801, 290, 931, 165, 166, 551, 936, 430, 434, 951, 569, 189, 62, 957, 65, 963, 337, 82, 211, 84, 86, 471, 598, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 368, 113, 888, 377, 413]"
0.52,0.39,0.0,"[5, 17, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 183, 569, 189, 62, 69, 70, 72, 587, 333, 79, 337, 82, 211, 84, 81, 86, 471, 92, 93, 733, 479, 482, 100, 743, 232, 873, 377, 107, 493, 368, 888, 121]"
0.71,0.33,0.0,"[5, 160, 801, 166, 306, 434, 183, 569, 189, 62, 65, 82, 211, 84, 597, 86, 471, 473, 92, 93, 733, 221, 121, 232, 873, 107, 115, 118, 377, 521]"
0.58,0.37,0.0,"[5, 17, 533, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 183, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 889, 100, 743, 873, 377, 107, 368, 887, 121, 290]"
0.7,0.34,0.0,"[5, 17, 533, 282, 283, 411, 412, 414, 160, 801, 290, 803, 421, 166, 294, 434, 951, 569, 189, 62, 69, 70, 333, 82, 84, 86, 93, 873, 377, 107, 121]"
0.92,0.19,0.19999999999999996,"[160, 5, 166, 6, 493, 17, 82, 121, 913]"
0.45,0.4,0.19999999999999996,"[4, 5, 17, 533, 23, 282, 411, 412, 283, 796, 414, 160, 801, 290, 803, 163, 165, 166, 434, 951, 183, 569, 189, 62, 65, 963, 452, 69, 70, 327, 72, 717, 462, 79, 333, 337, 82, 211, 84, 86, 471, 92, 733, 221, 482, 100, 743, 873, 746, 107, 377, 368, 888, 121, 379, 895]"
0.92,0.02,0.8,"[865, 867, 709, 454, 808, 968, 751, 606, 677]"
0.53,0.38,0.0,"[4, 5, 17, 983, 282, 283, 796, 411, 412, 414, 160, 801, 290, 803, 165, 166, 434, 951, 183, 569, 189, 62, 69, 70, 72, 333, 79, 82, 211, 84, 86, 92, 93, 733, 221, 121, 482, 100, 743, 232, 873, 107, 493, 495, 368, 888, 377, 893]"
0.5,0.38,0.19999999999999996,"[5, 6, 139, 910, 160, 801, 163, 165, 166, 434, 951, 183, 569, 189, 62, 64, 65, 963, 452, 69, 70, 72, 717, 462, 79, 81, 337, 211, 84, 597, 86, 82, 600, 471, 92, 93, 733, 221, 482, 100, 229, 249, 743, 232, 873, 377, 107, 493, 368, 888, 121]"
0.72,0.33,0.0,"[5, 6, 17, 160, 801, 166, 302, 62, 65, 82, 211, 84, 597, 86, 471, 473, 92, 733, 93, 221, 232, 873, 377, 107, 751, 115, 118, 121, 466]"
0.77,0.31,0.0,"[5, 17, 160, 166, 434, 52, 951, 569, 189, 62, 69, 72, 333, 82, 211, 84, 597, 86, 473, 93, 121, 107, 493, 377]"
0.95,0.16,0.19999999999999996,"[160, 5, 166, 493, 82, 121]"
