n_nodes,influence,obj,nodes
0.51,0.47,0.9344334822811131,"[1796, 2318, 3216, 2705, 3602, 1171, 3859, 2710, 1172, 2194, 23, 2330, 3100, 3615, 1951, 290, 2468, 1189, 426, 1707, 1068, 1836, 1592, 2233, 2366, 193, 327, 3912, 1866, 3147, 3532, 2772, 1237, 1880, 1499, 3036, 3805, 3934, 3677, 1248, 2912, 3810, 739, 605, 104, 2539, 2540, 3314, 2547, 246]"
1.0,0.13,0.9946024863956112,[1448]
0.63,0.48,0.917754280405256,"[1626, 2308, 9, 395, 1291, 3600, 3093, 2967, 3352, 2840, 2592, 3753, 177, 2483, 3253, 821, 571, 1985, 194, 966, 3016, 2125, 855, 2915, 3684, 2277, 3046, 3945, 1897, 367, 497, 3570, 1905, 1141, 2550, 2295, 1148, 3838]"
0.98,0.24,0.9906207140645047,"[954, 2237, 1203]"
1.0,0.0,0.9998672742556298,[3713]
0.95,0.31,0.9831880723797726,"[2656, 3171, 2573, 1646, 80, 593]"
0.96,0.29,0.9850904747157457,"[2688, 2698, 2449, 1043, 1460]"
0.97,0.3,0.9831880723797726,"[2566, 650, 1043, 1460]"
0.79,0.36,0.9795159934521966,"[3713, 2817, 2204, 3913, 157, 3869, 1824, 3873, 546, 799, 2340, 37, 1317, 3749, 1730, 1355, 2642, 734, 737, 1381, 1132, 3696]"
0.89,0.4,0.9598283413706146,"[2656, 3171, 393, 2059, 205, 2256, 2130, 403, 2260, 1045, 1911, 1908]"
0.39,0.5,0.9071362208556386,"[897, 2820, 1810, 789, 3734, 3991, 3606, 666, 3868, 2077, 3356, 2589, 31, 1570, 806, 1194, 1195, 49, 3634, 1589, 1845, 2488, 3384, 2874, 1337, 2362, 701, 189, 3905, 833, 2627, 2371, 1348, 3909, 3143, 3907, 74, 203, 2124, 3278, 2897, 3156, 1748, 1236, 3671, 1110, 2400, 1633, 2273, 1890, 2147, 2787, 3685, 2914, 2919, 2282, 3946, 1133, 3693, 1135, 3440, 3184]"
0.73,0.46,0.9379728354643189,"[1035, 2315, 3606, 3866, 1948, 285, 3356, 29, 2592, 3617, 2465, 3489, 2850, 2212, 3493, 2982, 2855, 297, 1707, 817, 2611, 4020, 1077, 1589, 3381, 2232, 1975, 223]"
0.98,0.21,0.992611600230058,"[3171, 1195, 2398]"
0.97,0.22,0.9919922134229969,"[512, 2083, 3204, 355]"
1.0,0.06,0.9993363712781489,[1195]
0.87,0.41,0.9586338096712825,"[2656, 3171, 2059, 205, 2256, 2130, 403, 3891, 2260, 1045, 1911, 1908, 148, 1050]"
0.38,0.5,0.9060301729858868,"[897, 2820, 1810, 789, 3734, 3991, 3606, 666, 3868, 2077, 3356, 2589, 31, 1570, 806, 1194, 1195, 42, 49, 3634, 1589, 1845, 2488, 3384, 2874, 1337, 2362, 701, 189, 3905, 833, 2627, 1348, 3909, 3907, 3143, 74, 203, 2124, 3278, 2897, 3156, 1748, 1236, 3671, 1110, 2400, 1633, 2273, 1890, 2147, 2787, 3685, 2914, 2919, 2282, 3946, 1133, 3693, 1135, 3440, 3184, 3556]"
0.64,0.44,0.9537671990443747,"[3216, 2705, 3602, 1171, 3859, 1172, 2710, 2194, 236, 2330, 3100, 1951, 3615, 290, 2468, 1189, 4009, 426, 1195, 1707, 1068, 1836, 1592, 2233, 2366, 1854, 193, 327, 3912, 1866, 3147, 3532, 2772, 1237, 1880, 1499, 2161]"
0.96,0.29,0.9842056364199443,"[2656, 3171, 2573, 80, 593]"
0.27,0.51,0.8889970357917091,"[3072, 1, 385, 901, 2949, 2056, 2569, 1673, 11, 2699, 1164, 2190, 2826, 1808, 2706, 1171, 3986, 3474, 662, 2329, 921, 2077, 541, 3230, 287, 3233, 290, 3485, 3364, 416, 1191, 1831, 1447, 937, 815, 1970, 310, 3894, 3895, 3896, 4022, 187, 1979, 3389, 1726, 3517, 3006, 959, 3650, 2755, 322, 2371, 1348, 325, 1225, 2885, 1227, 3907, 3909, 1867, 843, 3917, 1358, 332, 848, 2897, 2388, 3925, 2400, 1890, 2914, 2919, 3946, 1260]"
0.43,0.49,0.9239923903906561,"[385, 901, 2949, 3216, 2705, 3602, 2194, 1171, 1172, 2710, 3859, 2835, 2330, 3100, 3615, 290, 1189, 1195, 1068, 1707, 1836, 3894, 3895, 1592, 2233, 3896, 3389, 2366, 1854, 193, 322, 2371, 1348, 325, 2885, 327, 3912, 3907, 1866, 3147, 3909, 843, 3917, 1358, 332, 848, 2897, 2772, 1237, 2388, 3925, 1880, 2400, 1890, 2914, 2919, 3946, 3601]"
0.37,0.51,0.893244259611556,"[512, 387, 901, 134, 2204, 157, 285, 3869, 2592, 3489, 3617, 546, 34, 2340, 2982, 1317, 2850, 1824, 3873, 2855, 1195, 1707, 3493, 416, 1447, 4009, 2089, 799, 1436, 2874, 3389, 419, 2879, 3905, 833, 2371, 1348, 325, 421, 1948, 843, 1740, 3917, 3278, 1358, 332, 2897, 848, 1875, 1950, 2388, 1366, 2902, 3925, 348, 2400, 1890, 2914, 2919, 3946, 2465, 3192, 3485, 3694]"
0.64,0.48,0.9180639738087865,"[291, 419, 3492, 2986, 555, 2219, 1453, 1454, 48, 3634, 821, 1853, 2627, 2755, 1734, 3653, 2371, 2246, 970, 1348, 1995, 2123, 1740, 1359, 211, 467, 3156, 1116, 348, 2269, 1375, 2656, 3171, 325, 2916, 1646, 3186]"
0.43,0.48,0.9276644693182321,"[385, 901, 2949, 3216, 2705, 3602, 2194, 1171, 1172, 2710, 3859, 2835, 3601, 2330, 3100, 3615, 290, 1189, 1195, 1068, 1707, 1836, 3894, 3895, 1592, 2233, 3896, 3389, 2366, 1854, 193, 322, 2371, 1348, 325, 2885, 327, 3912, 3907, 1866, 3147, 3909, 843, 3917, 1358, 332, 848, 2897, 2772, 497, 2388, 3925, 1880, 2400, 1890, 2914, 2919, 3946]"
0.97,0.22,0.9924788744856877,"[512, 3204, 3205, 1290]"
0.54,0.49,0.909215590850772,"[387, 901, 2949, 2447, 3600, 3474, 2451, 3226, 3866, 29, 285, 2592, 3617, 2850, 2212, 2855, 297, 1707, 3389, 3006, 2879, 3905, 833, 2371, 1348, 325, 3909, 2123, 1740, 843, 3278, 3917, 80, 2897, 1875, 3156, 1622, 3671, 1366, 2902, 348, 2400, 1890, 2914, 2919, 3946, 1021]"
0.69,0.46,0.9272662920851215,"[1929, 3600, 3226, 3866, 1948, 285, 3356, 29, 2592, 3617, 2465, 3489, 2850, 2212, 3493, 2982, 1469, 297, 1191, 1707, 1831, 1447, 937, 2607, 815, 817, 1970, 2611, 1077, 1589, 3381, 3896]"
0.85,0.37,0.9753130115471398,"[1796, 2318, 3216, 2705, 3602, 1171, 3859, 789, 2194, 23, 2578, 666, 1810, 1692, 541, 3356]"
0.94,0.32,0.9834977657833031,"[2656, 3171, 1029, 2573, 1646, 420, 3666]"
1.0,0.01,0.9998230323408397,[2678]
0.36,0.51,0.8946600008848383,"[387, 901, 134, 3873, 2204, 3869, 285, 157, 2592, 3489, 3617, 546, 34, 2340, 2982, 1317, 2850, 1824, 2855, 1195, 1707, 3493, 416, 1447, 4009, 2089, 799, 1436, 2874, 3389, 419, 2879, 577, 3905, 833, 2371, 1348, 325, 421, 1948, 843, 1740, 3917, 3278, 1358, 332, 2897, 848, 1875, 1950, 2388, 1366, 2902, 3925, 348, 2400, 1890, 2914, 2919, 3946, 3694, 2465, 3192, 3485, 3747]"
0.68,0.47,0.9199663761447595,"[291, 3492, 419, 2986, 555, 2219, 1453, 1454, 48, 3048, 821, 1853, 2627, 2755, 3653, 1734, 2246, 2371, 1348, 970, 1995, 2123, 1740, 325, 1359, 211, 467, 3156, 1116, 348, 2269, 1375, 2656]"
0.89,0.34,0.9820820245100208,"[512, 546, 34, 2340, 1317, 3208, 2204, 2077, 2420, 3642, 2874, 29]"
