n_nodes,influence,obj,nodes
0.99,0.03,0.29714613645845844,"[351, 1107]"
0.28,0.28,0.7112228557238475,"[2107, 352, 1285, 107, 1831, 2152, 1455, 2622, 906, 1968, 1466, 1443, 1215, 2508, 2925, 1253, 1821, 277, 2053, 1656, 3851, 2362, 763, 1063, 1843, 26, 1199, 370, 351, 271, 2188, 367, 690, 1098, 2675, 348, 1289, 1431, 2756, 2440, 2630, 863, 1108, 1045, 2777, 3098, 376, 500, 671, 678, 1373, 1573, 838, 0, 1231, 1096, 1557, 2995, 2096, 1428, 1850, 2087, 252, 2806, 2312, 2685, 2326, 1099, 1107, 362, 1890, 315, 349]"
0.99,0.0,0.20827722044057295,"[26, 1416]"
0.99,0.01,0.2116679629067275,"[1108, 25]"
0.88,0.09,0.44610443043646786,"[1289, 1588, 2305, 361, 838, 721, 107, 2685, 2154, 1975, 0, 2508, 2096]"
0.85,0.12,0.5399625574426061,"[107, 1107, 1199, 2152, 957, 1969, 1417, 500, 2581, 351, 2362, 376, 0, 572, 2154, 3616]"
0.34,0.09,0.5775929295405526,"[384, 2817, 1803, 2955, 3597, 2446, 2445, 656, 1933, 2322, 2959, 2327, 3097, 2202, 27, 2330, 3741, 1313, 674, 2598, 2855, 3115, 2349, 2095, 2991, 1715, 308, 4021, 1719, 570, 1083, 187, 3646, 959, 1215, 2495, 322, 3651, 3650, 1476, 3523, 1353, 3914, 1740, 591, 84, 3289, 3161, 2393, 2655, 479, 3297, 739, 485, 2023, 2664, 3177, 3821, 239, 3056, 1009, 3316, 2420, 116, 2427, 2685, 1535]"
0.62,0.04,0.4924249547915286,"[3968, 3588, 2181, 140, 2445, 2701, 275, 1304, 1689, 2973, 161, 3109, 2729, 1838, 1585, 2740, 2358, 57, 4031, 3530, 2250, 2130, 83, 1747, 1750, 3160, 3418, 223, 2019, 2789, 2534, 486, 3432, 2796, 3949, 1777, 756, 1657, 636]"
0.82,0.02,0.40426809027270394,"[1301, 23, 1052, 3100, 2340, 3366, 814, 3375, 2224, 431, 1326, 1846, 1597, 3011, 1732, 1223, 2782, 2787, 1522]"
0.96,0.0,0.15725672779385136,"[642, 3620, 4005, 903, 318]"
0.55,0.05,0.5072960007211464,"[7, 1675, 399, 1173, 664, 2714, 3995, 2078, 1185, 3618, 3876, 1702, 166, 1071, 1202, 2483, 565, 2102, 1721, 3516, 1598, 3263, 2496, 65, 574, 1728, 1474, 1733, 1864, 3661, 975, 591, 977, 2127, 2010, 737, 740, 3941, 2532, 235, 1133, 1396, 1781, 761, 2043, 894]"
0.37,0.07,0.5544516954167973,"[384, 1025, 2817, 2564, 395, 2315, 2958, 2319, 916, 3734, 2456, 1819, 1436, 2589, 799, 4000, 931, 420, 421, 550, 1661, 1961, 2733, 1070, 687, 560, 2605, 3506, 3638, 3768, 185, 3388, 2429, 450, 2504, 72, 2250, 2890, 79, 976, 2768, 84, 733, 1118, 2656, 997, 3557, 3173, 3303, 105, 362, 747, 2537, 504, 2789, 497, 3186, 499, 3828, 1912, 1145, 123, 2940, 1277]"
