n_nodes,influence,obj,nodes
0.93,0.04,0.19999999999999996,"[4484, 2096, 19, 6164, 280, 6157, 3473, 5882]"
0.99,0.0,1.0,"[1225, 3327]"
0.97,0.03,0.19999999999999996,"[2721, 1175, 3371, 5882]"
1.0,0.01,0.4,[4484]
0.92,0.1,0.0,"[5410, 4727, 3090, 2805, 2710, 5783, 1175, 153, 5882]"
0.95,0.07,0.0,"[5410, 2805, 2710, 4727, 153, 5882]"
0.99,0.03,0.19999999999999996,"[2721, 5882]"
0.94,0.08,0.0,"[4727, 3594, 3090, 2805, 2710, 5783, 5882]"
0.85,0.02,0.4,"[4637, 5764, 4484, 5510, 523, 6157, 4622, 1263, 1423, 4881, 5267, 4116, 4025, 893, 94, 2855]"
0.88,0.01,0.6,"[896, 2465, 35, 963, 4637, 5510, 523, 6157, 1263, 1423, 4881, 5267, 6145]"
0.91,0.0,1.0,"[906, 4527, 1130, 963, 4521, 1330, 3925, 1953, 893, 94]"
0.8,0.04,0.19999999999999996,"[896, 5510, 523, 6157, 1423, 5267, 4116, 4637, 2465, 1953, 35, 963, 3925, 94, 1263, 4465, 1522, 4595, 121, 2811, 893]"
0.1,0.41,0.0,"[3587, 3090, 530, 1556, 1055, 2084, 3112, 4140, 3116, 4142, 2097, 1083, 5703, 4168, 1103, 4183, 3677, 1639, 5737, 6249, 6261, 4727, 121, 1669, 2697, 651, 1163, 5265, 4761, 4250, 2721, 2726, 3755, 694, 4287, 1216, 5335, 216, 1244, 5855, 4839, 3306, 236, 3313, 2805, 248, 5882, 2811, 3323, 766, 1821, 5410, 2851, 2341, 1834, 5418, 5935, 4405, 4921, 835, 3397, 2378, 5962, 2892, 4944, 5461, 2905, 3425, 1385, 4465, 4474, 3459, 2955, 3473, 5009, 408, 6040, 926, 4517, 2472, 1962, 2992, 6067, 6070, 3012, 4562, 4071, 5099, 1522, 2555, 3582]"
0.85,0.01,0.8,"[35, 3617, 197, 5764, 6157, 5510, 523, 4622, 1423, 893, 4881, 5267, 4116, 4637, 94, 4025]"
0.92,0.01,0.4,"[4637, 5764, 4484, 5510, 3844, 6157, 942, 3231, 893]"
