n_nodes,influence,obj,nodes
1.0,0.01,0.4,[2101]
0.99,0.02,0.19999999999999996,"[128, 170]"
0.38,0.03,0.19999999999999996,"[128, 2055, 3974, 1287, 90, 5129, 3466, 2699, 6028, 1929, 3346, 407, 5912, 6297, 3098, 7196, 1180, 5149, 3358, 2849, 7586, 5923, 3361, 1701, 5798, 3877, 297, 6826, 6065, 51, 2613, 5687, 4154, 4283, 6587, 4666, 3134, 4927, 3907, 4420, 6851, 966, 7623, 1479, 3529, 6985, 1613, 975, 2640, 5585, 6097, 1108, 6997, 3415, 2264, 5906, 6562, 7515, 4316, 1757, 3294, 3038, 2145]"
1.0,0.0,0.6,[856]
1.0,0.0,0.8,[4627]
0.28,0.03,0.19999999999999996,"[2353, 6799, 1282, 190, 6545, 6801, 788, 2965, 2070, 4374, 2968, 2072, 4762, 3101, 2973, 158, 3998, 4513, 3490, 807, 3368, 6057, 6313, 5035, 5425, 5305, 7354, 1211, 700, 1722, 4666, 4927, 3134, 3907, 4420, 6851, 966, 7623, 1479, 3529, 6985, 1613, 975, 2640, 5585, 6097, 1108, 6997, 3415, 2264, 5977, 7386, 7515, 4316, 1757, 3294, 90, 3038, 2145, 3810, 5732, 2920, 4969, 7275, 4717, 7535, 6641, 114, 6002, 888, 5496, 6137, 123]"
0.41,0.03,0.19999999999999996,"[1026, 5635, 4099, 2437, 6277, 1282, 6920, 6545, 6801, 788, 2965, 2070, 4374, 2968, 2072, 4762, 2973, 3101, 158, 3998, 4513, 3490, 807, 3368, 6057, 6313, 5035, 5425, 5305, 7354, 1211, 700, 1722, 4666, 4927, 3134, 4420, 6851, 966, 7623, 1479, 3529, 6985, 1613, 975, 2640, 5585, 6097, 1108, 6997, 3415, 2264, 5977, 7386, 7515, 4316, 1757, 3294, 90, 3038]"
0.95,0.03,0.0,"[128, 391, 138, 65, 99, 170]"
0.99,0.0,0.6,"[856, 3159]"
0.97,0.01,0.4,"[5348, 1553, 7380, 3545]"
0.97,0.03,0.0,"[128, 225, 99, 170]"
0.99,0.0,0.8,"[4627, 5952]"
0.52,0.07,0.0,"[128, 136, 648, 138, 2699, 139, 396, 654, 1167, 398, 145, 530, 1554, 147, 148, 401, 788, 154, 157, 669, 288, 546, 802, 549, 550, 166, 170, 555, 43, 172, 1330, 2101, 2741, 1719, 1593, 1725, 65, 90, 99, 101, 103, 107, 365, 239, 115, 632, 1275, 638, 2864]"
0.04,0.08,0.0,"[128, 643, 391, 136, 392, 138, 139, 396, 172, 856, 530, 4123, 864, 65, 101, 398, 546, 549, 365, 239, 145, 1275, 5669, 401, 555, 43, 1554, 2101, 1083, 583, 1609, 90, 99, 115, 1145, 638, 132, 648, 2699, 140, 654, 1167, 147, 148, 154, 157, 669, 4253, 166, 1194, 2741, 187, 3263, 215, 234, 1270, 780, 788, 284, 286, 288, 802, 1367, 811, 1330, 818, 824, 838, 1351, 841, 845, 847, 848, 852, 853, 857, 345, 346, 349, 862, 865, 867, 369, 888, 1912, 378, 3467, 395, 3486, 415, 2463, 427, 7601, 3518, 1510, 1001, 7097]"
1.0,0.0,1.0,[3159]
0.98,0.01,0.4,"[1553, 7380, 3545]"
1.0,0.01,0.19999999999999996,[170]
0.55,0.07,0.0,"[128, 65, 166, 391, 239, 170, 138, 753, 654, 1330, 1332, 822, 788, 139, 1593, 638, 549, 3135, 550, 172, 1765, 1001, 1167, 398, 145, 530, 1554, 147, 401, 802, 154, 546, 288, 555, 43, 148, 396, 106, 669, 237, 90, 99, 1269, 1270, 365, 115]"
0.59,0.07,0.0,"[128, 643, 391, 136, 147, 138, 139, 906, 396, 225, 632, 750, 398, 166, 2699, 145, 654, 2032, 780, 1554, 239, 530, 1593, 788, 65, 365, 170, 1167, 864, 638, 669, 555, 288, 546, 1330, 1332, 549, 296, 43, 215, 90, 99]"
0.91,0.03,0.19999999999999996,"[128, 257, 6848, 392, 138, 139, 396, 1551, 7327, 1028]"
