n_nodes,influence,nodes
2,21.8,"[386, 4497]"
1,12.8,[4497]
4,37.69,"[386, 38, 4495, 20]"
8,70.98,"[132, 38, 904, 1420, 4494, 4495, 24, 26, 376]"
42,171.38,"[386, 1412, 132, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 8468, 1304, 24, 26, 4378, 31, 7071, 3490, 1187, 1443, 38, 4774, 1332, 1080, 6460, 2237, 2494, 4543, 1601, 67, 2627, 200, 2120, 3915, 590, 3663, 1106, 211, 6867, 1256]"
24,128.69,"[386, 1412, 132, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 8468, 1304, 24, 4378, 26, 31, 2977, 3490, 1443, 38, 4774, 1332]"
9,73.88,"[386, 38, 904, 1420, 4494, 4495, 376, 24, 26, 299]"
6,50.45,"[386, 38, 904, 1420, 4495, 24]"
16,98.9,"[3490, 386, 132, 38, 904, 1420, 4494, 4495, 20, 8468, 1332, 280, 24, 26, 7838, 31]"
7,66.47,"[132, 38, 904, 1420, 4494, 4495, 24, 26]"
47,183.26,"[386, 132, 392, 904, 1420, 4494, 4495, 3859, 20, 788, 8468, 2967, 1304, 24, 1050, 26, 7071, 31, 3490, 1187, 1443, 38, 4774, 1332, 1080, 6460, 1981, 6078, 2494, 7873, 450, 1601, 67, 5443, 3656, 200, 585, 2120, 3915, 590, 3663, 4817, 1106, 211, 6867, 1256, 1399]"
70,222.94,"[386, 132, 392, 904, 1420, 4494, 4495, 3859, 20, 788, 8468, 2967, 1304, 24, 1050, 26, 7071, 31, 3490, 1187, 1443, 38, 4774, 1332, 1080, 6460, 1981, 6078, 2494, 7873, 450, 1601, 67, 3656, 200, 585, 2120, 5964, 8141, 590, 1486, 2128, 973, 3922, 3538, 467, 3663, 4817, 1106, 211, 6867, 4564, 4053, 860, 5081, 1500, 5085, 3424, 225, 8417, 227, 7135, 8162, 1254, 485, 2025, 7149, 3915, 4552, 2079]"
11,83.22,"[386, 1050, 132, 392, 904, 1420, 4494, 4495, 24, 26, 31, 2957]"
43,172.32,"[386, 1412, 132, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 8468, 1304, 280, 4378, 24, 26, 31, 3490, 6236, 1443, 6694, 38, 4774, 1332, 1080, 6460, 2237, 2494, 4543, 1601, 67, 2627, 200, 2120, 3915, 590, 3663, 1106, 211, 6867, 1256]"
56,201.31,"[386, 132, 392, 904, 1420, 4494, 4495, 3859, 20, 788, 8468, 2967, 1304, 280, 4378, 24, 26, 31, 3490, 1187, 1443, 3106, 1190, 38, 1332, 2237, 6078, 7873, 450, 1601, 67, 2627, 8260, 1860, 200, 585, 2120, 3656, 3915, 4552, 590, 3663, 4817, 1106, 211, 6867, 860, 3424, 225, 227, 1254, 1256, 4841, 4078, 4475, 6585]"
44,175.8,"[386, 8450, 132, 1412, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 8468, 1304, 24, 26, 4378, 31, 7071, 3490, 1187, 1443, 38, 4774, 1332, 1080, 6460, 2237, 2494, 4543, 1601, 67, 2627, 200, 2120, 3915, 590, 3663, 1106, 211, 6867, 214, 6108]"
3,30.77,"[386, 38, 4495]"
65,215.91,"[386, 132, 392, 904, 1420, 4494, 4495, 4114, 3859, 20, 788, 8468, 2967, 1304, 24, 1050, 26, 7071, 31, 3490, 1187, 1443, 38, 1332, 1080, 6460, 1981, 6078, 2494, 1601, 67, 2627, 1348, 200, 585, 2120, 3915, 3656, 4552, 590, 1486, 3663, 4817, 1106, 6867, 211, 467, 214, 4564, 4053, 5081, 860, 1500, 5085, 7135, 3424, 225, 8417, 227, 8162, 485, 1254, 2025, 7149, 317]"
38,164.26,"[386, 8450, 1412, 132, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 8468, 1304, 24, 26, 31, 3490, 1187, 1443, 6694, 38, 945, 1332, 2237, 2494, 4543, 67, 200, 2120, 3915, 590, 3663, 4817, 1106, 211, 6867, 1256]"
13,87.31,"[386, 132, 38, 904, 1420, 4494, 4495, 632, 20, 24, 26, 7071, 31]"
14,91.43,"[132, 38, 904, 1420, 4494, 4495, 20, 8468, 1332, 280, 24, 26, 7838, 31]"
15,94.4,"[3490, 386, 374, 38, 904, 1420, 4494, 4495, 20, 8468, 1332, 280, 24, 26, 7838]"
19,115.14,"[386, 1412, 132, 392, 904, 3210, 1420, 4494, 4495, 3859, 8468, 280, 24, 26, 31, 3490, 38, 1332, 1080, 6460]"
55,199.2,"[386, 132, 1412, 4613, 4487, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 8468, 280, 1304, 24, 26, 4378, 31, 3490, 6694, 38, 1332, 1080, 2237, 6078, 2494, 6077, 7873, 450, 1601, 67, 8260, 963, 964, 200, 3656, 4552, 3915, 590, 3663, 5071, 211, 6867, 860, 3424, 225, 227, 1254, 1256, 4841, 4078, 4475]"
32,149.25,"[386, 1412, 132, 392, 904, 1420, 4494, 4495, 3859, 1727, 788, 8468, 280, 1304, 26, 24, 1050, 31, 7071, 3490, 1443, 38, 2864, 1332, 2237, 6078, 2494, 7873, 450, 67, 3656, 200]"
52,198.71,"[386, 132, 392, 904, 1420, 4494, 4495, 3859, 20, 788, 8468, 2967, 1304, 24, 26, 1050, 31, 7071, 3490, 1187, 1443, 38, 4774, 1332, 1080, 2237, 6078, 2494, 1601, 67, 2627, 1348, 200, 585, 2120, 3915, 3656, 3853, 590, 1486, 3663, 1106, 211, 6867, 860, 3424, 225, 227, 1254, 1256, 4841, 4475]"
66,221.52,"[386, 132, 392, 904, 1420, 4494, 4495, 3859, 20, 788, 8468, 2967, 1304, 24, 1050, 4378, 26, 31, 3490, 1443, 6694, 38, 1332, 1080, 2237, 6078, 2494, 6077, 7873, 450, 1601, 67, 8260, 963, 964, 200, 3656, 4552, 3915, 590, 3663, 5071, 4817, 3922, 1106, 211, 6867, 214, 3538, 467, 4564, 4053, 5081, 860, 1500, 5085, 7135, 3424, 225, 8417, 227, 8162, 485, 1254, 2025, 7149, 1371]"
29,139.53,"[386, 8450, 132, 1412, 392, 904, 3210, 1420, 4494, 4495, 3859, 20, 788, 1304, 24, 4378, 26, 31, 3490, 1443, 6694, 38, 4774, 1332, 1080, 2237, 2494, 4543, 1601]"
