seed_set,spread,seed,communities,fairness,budget,time
[4480],12.73,1.0,0.8503325240543143,0.8325546111576978,30.999999999999932,2.0
"[4484, 2]",23.59,2.000000000000001,0.7920729132461142,0.8170472826337538,80.0000000000001,0.9999999999999998
"[1420, 15, 2]",31.24,3.0000000000000018,0.722495375375926,0.8067388293360743,160.0000000000002,0.9999999999999998
"[8448, 4484, 1420, 141, 15, 2]",56.339999999999996,6.000000000000004,0.7364605959150395,0.7787365421272614,255.99999999999994,0.9999999999999998
"[8585, 8448, 4485, 4484, 3859, 1553, 1420, 1299, 416, 277, 141, 24, 18, 15, 2]",100.4,15.000000000000002,0.6982506316747136,0.7281654697953592,486.9999999999999,0.9999999999999998
"[6541, 4484, 1420, 141, 38, 15, 2]",60.62,7.000000000000005,0.7221177636442155,0.7750006447756669,286.00000000000006,0.9999999999999998
"[8458, 7513, 4485, 4484, 4111, 3859, 3856, 2982, 1873, 1553, 1420, 1299, 1233, 416, 277, 208, 141, 38, 24, 18, 15, 2]",125.16,21.999999999999996,0.6628155061394598,0.6893168597160864,659.0,0.9999999999999998
"[8585, 8468, 8448, 7580, 6886, 6445, 5797, 5715, 5158, 4485, 4484, 4294, 4265, 4011, 3859, 3507, 3478, 3368, 3345, 3236, 2771, 2348, 2150, 1553, 1420, 1324, 1299, 1089, 889, 831, 576, 564, 427, 416, 294, 277, 192, 173, 162, 141, 86, 38, 24, 15, 2]",183.27,44.99999999999999,0.6254238764520053,0.6000037337804699,1037.0,0.9999999999999998
"[8458, 8448, 4485, 4484, 4265, 3859, 3129, 1873, 1553, 1420, 1324, 1299, 1233, 294, 277, 208, 173, 141, 18, 15, 2]",123.54,20.999999999999996,0.6693781291968887,0.6940381454677894,645.9999999999998,0.9999999999999998
"[8585, 8448, 4485, 4484, 3859, 1553, 1420, 1299, 277, 141, 24, 15, 2]",89.7,13.0,0.7047845328438284,0.7303184436189717,450.00000000000006,0.9999999999999998
"[8448, 4484, 4111, 1420, 141, 54, 15, 2]",68.69,7.999999999999995,0.7259369967622099,0.7599191378204528,322.00000000000006,0.9999999999999998
"[8458, 8448, 8103, 7097, 6534, 6445, 5797, 5023, 4795, 4506, 4485, 4484, 4265, 4111, 4011, 3986, 3859, 3856, 3514, 3511, 3507, 3368, 3236, 3131, 2987, 2957, 2856, 2348, 1594, 1553, 1420, 1324, 1299, 1089, 1050, 1042, 889, 851, 564, 466, 427, 416, 294, 277, 192, 173, 162, 141, 38, 24, 18, 15, 2]",198.31,53.0,0.6218965314828034,0.547815466622687,1077.0000000000002,0.9999999999999998
"[4484, 1420, 141, 15]",41.52000000000001,4.000000000000003,0.7438636027498429,0.7947959271226525,183.99999999999991,0.9999999999999998
"[8458, 4485, 4484, 4111, 3859, 2011, 1553, 1420, 1299, 1108, 1089, 831, 564, 524, 427, 416, 294, 277, 192, 173, 141, 38, 18, 15, 2]",133.35,25.0,0.657146129595552,0.6806861618361523,722.0000000000001,0.0
"[8585, 8458, 8448, 6886, 6541, 6445, 6323, 5715, 4485, 4484, 4111, 3859, 3635, 3507, 3368, 2771, 1824, 1553, 1428, 1420, 1369, 1324, 1322, 1299, 1089, 889, 831, 564, 524, 416, 392, 294, 277, 192, 173, 141, 86, 38, 15, 2]",176.77,40.0,0.6256411316203327,0.5760759285042731,1010.0000000000002,0.9999999999999998
"[8458, 8448, 6886, 6445, 5795, 5715, 4495, 4485, 4484, 4011, 3859, 3635, 2982, 2771, 2348, 2053, 1553, 1420, 1369, 1324, 1299, 1089, 889, 831, 800, 564, 416, 294, 277, 192, 173, 141, 86, 38, 30, 24, 18, 15, 2]",173.33,39.0,0.6293873481906472,0.6238019359577653,1014.9999999999999,0.9999999999999998
"[8447, 6886, 6858, 6445, 5715, 4485, 4484, 4294, 4265, 3859, 3507, 3368, 2771, 2150, 1553, 1420, 1324, 1299, 1199, 1089, 889, 831, 576, 564, 427, 290, 277, 208, 192, 173, 141, 86, 54, 24, 18, 15, 2]",172.59,37.0,0.625293288089046,0.6111316925604784,996.9999999999997,0.9999999999999998
"[8458, 8448, 6886, 5715, 4485, 4484, 4111, 3859, 3507, 3368, 2771, 1420, 1369, 1089, 932, 889, 831, 564, 427, 416, 294, 290, 277, 173, 141, 86, 54, 38, 15, 2]",157.45,30.000000000000004,0.6398476573578392,0.6496818851228803,901.9999999999998,0.9999999999999998
"[8448, 4484, 4111, 2843, 1420, 141, 54, 15, 2]",70.31,8.999999999999996,0.7185143861822236,0.7467028991289106,322.9999999999999,0.9999999999999998
"[8458, 8448, 6886, 5715, 4485, 4484, 3979, 3859, 3507, 2771, 1553, 1420, 1369, 1299, 1089, 932, 889, 831, 576, 564, 524, 427, 416, 294, 277, 173, 141, 86, 54, 38, 18, 15, 2]",163.32,33.0,0.6361583727593048,0.6443214824810091,945.9999999999999,0.0
"[8468, 8458, 7580, 6886, 6541, 6445, 5797, 5715, 5158, 4485, 4484, 4294, 4265, 4011, 3859, 3507, 3478, 3368, 3236, 2771, 2348, 2150, 1553, 1420, 1324, 1299, 1089, 889, 831, 576, 564, 427, 416, 294, 277, 192, 173, 162, 141, 86, 38, 24, 15, 2]",182.3,44.00000000000001,0.6247621319045852,0.6026412959995892,1032.0000000000002,0.9999999999999998
