n_nodes,influence,nodes
1,12.45,[4480]
2,23.59,"[2, 4484]"
3,31.24,"[2, 1420, 15]"
6,56.34,"[8448, 2, 4484, 1420, 141, 15]"
15,100.4,"[8448, 416, 2, 4484, 4485, 8585, 1420, 141, 15, 1553, 18, 3859, 1299, 277, 24]"
7,60.62,"[2, 4484, 38, 1420, 6541, 141, 15]"
21,125.16,"[2, 4484, 4485, 8458, 1420, 141, 15, 4111, 3856, 1553, 18, 3859, 1299, 277, 24, 416, 2982, 38, 208, 1873, 1233, 7513]"
44,183.27,"[8448, 2, 4484, 4485, 8585, 1420, 141, 15, 1553, 3345, 3859, 1299, 277, 3478, 8468, 24, 7580, 416, 162, 3236, 5797, 38, 294, 3368, 4265, 427, 1324, 173, 2348, 6445, 4011, 3507, 564, 831, 192, 1089, 576, 4294, 5715, 2771, 86, 6886, 2150, 889, 5158]"
20,123.54,"[8448, 2, 4484, 4485, 8458, 1420, 141, 15, 1553, 18, 3859, 1299, 277, 294, 4265, 1324, 173, 3129, 208, 1873, 1233]"
13,89.7,"[8448, 2, 4484, 4485, 8585, 1420, 141, 15, 1553, 3859, 1299, 277, 24]"
7,68.69,"[8448, 2, 4484, 1420, 141, 15, 4111, 54]"
53,198.31,"[8448, 2, 4484, 4485, 8458, 1420, 141, 2957, 15, 4111, 3856, 1553, 18, 3859, 1299, 3986, 277, 1042, 24, 4506, 1050, 5023, 416, 162, 3236, 5797, 294, 38, 2856, 3368, 4265, 8103, 427, 1324, 173, 2348, 6445, 2987, 4011, 3507, 564, 3511, 7097, 1594, 3131, 4795, 3514, 192, 1089, 466, 851, 889, 6534]"
4,41.52,"[4484, 1420, 141, 15]"
25,133.35,"[2, 4484, 4485, 8458, 1420, 141, 524, 15, 4111, 1553, 18, 3859, 1299, 277, 416, 38, 294, 427, 173, 564, 831, 192, 1089, 1108, 2011]"
40,176.77,"[8448, 2, 4484, 4485, 392, 8585, 8458, 1420, 6541, 141, 4111, 15, 524, 1553, 3859, 1299, 277, 1428, 416, 38, 294, 3368, 1322, 1824, 1324, 173, 6445, 3507, 564, 3635, 6323, 831, 192, 1089, 5715, 2771, 86, 1369, 6886, 889]"
39,173.33,"[8448, 2, 4484, 4485, 8458, 1420, 141, 15, 4495, 1553, 18, 3859, 1299, 277, 24, 30, 416, 800, 5795, 38, 294, 2982, 4011, 1324, 173, 2348, 6445, 3635, 564, 831, 192, 1089, 5715, 2771, 86, 1369, 6886, 889, 2053]"
37,172.59,"[2, 4484, 4485, 1420, 141, 15, 1553, 18, 3859, 1299, 277, 24, 290, 3368, 4265, 427, 1324, 173, 6445, 1199, 3507, 564, 54, 831, 192, 1089, 576, 4294, 6858, 208, 5715, 2771, 86, 6886, 2150, 889, 8447]"
30,157.45,"[8448, 2, 4484, 4485, 8458, 1420, 141, 15, 4111, 3859, 277, 416, 290, 932, 38, 294, 3368, 427, 173, 3507, 564, 54, 831, 1089, 5715, 2771, 86, 1369, 6886, 889]"
8,70.31,"[8448, 2, 4484, 1420, 141, 15, 4111, 54, 2843]"
33,163.32,"[8448, 2, 4484, 4485, 8458, 3979, 1420, 141, 524, 15, 1553, 18, 3859, 1299, 277, 416, 932, 38, 294, 427, 173, 3507, 564, 54, 831, 576, 1089, 5715, 2771, 86, 1369, 6886, 889]"
44,182.3,"[2, 4484, 4485, 8458, 1420, 141, 6541, 15, 1553, 3859, 1299, 277, 3478, 8468, 24, 7580, 416, 162, 3236, 5797, 38, 294, 3368, 4265, 5158, 427, 1324, 173, 2348, 6445, 4011, 3507, 564, 831, 192, 1089, 576, 4294, 5715, 2771, 86, 6886, 2150, 889]"
22,126.77,"[8448, 2, 4485, 1420, 141, 6541, 15, 3859, 1299, 277, 2711, 416, 38, 294, 3368, 427, 173, 3507, 564, 831, 192, 1089, 1108]"
19,117.9,"[8448, 2, 4484, 4485, 1420, 141, 15, 1553, 18, 3859, 1299, 277, 294, 4265, 1324, 173, 208, 1873, 1233]"
31,158.01,"[2, 4484, 4485, 8458, 1420, 141, 15, 4111, 3856, 1553, 1299, 277, 416, 932, 38, 294, 3368, 427, 173, 3507, 564, 54, 831, 576, 1089, 5715, 2771, 86, 1369, 6566, 889]"
62,220.84,"[8448, 2, 899, 4484, 4485, 392, 8585, 8458, 1420, 6541, 141, 4111, 15, 524, 1553, 18, 3859, 1299, 277, 4495, 16, 30, 416, 800, 5795, 38, 294, 3368, 5929, 682, 2987, 1324, 173, 2348, 1199, 6445, 817, 4011, 3379, 564, 4403, 3507, 1079, 7991, 311, 1722, 1594, 3131, 4795, 7097, 3514, 1467, 6079, 6592, 3261, 3013, 6344, 1481, 1873, 466, 1068, 1960]"
18,114.13,"[2, 4484, 4485, 8458, 1420, 141, 15, 3856, 1553, 1299, 277, 416, 38, 294, 3368, 1873, 1233, 2909]"
11,87.66,"[8448, 2, 4484, 4485, 8458, 1420, 141, 15, 4111, 1553, 277, 24]"
43,180.53,"[8448, 2, 4484, 4485, 392, 8585, 8458, 1420, 6541, 141, 4111, 15, 524, 1553, 3859, 1299, 277, 7276, 416, 1824, 38, 294, 3368, 4265, 427, 1324, 173, 2348, 6445, 4011, 3507, 564, 831, 192, 1089, 576, 4294, 5715, 2771, 86, 4837, 2150, 889]"
9,73.84,"[416, 2, 4484, 4485, 38, 294, 3368, 8458, 1420, 15]"
10,82.72,"[2, 4484, 294, 8458, 1420, 141, 15, 1553, 18, 1299, 277]"
45,188.12,"[8448, 2, 4484, 4485, 8458, 1420, 141, 6541, 15, 1553, 3859, 1299, 277, 3478, 8468, 24, 7580, 416, 162, 3236, 5797, 38, 294, 3368, 4265, 5158, 427, 1324, 173, 2348, 6445, 4011, 3507, 564, 192, 1089, 576, 4294, 5715, 2771, 86, 1630, 6886, 2150, 1520, 889]"
