n_nodes,influence,nodes
1,12.58,[4481]
54,203.17,"[4481, 2, 1, 132, 130, 903, 4492, 6797, 14, 3853, 8461, 1553, 2321, 275, 2196, 6678, 163, 35, 38, 2855, 40, 808, 170, 3374, 1071, 1200, 1456, 178, 184, 1849, 3770, 442, 2237, 8637, 3516, 446, 67, 963, 1092, 3399, 1608, 456, 3015, 3528, 1226, 8142, 1873, 6611, 7381, 472, 3042, 2018, 8429, 127]"
33,162.45,"[4481, 2, 1, 132, 130, 903, 4492, 6797, 14, 3853, 8461, 1553, 2321, 275, 2196, 163, 35, 38, 2855, 40, 808, 170, 3374, 1200, 1456, 178, 951, 184, 1849, 3770, 442, 1873, 590]"
69,230.5,"[4481, 2, 1, 132, 8, 4492, 6797, 3853, 14, 8461, 6160, 1553, 4495, 4627, 2196, 4493, 413, 5022, 3999, 4000, 4513, 1951, 163, 35, 418, 38, 1957, 40, 6569, 808, 170, 2470, 2987, 3374, 7598, 1456, 178, 5554, 4019, 3509, 951, 7608, 184, 4538, 3770, 442, 3515, 2237, 3902, 8637, 446, 5057, 67, 963, 5567, 3015, 1608, 3528, 1226, 456, 4549, 8142, 1873, 6611, 2003, 472, 3042, 2018, 1508]"
16,106.42,"[2, 35, 132, 163, 4486, 38, 8, 2855, 40, 6684, 14, 3853, 6160, 8461, 1553, 4493]"
60,214.26,"[1, 2, 130, 132, 4486, 903, 8, 4492, 3853, 14, 8461, 6160, 1553, 8465, 4493, 413, 5022, 3999, 4000, 4513, 1951, 163, 35, 418, 38, 1957, 40, 6569, 808, 170, 2470, 4007, 3374, 2987, 1456, 3621, 442, 2237, 3902, 8637, 446, 5057, 67, 963, 3399, 3015, 1608, 3528, 1226, 456, 1873, 6611, 7381, 472, 3042, 2018, 8429, 1788, 127, 5599]"
9,83.9,"[2, 35, 132, 163, 4486, 38, 8, 796, 40, 4492]"
57,207.9,"[2, 130, 132, 4, 4486, 903, 8, 4492, 3853, 14, 8461, 6160, 1553, 8465, 4493, 413, 5022, 3999, 4513, 1951, 35, 163, 418, 38, 1957, 40, 6569, 808, 170, 2470, 4007, 3374, 2987, 1456, 3621, 442, 2237, 3902, 8637, 446, 5057, 67, 963, 3399, 3015, 1608, 3528, 1226, 456, 1873, 6611, 7381, 472, 3042, 2018, 8429, 127]"
6,57.04,"[2, 35, 163, 4492, 14, 2126]"
4,44.44,"[2, 35, 38, 4486]"
