n_nodes,influence,nodes
2,25.6,"[35, 4494]"
7,57.37,"[130, 35, 69, 590, 4495, 1103, 17, 4499]"
8,62.6,"[130, 163, 35, 3365, 6051, 4492, 17, 662, 920]"
1,13.52,[4494]
6,52.45,"[35, 4492, 12, 1103, 17, 920]"
87,230.76,"[523, 12, 35, 42, 3629, 1582, 1090, 1091, 69, 1098, 590, 1103, 1618, 2131, 130, 1168, 8336, 662, 2711, 1690, 1184, 163, 7335, 5290, 4296, 2250, 6862, 209, 3795, 1293, 8464, 2321, 8470, 1814, 4376, 5916, 3365, 8494, 4914, 7479, 837, 1872, 3410, 8022, 8024, 870, 366, 4462, 2417, 4983, 6009, 4988, 4483, 8583, 3976, 3467, 4492, 3982, 4495, 8078, 4499, 8597, 2966, 407, 920, 5015, 6043, 930, 2989, 2481, 946, 5561, 6586, 6596, 2500, 5064, 971, 6606, 8147, 5590, 6103, 7646, 2016, 3049, 493, 7671, 3289]"
11,76.87,"[130, 35, 4492, 12, 590, 4495, 943, 946, 1103, 1332, 2711, 920]"
84,229.97,"[12, 17, 35, 42, 3629, 1090, 1091, 69, 1093, 4167, 1098, 590, 1103, 1618, 2131, 600, 8311, 130, 1168, 662, 2711, 163, 7335, 5290, 2250, 3795, 4312, 731, 220, 2321, 8470, 1814, 4376, 5916, 3365, 682, 1332, 7478, 823, 7491, 837, 1872, 3410, 366, 4462, 4983, 6009, 4988, 4483, 8583, 3976, 3467, 4492, 4494, 4495, 3982, 8078, 4499, 2966, 407, 920, 5015, 6043, 1440, 930, 2989, 946, 6586, 6596, 5064, 971, 6606, 6608, 2514, 8147, 5590, 6103, 7646, 2016, 8163, 3049, 493, 7671, 7678]"
48,183.19,"[130, 4492, 12, 4495, 8464, 17, 5782, 920, 30, 6690, 35, 6051, 3365, 163, 42, 943, 946, 1332, 3254, 823, 442, 5307, 4540, 6590, 1090, 1091, 4167, 1098, 2250, 590, 1103, 1872, 6606, 3410, 2131, 8147, 5975, 600, 4312, 6103, 731, 220, 2016, 2276, 3049, 6506, 4076, 2807]"
41,167.5,"[8459, 12, 4492, 1293, 4495, 17, 2711, 920, 6687, 35, 6051, 163, 2857, 42, 943, 946, 1332, 3254, 823, 442, 5307, 190, 69, 5831, 4167, 1098, 2250, 590, 1103, 1872, 1618, 2131, 3410, 8147, 5590, 600, 4312, 731, 220, 2016, 6837]"
