spread-min,spread-max,spread-1q,spread-3q,spread-median,spread-mean,seed-min,seed-max,seed-1q,seed-3q,seed-median,seed-mean,communities-min,communities-max,communities-1q,communities-3q,communities-median,communities-mean,fairness-min,fairness-max,fairness-1q,fairness-3q,fairness-median,fairness-mean,budget-min,budget-max,budget-1q,budget-3q,budget-median,budget-mean,time-min,time-max,time-1q,time-3q,time-median,time-mean
0.0001415227851684121,0.02988678177186527,0.004204641947353524,0.01871497311067082,0.010622700254741014,0.011521195024758535,0.03,1.0,0.28,0.82,0.55,0.5424719101123595,0.0,0.8566805936279059,0.4819572122165665,0.7786097585579621,0.6963505016151961,0.6026437076192722,0.1674453888423022,0.9842536520987757,0.8323513452115769,0.9289895056830595,0.8953632524771821,0.845676134400553,0.8435549817086292,0.999533749372355,0.9239294168280611,0.9844344021232336,0.9616598522344164,0.9517984701176466,0.19999999999999996,1.0,0.19999999999999996,0.6,0.4,0.4786516853932584
0.0001415227851684121,0.03491225587319558,0.004240022643645628,0.018748938579111238,0.011057175205208037,0.011901139716587895,0.03,1.0,0.245,0.82,0.55,0.5357553956834532,0.0,0.8832831269544582,0.4716473406127111,0.7785436556984356,0.6904182934658335,0.6066331869833171,0.1674453888423022,0.9876824001961513,0.8220802644347738,0.9304404044161854,0.8906633644662098,0.8417000631823766,0.8195251416684599,0.999533749372355,0.9252923032781005,0.985026181766014,0.957104942256653,0.9493461396150995,0.19999999999999996,1.0,0.19999999999999996,0.6,0.4,0.4705035971223022
0.0001415227851684121,0.03491225587319558,0.004009340503821115,0.01822813472969148,0.009555618454571185,0.011158133337920444,0.03,1.0,0.29,0.83,0.59,0.560939226519337,0.0,0.8832831269544582,0.43409931929884304,0.7674207536373696,0.658959882266299,0.5847448847397778,0.1674453888423022,0.9908809631063515,0.8049414342906223,0.9294436054221236,0.8838014089980252,0.8349501546865894,0.8195251416684599,0.999533749372355,0.9286995194031992,0.9859407503048562,0.9650670683595151,0.9526306799650143,0.19999999999999996,1.0,0.19999999999999996,0.6,0.4,0.492817679558011
0.0001415227851684121,0.03491225587319558,0.004005802434191905,0.01775757146900651,0.008720634022077555,0.010852423259102064,0.02,1.0,0.32,0.83,0.62,0.5697156398104265,0.0,0.8832831269544582,0.4262864077543461,0.7613036096888524,0.6450838417093099,0.5779090704605436,0.1674453888423022,0.9908809631063515,0.8023075613522807,0.9252872769254586,0.8807763470715537,0.8327146254395826,0.8195251416684599,0.999533749372355,0.9323757262750161,0.9859228175884083,0.9668603400043039,0.9542253389453386,0.19999999999999996,1.0,0.4,0.6,0.4,0.5042654028436019
0.0001415227851684121,0.03491225587319558,0.004005802434191905,0.01802292669119728,0.00881545428814039,0.010947588391518269,0.02,1.0,0.325,0.83,0.62,0.572212765957447,0.0,0.8832831269544582,0.4319461556884217,0.7634723007044188,0.6450838417093099,0.5799933427689298,0.1674453888423022,0.9908809631063515,0.8012860186800188,0.9252872769254586,0.8807291932008472,0.8341800979685283,0.8195251416684599,0.999533749372355,0.9309769743920809,0.9859228175884083,0.9661430313463883,0.9538598073644706,0.19999999999999996,1.0,0.3,0.6,0.4,0.502127659574468
0.0001415227851684121,0.03491225587319558,0.003938579111236909,0.01822813472969148,0.00881545428814039,0.010918878705755152,0.02,1.0,0.33,0.84,0.62,0.5760536398467434,0.0,0.887823678290235,0.42277982343069187,0.7668448126385912,0.6379707920859978,0.5765959514848324,0.1674453888423022,0.9908809631063515,0.7984786033418372,0.9239924787821165,0.8805813558159332,0.8316247428053183,0.8195251416684599,0.999533749372355,0.9280180761781794,0.9860124811706478,0.9668603400043039,0.9535739148095655,0.19999999999999996,1.0,0.4,0.6,0.4,0.5088122605363985
0.0001415227851684121,0.03491225587319558,0.003762383243702236,0.01831304840079253,0.008682422870082083,0.01094348852186108,0.02,1.0,0.33,0.845,0.62,0.577560975609756,0.0,0.887823678290235,0.4128673588432934,0.7676023602443035,0.6379707920859978,0.5730929502974454,0.1674453888423022,0.9984132429034539,0.7851625645328086,0.9291580403807593,0.8782369703441971,0.8288291639897511,0.8195251416684599,0.999533749372355,0.9279104798794922,0.9866221935298759,0.9676135140951151,0.9533660646022675,0.19999999999999996,1.0,0.4,0.6,0.4,0.5128919860627177
0.0001415227851684121,0.03491225587319558,0.0037185111803000282,0.01814958958392301,0.00876026040192471,0.010993314777099309,0.02,1.0,0.32,0.85,0.62,0.5759934853420194,0.0,0.887823678290235,0.4081205853326625,0.7676023602443035,0.6450838417093099,0.5730473467109429,0.1674453888423022,0.9984132429034539,0.7802387259760106,0.9303231923205781,0.8803157660410768,0.828888966952396,0.8195251416684599,0.999533749372355,0.9279104798794922,0.9866221935298759,0.9673983214977405,0.9531598614636321,0.19999999999999996,1.0,0.4,0.6,0.4,0.5153094462540716
0.0001415227851684121,0.03491225587319558,0.0037096660062270028,0.017998867817718655,0.008721341636003396,0.010984571427585209,0.02,1.0,0.33,0.85,0.62,0.5777743902439025,0.0,0.887823678290235,0.4071563509825593,0.7681372850728425,0.6449636788622329,0.5720967478687774,0.1674453888423022,0.9984132429034539,0.7788621831085638,0.9298153567534823,0.8780314347298295,0.8270239845785196,0.8195251416684599,0.999533749372355,0.9267089878774837,0.9869987805752816,0.967631446811563,0.9530620988101424,0.19999999999999996,1.0,0.4,0.8,0.4,0.5164634146341464
0.0001415227851684121,0.03491225587319558,0.0037071893574865556,0.017672657797905462,0.00876026040192471,0.011036156450818213,0.02,1.0,0.33,0.85,0.62,0.5787179487179487,0.0,0.888179276427805,0.40782409690723387,0.7713802306674564,0.6395448934869816,0.5729568095821765,0.1674453888423022,0.9984132429034539,0.7785373526085487,0.9294817521543929,0.8772812503743459,0.8262122613447244,0.8183415823828993,0.9998924037013127,0.9273187002367118,0.9866221935298759,0.9676135140951151,0.9527479563344997,0.19999999999999996,1.0,0.4,0.7,0.4,0.5150997150997151
0.0001415227851684121,0.03542173789980187,0.0037899801868100766,0.018397962071893575,0.009033399377299745,0.011319379011532793,0.02,1.0,0.33,0.85,0.62,0.5753846153846154,0.0,0.8918394584908332,0.4175716648229887,0.7796478844093828,0.644843516015156,0.5784699868430316,0.1674453888423022,0.9984132429034539,0.7766948941279836,0.9296369292303267,0.8782369703441971,0.8258969110819377,0.8133921526432824,0.9998924037013127,0.923785955096478,0.9859407503048562,0.9673983214977405,0.9511205521868688,0.19999999999999996,1.0,0.19999999999999996,0.6,0.4,0.5071618037135278
0.00014293801302009624,0.03542173789980187,0.003842343617322389,0.01831304840079253,0.00881545428814039,0.01128689161883103,0.02,1.0,0.33,0.845,0.62,0.5792307692307692,0.001674453888423133,0.8960853178695001,0.4067426259523778,0.7801477880960392,0.6353458211610392,0.574690766070434,0.1674453888423022,0.9984132429034539,0.7758705388559497,0.9294817521543929,0.8751961861390758,0.8241696844142,0.8133921526432824,0.9999641345671042,0.9227817229753963,0.9866221935298759,0.9677569758266982,0.9510653991484496,0.19999999999999996,1.0,0.19999999999999996,0.8,0.4,0.511166253101737
0.00014293801302009624,0.035482592697424285,0.003938579111236909,0.018426266628927254,0.00888055476931786,0.0113444796546976,0.02,1.0,0.34,0.85,0.62,0.5809090909090908,0.001674453888423133,0.8960853178695001,0.40807811780172687,0.7827036538260312,0.6353458211610392,0.5759972625780857,0.1674453888423022,0.9984132429034539,0.7738314132578836,0.9289895056830595,0.87374701696941,0.8234544597145781,0.8133921526432824,0.9999641345671042,0.9217416254214188,0.9862635392009181,0.9676135140951151,0.9505867133368747,0.19999999999999996,1.0,0.19999999999999996,0.8,0.4,0.5095571095571096
0.00014293801302009624,0.03653835267478064,0.0037347863005943957,0.01850976507217662,0.00888055476931786,0.011345349006535265,0.02,1.0,0.35,0.85,0.62,0.5811135857461025,0.001674453888423133,0.8960853178695001,0.3913541387277262,0.7845161571268325,0.6379707920859978,0.5726872553374895,0.1674453888423022,0.9984132429034539,0.7695253650317226,0.9293265750784591,0.8744534434659987,0.8250564100813311,0.8133921526432824,0.9999641345671042,0.9216698945556273,0.9875546947851661,0.9677569758266982,0.9508604428877728,0.19999999999999996,1.0,0.19999999999999996,0.8,0.4,0.5149220489977728
0.00014293801302009624,0.03653835267478064,0.0039456552504953295,0.01870931219926408,0.009145202377582791,0.011614560193671429,0.02,1.0,0.35,0.85,0.61,0.5777546777546777,0.001674453888423133,0.8960853178695001,0.400434447710726,0.7885707034082234,0.64632970069768,0.5786909533392064,0.1674453888423022,0.9984132429034539,0.7703585791827958,0.9293265750784591,0.8755406939427559,0.8266695530717444,0.8083351266049781,0.9999641345671042,0.9198407574779428,0.9869808478588337,0.9673624560648447,0.9491914320836206,0.19999999999999996,1.0,0.19999999999999996,0.8,0.4,0.508939708939709
