n_nodes,influence,nodes
0.02636916835699797,0.47,"[128, 129, 133, 6, 13, 667, 811, 940, 176, 52, 53, 436, 182, 950, 569, 56, 952, 81, 82, 84, 86, 601, 93, 609, 614, 882]"
0.011156186612576065,0.45,"[128, 166, 13, 82, 84, 85, 952, 434, 56, 60, 830]"
0.06592292089249494,0.51,"[769, 2, 268, 13, 398, 723, 917, 804, 805, 806, 467, 182, 950, 952, 569, 183, 827, 60, 445, 442, 574, 830, 448, 576, 450, 449, 320, 65, 195, 452, 841, 842, 459, 971, 966, 974, 975, 976, 77, 334, 590, 719, 463, 465, 233, 977, 211, 82, 978, 86, 84, 342, 954, 344, 217, 451, 862, 867, 962, 199, 874, 963, 582, 956, 328]"
0.056795131845841784,0.51,"[137, 13, 544, 293, 166, 299, 300, 176, 307, 564, 52, 53, 436, 56, 569, 182, 950, 952, 54, 184, 60, 62, 573, 953, 954, 67, 451, 581, 827, 445, 961, 450, 956, 702, 66, 328, 841, 971, 463, 82, 84, 85, 449, 601, 349, 452, 962, 491, 963, 497, 370, 885, 121, 891, 893, 92]"
0.07606490872210954,0.52,"[2, 6, 265, 266, 907, 908, 13, 269, 398, 784, 529, 17, 788, 404, 918, 791, 919, 409, 537, 926, 799, 288, 801, 414, 415, 419, 420, 805, 806, 295, 937, 299, 940, 563, 564, 52, 54, 952, 953, 442, 187, 827, 954, 956, 830, 445, 961, 962, 963, 451, 450, 452, 449, 328, 841, 971, 459, 461, 974, 975, 976, 465, 977, 342, 344, 473, 476, 862, 482, 867, 874, 491, 492, 504, 575]"
0.08012170385395538,0.53,"[2, 13, 564, 52, 54, 569, 82, 84, 137, 166, 182, 706, 265, 266, 269, 784, 788, 791, 799, 288, 452, 805, 806, 295, 299, 827, 830, 328, 841, 335, 342, 344, 862, 907, 908, 398, 404, 918, 919, 409, 926, 414, 415, 419, 420, 937, 940, 947, 948, 437, 949, 950, 436, 438, 952, 953, 442, 954, 445, 956, 448, 449, 962, 450, 452, 451, 966, 963, 459, 461, 974, 975, 976, 465, 476, 483, 496, 500, 504]"
0.07707910750507099,0.52,"[2, 900, 901, 6, 903, 265, 266, 907, 908, 13, 269, 398, 784, 967, 17, 395, 788, 404, 918, 791, 919, 409, 537, 402, 920, 408, 926, 415, 414, 420, 806, 295, 422, 424, 937, 811, 300, 299, 426, 940, 941, 433, 435, 947, 948, 438, 949, 950, 952, 393, 953, 956, 445, 448, 449, 450, 451, 452, 963, 966, 459, 461, 975, 976, 465, 342, 344, 476, 862, 401, 867, 483, 875, 491, 496, 913]"
0.007099391480730223,0.44,"[166, 137, 13, 82, 84, 85, 952]"
0.08113590263691683,0.53,"[0, 4, 6, 9, 13, 537, 540, 564, 639, 680, 176, 741, 265, 269, 784, 788, 791, 792, 283, 806, 295, 811, 300, 299, 342, 344, 862, 867, 875, 900, 901, 903, 393, 907, 908, 395, 913, 401, 402, 918, 919, 920, 409, 408, 926, 415, 414, 420, 422, 424, 937, 426, 940, 941, 433, 435, 947, 948, 438, 949, 950, 952, 953, 956, 445, 615, 449, 450, 451, 452, 963, 966, 459, 461, 975, 976, 465, 476, 483, 491]"
0.002028397565922921,0.37,"[13, 62]"
