n_nodes,influence,nodes
0.0024758603614756128,0.16,"[0, 352, 3808, 1573, 1831, 107, 1618, 1821, 3170, 351]"
0.0007427581084426838,0.09,"[0, 107, 1821]"
0.0002475860361475613,0.03,[1821]
0.0004951720722951226,0.06,"[0, 107]"
0.003961376578360981,0.17,"[0, 352, 1831, 2088, 3239, 938, 552, 107, 1037, 98, 1430, 863, 824, 1821, 2142, 351]"
0.0017331022530329288,0.13,"[0, 107, 1423, 143, 1152, 1821, 351]"
0.0022282743253280515,0.16,"[0, 352, 3808, 1573, 1831, 107, 1821, 3134, 351]"
0.0029710324337707352,0.16,"[0, 352, 3808, 1573, 1831, 938, 107, 1037, 1618, 1821, 351, 643]"
0.017083436494181727,0.23,"[0, 261, 2315, 2326, 1821, 2463, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 1833, 2858, 1070, 1457, 2994, 2996, 1460, 3766, 4022, 4024, 4021, 2937, 955, 188, 1596, 3774, 3011, 1220, 1478, 1480, 456, 3959, 978, 3028, 2518, 2027, 1496, 986, 351, 352, 1759, 3555, 2147, 2020, 1254, 2022, 1127, 2153, 104, 2405, 1004, 2409, 492, 1643, 1644, 489, 107, 876, 363, 364, 3431, 366, 502, 505, 2275]"
0.0037137905422134194,0.17,"[0, 352, 98, 3239, 2088, 1831, 938, 552, 107, 1430, 863, 271, 1821, 2142, 351]"
0.005199306759098787,0.18,"[0, 1037, 1821, 1312, 804, 1573, 934, 1831, 2088, 4005, 1833, 2980, 1070, 1457, 2738, 863, 352, 351, 103, 107, 2630]"
0.0014855162168853676,0.12,"[0, 107, 2155, 1821, 3134, 351]"
0.002723446397623174,0.16,"[0, 352, 3808, 1573, 1831, 107, 1618, 1821, 3134, 351, 2736]"
0.0019806882891804903,0.16,"[0, 352, 1831, 3209, 107, 1618, 1821, 351]"
0.0009903441445902451,0.1,"[0, 107, 1423, 1821]"
