n_nodes,influence,nodes
2,247.01,"[0, 107]"
1,136.84,[107]
3,378.54,"[0, 107, 1821]"
24,653.04,"[0, 3094, 2845, 670, 1821, 2464, 1950, 2978, 2594, 1699, 3365, 1827, 2087, 1964, 1843, 2869, 2362, 3905, 67, 1873, 352, 107, 2411, 367]"
72,852.39,"[0, 2816, 2054, 2825, 2700, 1421, 2190, 2322, 2578, 2068, 1821, 1950, 2464, 2978, 2594, 1699, 3365, 1827, 2990, 1330, 1843, 2869, 437, 4021, 2362, 4026, 827, 1853, 2753, 3905, 67, 3394, 456, 842, 1482, 1356, 970, 334, 1996, 2508, 337, 2130, 1364, 980, 982, 215, 3543, 349, 222, 2271, 3424, 352, 3680, 478, 3684, 3938, 355, 2916, 741, 619, 107, 3310, 2287, 2544, 1010, 1395, 373, 374, 3319, 3578, 379, 1920]"
16,586.15,"[0, 2816, 352, 67, 1827, 3365, 2054, 107, 2190, 817, 2578, 2130, 2068, 827, 1821, 1950]"
15,580.93,"[0, 2816, 352, 67, 1827, 2054, 107, 2190, 817, 2578, 2130, 2068, 827, 1821, 1950]"
13,534.9,"[0, 352, 2978, 741, 2054, 107, 2130, 2068, 663, 2263, 827, 1821, 1950]"
17,595.54,"[0, 352, 2978, 1827, 67, 3365, 2054, 2599, 107, 817, 2578, 2130, 2068, 827, 1821, 1950, 3110]"
7,517.61,"[0, 352, 2978, 1827, 67, 3365, 107, 1821]"
22,636.23,"[0, 2816, 2326, 1821, 1950, 1056, 2978, 2594, 2084, 1699, 1827, 3365, 2087, 1964, 1843, 2890, 2894, 1107, 352, 2666, 107, 2423, 402]"
10,524.93,"[0, 352, 2978, 67, 1827, 107, 2578, 3540, 3124, 1821, 2883]"
7,506.44,"[0, 352, 2978, 1827, 3365, 107, 1821]"
18,596.75,"[0, 1543, 1821, 2845, 670, 2464, 2978, 2594, 1699, 1827, 2087, 1843, 2630, 2120, 1107, 352, 107, 2411]"
45,772.18,"[0, 2816, 2054, 2190, 2322, 2578, 2068, 1821, 670, 1950, 2464, 3360, 2978, 2594, 1699, 3365, 1827, 809, 939, 1843, 2362, 958, 3905, 67, 1990, 199, 1352, 1996, 2508, 334, 1107, 2907, 349, 478, 222, 352, 2017, 3424, 99, 2916, 2271, 107, 2797, 3310, 3694, 2044]"
4,391.43,"[0, 1416, 107, 1821]"
29,685.05,"[0, 2816, 1433, 1821, 2845, 670, 2464, 2978, 2594, 1699, 3365, 1827, 1832, 1964, 1843, 2869, 2362, 958, 2753, 349, 222, 863, 352, 2271, 3424, 99, 741, 107, 2411]"
20,622.85,"[0, 2816, 2054, 518, 2190, 2578, 2068, 776, 1821, 1950, 1827, 3365, 2087, 1964, 2222, 1843, 2630, 2120, 1107, 352, 107]"
33,706.57,"[0, 2816, 1433, 1821, 670, 2464, 2978, 2594, 1699, 3365, 1827, 2087, 2854, 1964, 2222, 1843, 2630, 2120, 1107, 1364, 982, 3163, 349, 222, 863, 352, 1761, 2271, 3424, 99, 107, 883, 2811, 1948]"
37,736.93,"[0, 2816, 2315, 2326, 3094, 1821, 670, 1950, 3104, 2594, 1699, 1827, 2087, 1832, 1964, 1843, 2102, 2362, 2753, 3905, 1352, 1356, 2508, 2130, 1107, 1364, 980, 982, 3163, 349, 222, 863, 352, 2271, 3424, 99, 107]"
