n_nodes,influence,nodes
4,390.24,"[0, 107, 1821, 670]"
3,377.07,"[0, 107, 1821]"
2,280.39,"[107, 1821]"
1,142.25,[107]
5,399.32,"[0, 2152, 107, 917, 1821]"
7,460.42,"[0, 1827, 2725, 1831, 107, 2287, 1821]"
16,555.33,"[0, 1442, 1827, 1573, 2725, 1831, 2088, 3369, 107, 2287, 2130, 1620, 277, 2133, 1821, 1663]"
40,749.02,"[0, 25, 1821, 1440, 3106, 1827, 1572, 2725, 1573, 803, 1831, 2088, 2599, 556, 1600, 2130, 1107, 1620, 2133, 3028, 1751, 603, 2267, 2653, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1769, 107, 2537, 2413, 2152, 1387, 2285, 368]"
8,485.68,"[0, 1827, 1573, 2599, 1831, 3370, 107, 2287, 1821]"
7,466.81,"[0, 1827, 1573, 1831, 2599, 107, 2287, 1821]"
37,734.44,"[0, 2581, 25, 1821, 1440, 1312, 3106, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 1722, 2623, 2130, 1107, 1620, 2133, 1751, 603, 2267, 352, 1251, 101, 3430, 1255, 2792, 3433, 1769, 107, 2537, 2152, 1387, 368, 3973]"
50,785.95,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 2599, 171, 2087, 571, 2129, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 603, 2267, 2653, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368, 491, 2415, 2929, 2294, 1648, 3307]"
38,741.58,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 571, 2129, 2130, 1107, 1620, 2133, 2267, 603, 2653, 3806, 991, 352, 3554, 1251, 1892, 101, 3430, 1255, 2792, 3433, 1769, 107, 2537, 2152, 1387, 368, 249]"
44,768.48,"[0, 2581, 25, 1821, 1440, 3106, 1827, 1572, 1573, 3235, 1831, 2599, 3369, 3239, 2088, 199, 2632, 2130, 3923, 1620, 2133, 1493, 1366, 3028, 1107, 1751, 603, 2267, 2653, 3806, 733, 352, 3554, 1892, 871, 2792, 3433, 1255, 107, 1769, 2537, 2152, 1387, 2285, 368]"
47,776.1,"[0, 917, 2453, 26, 2971, 1821, 1949, 2461, 1440, 1442, 1827, 1573, 1831, 2088, 2599, 3369, 171, 2087, 2349, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 603, 2267, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368, 2929]"
26,672.18,"[0, 2581, 25, 1821, 1440, 3106, 1827, 1573, 1831, 3239, 2088, 1083, 571, 2130, 1107, 1620, 2133, 91, 3806, 352, 3430, 3433, 1769, 107, 2537, 879]"
17,563.6,"[0, 1827, 1573, 1831, 2088, 3370, 107, 2542, 2704, 2130, 1107, 1620, 2133, 25, 571, 1821, 1663]"
41,755.04,"[0, 3973, 2581, 25, 1821, 1440, 1312, 3106, 1827, 1573, 1831, 2088, 2599, 3369, 2087, 1454, 571, 1470, 1600, 977, 2130, 1620, 603, 2267, 2653, 3549, 352, 3554, 1251, 1892, 101, 3430, 1255, 2792, 3433, 1769, 107, 2537, 2152, 368, 3624]"
21,652.01,"[0, 2581, 25, 1821, 1827, 1573, 1831, 2088, 553, 3558, 571, 3656, 2130, 1107, 1620, 2133, 3806, 991, 352, 1251, 1769, 107]"
43,759.07,"[0, 25, 1821, 1440, 3106, 1827, 1442, 1573, 1831, 2088, 2599, 3369, 171, 2087, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 677, 2267, 2653, 3806, 3295, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368]"
22,661.98,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 3369, 571, 2129, 2130, 1107, 1620, 483, 728, 3806, 991, 352, 1251, 1769, 107]"
51,791.42,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 2599, 171, 2087, 571, 2129, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 603, 2267, 2653, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368, 491, 2415, 2929, 2294, 1648, 3307, 2711]"
19,625.93,"[0, 644, 2581, 25, 1821, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 3368, 1722, 2130, 991, 352, 1251, 1769, 107]"
53,802.7,"[0, 2581, 917, 2971, 1949, 1821, 2461, 1440, 1442, 3106, 1827, 1573, 1831, 2088, 2599, 3369, 171, 2087, 2349, 977, 2130, 1107, 1620, 2133, 1366, 603, 2267, 2653, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368, 491, 2415, 2929, 2294, 1648, 2045, 3307, 1585]"
20,650.33,"[0, 2581, 1821, 1312, 3106, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 1722, 2623, 2130, 1107, 991, 352, 1251, 1769, 107]"
6,447.65,"[0, 1827, 2725, 1831, 107, 1821]"
29,694.39,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 3369, 571, 2129, 2130, 1107, 1620, 2133, 728, 2653, 3806, 991, 352, 3554, 1251, 3433, 1769, 107, 2537, 2549, 368]"
30,700.81,"[0, 2581, 25, 1821, 1827, 1573, 1831, 2088, 553, 3369, 571, 2129, 2130, 1107, 1620, 2133, 3806, 991, 352, 1251, 101, 1255, 2792, 3433, 1769, 107, 2537, 2152, 1387, 368]"
27,679.87,"[0, 2581, 25, 1821, 1312, 3106, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 1722, 2623, 2130, 1107, 991, 352, 1251, 871, 2792, 1769, 2537, 2283, 107, 1500]"
19,625.91,"[0, 1821, 3106, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 1722, 2623, 2130, 1107, 991, 352, 1251, 1769, 107]"
18,604.72,"[0, 917, 25, 1821, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 3368, 1722, 991, 352, 1251, 1769, 107]"
44,766.05,"[0, 2581, 25, 1821, 2461, 1440, 1312, 1442, 1827, 1573, 1831, 2088, 2599, 3369, 171, 2087, 2349, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 603, 2267, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 368, 2929]"
45,770.41,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 2599, 171, 2087, 695, 571, 2129, 977, 2130, 1107, 1620, 2133, 1366, 3028, 1751, 603, 2267, 2653, 3806, 352, 3554, 1892, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368, 491, 2929]"
48,779.87,"[0, 2581, 25, 1821, 2334, 1440, 3106, 1827, 1573, 1831, 2599, 3369, 3239, 2088, 171, 2087, 170, 815, 3251, 2130, 722, 1620, 1107, 2133, 1366, 3028, 1751, 1491, 49, 2267, 2653, 3806, 352, 3554, 1892, 3430, 871, 2792, 3433, 1255, 107, 1769, 2537, 1518, 2152, 1387, 2285, 368]"
33,715.56,"[0, 1809, 2581, 25, 1821, 1440, 3106, 1827, 1573, 1831, 2599, 3369, 2088, 2626, 2130, 1620, 2133, 352, 1892, 3430, 1255, 2152, 2792, 871, 3433, 1769, 107, 2537, 2413, 1387, 2285, 368, 2995]"
36,729.48,"[0, 2581, 25, 1821, 1312, 3106, 1827, 1573, 1831, 2599, 3369, 2088, 2087, 1454, 571, 1470, 1600, 977, 2130, 1620, 603, 2267, 2653, 352, 3554, 1251, 1892, 3430, 1255, 2792, 3433, 1769, 107, 2537, 2152, 368]"
25,665.01,"[0, 917, 25, 1821, 1827, 1573, 1831, 3239, 2088, 1083, 571, 3403, 2130, 1107, 1620, 2133, 91, 3806, 352, 3430, 3433, 1769, 107, 2537, 230]"
9,553.81,"[0, 352, 1827, 1573, 2725, 1831, 107, 2287, 1821, 3251]"
33,726.47,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 2599, 556, 2102, 571, 1600, 2627, 2130, 1620, 2133, 603, 2267, 2653, 352, 3554, 1251, 871, 2792, 3433, 1769, 107, 1387, 2285, 368]"
31,709.49,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 3369, 571, 2129, 2130, 1107, 1620, 2133, 728, 991, 352, 1251, 101, 1255, 2792, 3433, 1769, 107, 2537, 2152, 1387, 368, 3150]"
39,742.59,"[0, 2581, 25, 1821, 3106, 1827, 1573, 1831, 2088, 553, 3369, 2599, 556, 2102, 571, 1600, 2627, 2130, 1620, 2133, 603, 2267, 2653, 352, 3554, 1251, 1892, 101, 3430, 871, 2792, 1255, 3433, 1769, 107, 2537, 2152, 368, 3418]"
28,688.41,"[0, 2581, 25, 1821, 1827, 1573, 1831, 2088, 553, 3369, 571, 2130, 1107, 1620, 2133, 3806, 991, 352, 1251, 101, 1255, 2792, 424, 1769, 107, 2537, 2152, 2549]"
