n_nodes,influence,nodes
9,647.25,"[0, 352, 3808, 1573, 1831, 107, 1618, 1821, 3170, 351]"
3,377.83,"[0, 107, 1821]"
1,128.86,[1821]
2,239.59,"[0, 107]"
16,696.6,"[0, 352, 1831, 2088, 3239, 938, 552, 107, 1037, 98, 1430, 863, 824, 1821, 2142, 351]"
7,519.1,"[0, 107, 1423, 143, 1152, 1821, 351]"
8,645.23,"[0, 352, 3808, 1573, 1831, 107, 1821, 3134, 351]"
11,656.64,"[0, 352, 3808, 1573, 1831, 938, 107, 1037, 1618, 1821, 351, 643]"
69,933.32,"[0, 261, 2315, 2326, 1821, 2463, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 1833, 2858, 1070, 1457, 2994, 2996, 1460, 3766, 4022, 4024, 4021, 2937, 955, 188, 1596, 3774, 3011, 1220, 1478, 1480, 456, 3959, 978, 3028, 2518, 2027, 1496, 986, 351, 352, 1759, 3555, 2147, 2020, 1254, 2022, 1127, 2153, 104, 2405, 1004, 2409, 492, 1643, 1644, 489, 107, 876, 363, 364, 3431, 366, 502, 505, 2275]"
15,687.81,"[0, 352, 98, 3239, 2088, 1831, 938, 552, 107, 1430, 863, 271, 1821, 2142, 351]"
20,730.59,"[0, 1037, 1821, 1312, 804, 1573, 934, 1831, 2088, 4005, 1833, 2980, 1070, 1457, 2738, 863, 352, 351, 103, 107, 2630]"
6,504.44,"[0, 107, 2155, 1821, 3134, 351]"
10,648.94,"[0, 352, 3808, 1573, 1831, 107, 1618, 1821, 3134, 351, 2736]"
7,629.64,"[0, 352, 1831, 3209, 107, 1618, 1821, 351]"
4,392.46,"[0, 107, 1423, 1821]"
26,765.82,"[0, 2315, 2326, 1821, 2463, 2212, 1573, 934, 1831, 2088, 3239, 1833, 4022, 4024, 955, 188, 3774, 2142, 351, 352, 863, 1759, 1127, 2153, 2154, 107]"
53,895.18,"[0, 261, 2315, 2326, 1821, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 1833, 2858, 1070, 1457, 2994, 2996, 1460, 3766, 4022, 4024, 4021, 188, 1596, 3774, 1107, 990, 351, 352, 1759, 3555, 612, 2405, 1127, 103, 2409, 104, 2153, 2154, 107, 364, 492, 1644, 363, 876, 1643, 366, 502, 3959, 505, 2942]"
39,840.03,"[0, 261, 2315, 2326, 1821, 2463, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 1833, 2858, 1200, 1457, 2994, 1716, 4024, 955, 188, 3774, 71, 351, 352, 1759, 2405, 2152, 2153, 2154, 107, 364, 492, 363, 876, 366, 2937]"
17,696.71,"[0, 352, 98, 351, 3239, 2088, 1831, 938, 552, 107, 1037, 1430, 824, 1821, 2142, 863, 3829]"
19,715.75,"[0, 1821, 1312, 804, 1573, 934, 1831, 2088, 1833, 2980, 1070, 1457, 2738, 2630, 351, 352, 863, 103, 107]"
49,882.78,"[0, 2315, 2326, 2844, 1821, 2463, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 1833, 2858, 1200, 1457, 2994, 3547, 3766, 4022, 4024, 955, 188, 1596, 3774, 1107, 351, 352, 1759, 2405, 3048, 2153, 2154, 107, 364, 492, 1644, 1643, 363, 2409, 876, 2027, 366, 502, 505, 3451, 2942]"
29,782.07,"[0, 1821, 3358, 1573, 1831, 2088, 3239, 2473, 938, 1964, 2221, 590, 2896, 1361, 2142, 351, 352, 863, 1759, 104, 2154, 107, 1644, 876, 364, 492, 363, 366, 1271]"
51,885.65,"[0, 1037, 1564, 1821, 1312, 2212, 1573, 934, 1831, 2088, 3239, 2729, 2858, 1070, 1457, 2994, 2996, 1460, 3766, 4022, 4024, 4021, 188, 1596, 3774, 1107, 990, 351, 352, 1759, 3555, 612, 2405, 103, 489, 2409, 104, 2153, 2154, 107, 492, 1644, 363, 876, 1643, 366, 502, 3959, 505, 2427, 2942]"
