n_nodes,influence,nodes
6,410.27,"[0, 1033, 107, 1431, 2296, 1821]"
5,401.2,"[0, 107, 1431, 2296, 1821]"
19,723.06,"[0, 1411, 1033, 651, 1431, 1821, 4002, 3365, 1829, 1831, 2088, 1843, 1222, 3294, 351, 352, 2153, 107, 109]"
4,395.05,"[0, 107, 1431, 1821]"
7,530.62,"[0, 673, 107, 1843, 2296, 1821, 351]"
3,375.19,"[0, 107, 1821]"
10,570.57,"[0, 1411, 1821, 107, 2126, 688, 1843, 1431, 2296, 2172, 351]"
8,559.27,"[0, 107, 1842, 1843, 1431, 2296, 1821, 351, 211]"
21,743.05,"[0, 1428, 1557, 1431, 284, 1821, 4002, 1831, 2088, 936, 1843, 331, 1356, 1103, 3023, 1107, 1373, 3294, 351, 352, 2153, 107]"
28,774.93,"[0, 1428, 1557, 1431, 284, 1821, 4002, 3365, 1829, 1831, 2088, 1843, 2871, 4024, 572, 2239, 1222, 843, 3277, 2382, 1103, 1107, 1373, 3294, 351, 352, 107, 501]"
25,753.21,"[0, 1431, 1821, 670, 1831, 2857, 2986, 3626, 681, 813, 304, 1841, 2353, 1843, 2871, 697, 572, 3023, 1107, 2198, 3294, 351, 352, 2153, 107]"
16,698.31,"[0, 352, 4002, 3365, 1831, 2088, 1222, 2153, 107, 109, 1843, 1431, 2296, 1821, 3294, 351]"
51,918.88,"[0, 1557, 1431, 3996, 1821, 670, 1829, 1831, 2088, 2857, 936, 3626, 4012, 304, 1843, 2871, 4024, 697, 315, 572, 62, 3399, 331, 1356, 844, 2126, 1484, 2001, 1490, 1107, 343, 1623, 1628, 1373, 2397, 351, 352, 479, 2398, 1891, 3940, 485, 349, 3048, 107, 1003, 2930, 371, 3573, 1912, 2347]"
1,139.53,[107]
13,611.16,"[0, 1831, 2153, 107, 109, 1843, 1557, 1431, 2296, 3996, 1821, 3294, 351]"
20,731.69,"[0, 1428, 1557, 1431, 284, 1821, 4002, 1831, 2088, 936, 1843, 331, 1356, 1103, 3023, 1373, 3294, 351, 352, 2153, 107]"
33,830.55,"[0, 1411, 1557, 1431, 1561, 1821, 1829, 1831, 2088, 936, 304, 1843, 2871, 4024, 697, 572, 62, 3399, 331, 1356, 3023, 1628, 2397, 2398, 351, 352, 479, 349, 3940, 485, 3048, 2153, 107, 3350]"
52,922.5,"[0, 1557, 1431, 2200, 1821, 2337, 4002, 3365, 1829, 1831, 2088, 936, 2857, 3626, 304, 1843, 2869, 2871, 4024, 697, 315, 572, 62, 3399, 331, 1356, 844, 2126, 1484, 2001, 1490, 1107, 1437, 1623, 1628, 1373, 2397, 351, 352, 479, 2398, 1891, 3940, 485, 349, 3048, 107, 1003, 2930, 371, 3573, 1912]"
39,861.25,"[0, 1557, 1431, 2845, 1821, 1831, 2857, 2986, 3626, 688, 1842, 1843, 3250, 2871, 4024, 697, 572, 3006, 2239, 1356, 844, 2382, 847, 2001, 1490, 1107, 343, 1373, 2397, 351, 352, 479, 2398, 349, 3940, 485, 3048, 107, 3351]"
