n_nodes,influence,obj,nodes
0.94,0.0,0.28897466871107713,"[613, 70, 1037, 4685, 8303, 4177, 117]"
0.89,0.0,0.3668249185379958,"[97, 1123, 1037, 8110, 8303, 4177, 117, 5720, 2137, 6268, 2653, 6463]"
0.97,0.0,0.22692321049891795,"[4481, 2043, 764, 6910]"
0.84,0.0,0.4376530617334612,"[5538, 7074, 3590, 3112, 5162, 2091, 7467, 1037, 5134, 6193, 4401, 4627, 8632, 7484, 8477, 7230, 3474]"
0.87,0.01,0.3389401505103521,"[5762, 642, 132, 8069, 4482, 1092, 1704, 582, 6730, 54, 695, 4537, 7802, 5958]"
0.99,0.0,0.1924877299483997,"[557, 582]"
0.77,0.01,0.5022218698068397,"[2325, 5025, 4776, 7733, 4662, 54, 6544, 7227, 7230, 581, 8396, 207, 7760, 3028, 607, 2790, 4071, 3694, 4208, 7281, 1656, 633, 5754, 2555]"
0.91,0.01,0.31198793471078123,"[5762, 642, 132, 8069, 4482, 1092, 1704, 54, 695, 4249]"
0.83,0.0,0.4315570874784598,"[2720, 2722, 4356, 6789, 8357, 1255, 1704, 3678, 5258, 2316, 1037, 15, 1683, 2196, 6292, 7765, 695, 5363]"
0.9,0.01,0.3243258212379313,"[5762, 4482, 132, 8069, 642, 1092, 1704, 54, 695, 4249, 8634]"
0.91,0.0,0.33431115965863156,"[2720, 2722, 4356, 6789, 8357, 1255, 1704, 5258, 3678, 5962]"
0.98,0.0,0.21379382738271724,"[582, 764, 6910]"
0.7,0.01,0.45488238900271105,"[5762, 642, 132, 8069, 4482, 2444, 4117, 22, 1704, 4521, 3369, 4139, 54, 1092, 582, 5958, 1864, 6730, 2132, 1109, 1751, 6617, 2265, 224, 4962, 6762, 3821, 1904, 7283, 4471, 1277]"
0.87,0.01,0.35977897337905496,"[5762, 642, 132, 1092, 8069, 1704, 5258, 2316, 1037, 15, 1683, 2196, 467, 7765]"
0.99,0.0,0.19313617211787604,"[3827, 1809]"
0.89,0.01,0.3390044170491866,"[4482, 5762, 132, 8069, 642, 162, 3712, 1704, 4521, 3369, 4139, 54]"
0.77,0.01,0.4908150009599377,"[642, 2325, 5025, 4776, 7733, 4662, 54, 7227, 7230, 581, 8396, 207, 7760, 3028, 607, 2790, 4071, 6792, 4208, 7281, 1656, 633, 5754, 2555]"
0.84,0.0,0.4182711892711515,"[2720, 2722, 4356, 6789, 8357, 1255, 1704, 5258, 5962, 1037, 15, 1683, 2196, 6292, 695, 5363, 3678]"
0.95,0.0,0.2734275076179776,"[2086, 8397, 2043, 764, 6910, 7758]"
0.79,0.01,0.4752812567325052,"[6544, 2325, 5025, 4776, 7733, 4662, 54, 7227, 7230, 581, 8396, 207, 7760, 3028, 607, 2790, 4071, 3694, 702, 7281, 1656, 633]"
0.88,0.01,0.36449603519702356,"[2722, 4356, 6789, 8357, 1255, 1704, 5258, 1037, 15, 1683, 2196, 54, 7466]"
0.94,0.0,0.2761157024000469,"[4482, 5762, 132, 8069, 642, 623, 1419]"
0.82,0.01,0.434780019346211,"[2, 642, 1092, 8357, 6789, 1255, 1704, 5258, 2316, 1037, 15, 1683, 2196, 6292, 7765, 695, 5363, 3678, 7362]"
0.81,0.01,0.4509430586106925,"[6544, 2325, 5025, 4776, 7733, 4662, 54, 7227, 702, 7230, 581, 8396, 207, 7760, 3028, 607, 4071, 3694, 7281, 1656]"
0.96,0.0,0.2558116099955322,"[4643, 764, 6910, 2043, 7766]"
0.93,0.0,0.2940471571468134,"[4482, 642, 132, 1560, 5762, 7302, 5252, 2148]"
0.97,0.0,0.22462022687405636,"[582, 6730, 4491, 1809]"
0.91,0.0,0.3327184049724974,"[5762, 642, 1092, 132, 8069, 1704, 2857, 695, 4249, 764]"
0.92,0.0,0.30914732893209973,"[4482, 642, 132, 8069, 5762, 5252, 2148, 1560, 7660]"
0.46,0.01,0.632960341380261,"[5762, 3842, 4356, 4869, 642, 2950, 2439, 6535, 5258, 4491, 2316, 5901, 15, 7441, 2833, 1683, 2196, 6292, 277, 3474, 792, 1429, 6550, 5020, 6045, 5278, 6943, 2720, 2465, 2722, 1315, 8357, 1704, 7976, 4396, 6060, 7215, 2864, 817, 6450, 2353, 5427, 695, 7354, 2366, 1733, 582, 199, 2761, 6730, 7371, 3020, 2772, 6908, 5313]"
0.88,0.0,0.37887797874819396,"[4643, 8069, 7435, 1419, 13, 6347, 7883, 4626, 2130, 7765, 7766, 2043, 764]"
0.91,0.01,0.313425049940835,"[4482, 5762, 132, 8069, 642, 1704, 302, 54, 695, 1078]"
0.44,0.02,0.633123858003126,"[1280, 2433, 5762, 3842, 4356, 4869, 2950, 2439, 6535, 5258, 4491, 2316, 5901, 4878, 15, 7441, 2833, 1683, 2196, 6292, 277, 3474, 792, 1429, 6550, 6080, 6045, 5278, 6943, 2720, 2465, 2722, 1315, 8357, 1704, 7976, 4396, 6060, 7215, 2864, 817, 6450, 2353, 5427, 695, 7354, 2366, 1733, 582, 199, 2761, 6730, 870, 6762, 1898, 364, 764]"
0.94,0.01,0.2629227967371024,"[642, 4482, 132, 1092, 1704, 54, 695]"
0.94,0.0,0.2845759336664011,"[1152, 1280, 2433, 8005, 54, 695, 3100]"
