n_nodes,influence,obj,nodes
1.0,0.01,0.6,[329]
0.89,0.04,0.4,"[644, 932, 552, 682, 363, 203, 563, 663, 827, 188, 445, 639]"
0.99,0.01,1.0,"[310, 763]"
0.95,0.01,1.0,"[384, 769, 386, 851, 980, 628]"
0.95,0.01,0.8,"[384, 144, 386, 552, 980, 628]"
1.0,0.05,0.19999999999999996,[160]
0.98,0.01,0.8,"[296, 445, 845]"
0.99,0.03,0.4,"[2, 152]"
0.97,0.03,0.4,"[329, 274, 184, 771]"
0.98,0.01,1.0,"[921, 445, 845]"
0.8,0.31,0.19999999999999996,"[128, 129, 2, 5, 7, 13, 11, 82, 17, 58, 160, 533, 96, 377, 21, 280, 107, 333, 211, 86, 121]"
0.95,0.02,0.6,"[310, 144, 386, 552, 980, 316]"
1.0,0.01,0.8,[143]
0.11,0.53,0.19999999999999996,"[2, 5, 6, 7, 13, 17, 533, 21, 28, 40, 41, 62, 63, 64, 65, 69, 82, 83, 84, 86, 87, 96, 106, 107, 114, 116, 121, 129, 132, 133, 137, 141, 142, 155, 157, 160, 166, 173, 180, 183, 206, 211, 212, 215, 249, 252, 263, 269, 280, 793, 282, 283, 285, 801, 290, 295, 300, 301, 303, 321, 837, 840, 329, 333, 340, 342, 366, 367, 371, 375, 377, 393, 404, 405, 408, 409, 411, 412, 420, 424, 426, 434, 436, 440, 450, 455, 473, 494, 495, 498]"
0.99,0.01,0.8,"[143, 468]"
0.76,0.34,0.19999999999999996,"[2, 5, 13, 210, 21, 356, 106, 283, 28, 157, 160, 121, 801, 420, 434, 333, 82, 211, 84, 86, 249, 107, 498, 114, 377]"
1.0,0.03,0.4,[5]
0.92,0.21,0.19999999999999996,"[160, 5, 377, 107, 473, 13, 86, 121, 62]"
0.91,0.03,0.4,"[384, 769, 386, 899, 923, 778, 777, 371, 184, 966]"
0.81,0.29,0.19999999999999996,"[2, 5, 6, 7, 13, 17, 533, 21, 157, 160, 166, 434, 62, 64, 329, 82, 96, 498, 114, 4]"
0.89,0.24,0.19999999999999996,"[128, 160, 121, 106, 107, 114, 82, 211, 84, 86, 377, 28]"
0.92,0.22,0.0,"[160, 121, 2, 107, 82, 211, 84, 86, 377]"
0.97,0.01,0.8,"[144, 386, 310, 490]"
0.71,0.37,0.19999999999999996,"[128, 96, 160, 377, 107, 82, 2, 121, 5, 6, 7, 13, 533, 21, 434, 183, 62, 63, 74, 333, 83, 211, 84, 86, 87, 494, 106, 498, 114, 116, 183]"
0.2,0.51,0.19999999999999996,"[2, 5, 6, 7, 13, 17, 533, 21, 28, 40, 41, 62, 63, 64, 65, 69, 82, 83, 84, 86, 87, 96, 106, 107, 114, 116, 121, 132, 133, 137, 141, 180, 206, 212, 215, 252, 263, 269, 793, 290, 303, 429, 174, 128, 232, 952, 129, 393, 142, 249, 211, 405, 280, 157, 160, 173, 166, 183, 155, 408, 282, 283, 285, 801, 411, 420, 295, 424, 300, 301, 434, 340, 342, 440, 837, 377, 840, 333, 473, 494, 526]"
0.85,0.28,0.19999999999999996,"[160, 129, 420, 5, 6, 166, 377, 107, 13, 82, 434, 310, 86, 952, 121, 108]"
0.96,0.15,0.19999999999999996,"[129, 62, 160, 121, 84]"
0.45,0.46,0.19999999999999996,"[129, 2, 5, 6, 7, 13, 533, 443, 21, 420, 952, 166, 801, 183, 62, 63, 321, 65, 412, 69, 83, 86, 498, 114, 142, 231, 105, 121, 438, 285, 169, 170, 377, 41, 107, 45, 301, 440, 282, 58, 450, 17, 87, 84, 342, 473, 411, 249, 160, 434, 191, 64, 333, 82, 211, 116]"
0.93,0.21,0.19999999999999996,"[160, 5, 377, 107, 13, 86, 121, 62]"
0.79,0.32,0.19999999999999996,"[5, 13, 160, 62, 64, 74, 333, 82, 83, 211, 84, 86, 473, 93, 96, 249, 377, 873, 107, 114, 116, 121]"
0.81,0.31,0.0,"[129, 2, 5, 6, 7, 13, 21, 160, 434, 183, 63, 74, 333, 82, 211, 84, 86, 377, 107, 121]"
0.06,0.53,0.19999999999999996,"[2, 5, 6, 19, 13, 142, 17, 533, 21, 408, 280, 282, 283, 28, 157, 285, 167, 417, 801, 412, 160, 549, 420, 165, 166, 41, 411, 40, 952, 106, 173, 434, 183, 424, 303, 62, 191, 63, 64, 169, 65, 69, 333, 82, 83, 84, 211, 86, 168, 342, 473, 96, 249, 377, 107, 114, 498, 116, 121, 170, 438, 58, 89, 74, 81, 232, 105, 837, 426, 494, 495, 321, 375, 436, 371, 252, 172, 233, 93, 793, 42, 269, 115, 440, 57, 329, 367, 113, 129, 20, 174, 206, 290, 128, 194]"
0.3,0.49,0.19999999999999996,"[129, 2, 5, 6, 7, 393, 13, 14, 142, 17, 145, 20, 533, 21, 405, 411, 285, 160, 801, 417, 167, 40, 424, 295, 939, 300, 434, 438, 183, 952, 62, 63, 191, 65, 64, 837, 840, 74, 333, 81, 82, 211, 84, 212, 86, 87, 342, 473, 474, 93, 352, 96, 121, 232, 377, 106, 362, 107, 233, 493, 366, 494, 495, 113, 498, 114, 115, 370, 116, 249, 379, 300]"
