n_nodes,influence,obj,nodes
0.99,0.0,0.211980510974769,"[2679, 5667]"
0.93,0.0,0.4037588463752195,"[546, 5667, 3108, 717, 2318, 2064, 3473, 1554]"
0.96,0.0,0.3180548255352784,"[1034, 4613, 1086, 2431, 4058]"
0.77,0.0,0.7131847230244873,"[4613, 703, 6157, 525, 2318, 5778, 1555, 3348, 4885, 3350, 6167, 4119, 3351, 2331, 3868, 2589, 3871, 1704, 3242, 3116, 5165, 1712, 5298, 1718]"
0.98,0.0,0.2514898693635612,"[546, 5667, 5126]"
0.02,0.02,0.8922696486749865,"[4613, 6154, 6157, 525, 2067, 4630, 4635, 3110, 3714, 4748, 5779, 147, 154, 1694, 2721, 164, 5288, 5801, 5296, 180, 3306, 2299, 1281, 2318, 4376, 5401, 3368, 4908, 4909, 2868, 4404, 5432, 3386, 316, 5440, 1345, 834, 2370, 3400, 1864, 2378, 5965, 3920, 3409, 5457, 2387, 1364, 5979, 1372, 3421, 1886, 1375, 4960, 869, 3944, 1904, 3956, 2935, 2940, 4992, 2946, 902, 5512, 4490, 906, 2446, 911, 3473, 914, 4506, 410, 415, 1951, 5539, 5540, 5542, 6061, 2478, 2994, 2483, 5557, 950, 1461, 5563, 5052, 2507, 3022, 6095, 2000, 1497, 1502, 3041, 3042, 2531, 3044, 2536, 2544, 6137, 511]"
0.92,0.0,0.4352896317729734,"[4613, 775, 6157, 4109, 3473, 1578, 914, 3348, 4762]"
0.99,0.0,0.21198916618448627,"[201, 6121]"
0.96,0.0,0.3169952518019056,"[164, 6157, 2318, 3473, 914]"
0.41,0.01,0.8545881933729528,"[4992, 4613, 1034, 3082, 651, 6157, 4109, 1035, 2318, 3473, 1809, 18, 1938, 3348, 1431, 921, 2842, 5405, 1949, 2592, 2721, 289, 2850, 5410, 3621, 3110, 4388, 5288, 5413, 2602, 42, 5029, 4909, 2990, 3632, 5681, 4656, 4404, 3386, 2362, 316, 6207, 3136, 5184, 2370, 579, 70, 1864, 1609, 1097, 5709, 5716, 5979, 1372, 3421, 1375, 3936, 3553, 869, 5882]"
0.33,0.01,0.8677996604426573,"[4613, 1034, 6157, 4109, 3473, 3348, 2452, 4120, 2201, 3865, 1051, 2842, 2205, 1694, 4635, 5405, 2721, 3873, 4509, 163, 289, 3621, 2850, 3875, 923, 415, 933, 4908, 4909, 416, 4512, 3888, 2475, 6061, 179, 180, 2740, 1206, 2868, 5432, 2994, 5434, 3386, 4284, 1213, 1461, 5557, 5563, 5052, 3518, 5025, 447, 959, 1864, 2378, 2507, 2483, 4814, 1949, 3022, 6095, 2387, 6047, 1951, 5979, 4060, 3421, 2653]"
0.7,0.01,0.7285135008816646,"[4613, 1034, 3082, 4119, 6167, 3351, 2589, 2721, 164, 1704, 3242, 3116, 5165, 1712, 5298, 180, 436, 6198, 1718, 5690, 4156, 4669, 64, 1601, 3650, 4293, 70, 3142, 198, 5213, 477]"
0.89,0.0,0.5181379442547827,"[4259, 3367, 2601, 3082, 1034, 5675, 6157, 4109, 3117, 3473, 914, 1970]"
0.99,0.0,0.21235197684266915,"[546, 5667]"
0.15,0.02,0.9094939005736506,"[6154, 17, 546, 1066, 1694, 2721, 163, 164, 5296, 1213, 4814, 5327, 1250, 5861, 3305, 2796, 5876, 2296, 760, 249, 2815, 1281, 1795, 5380, 775, 2318, 1809, 3348, 2842, 5405, 289, 2850, 5410, 4388, 5413, 4909, 3386, 2362, 316, 2370, 1864, 2387, 5979, 1372, 3421, 1886, 1375, 4960, 3936, 2398, 869, 3944, 4459, 1902, 3955, 3956, 1911, 5497, 2426, 4992, 2945, 1923, 3972, 3473, 914, 1938, 1431, 921, 923, 1949, 5029, 2990, 436, 4544, 2497, 962, 2499, 6085, 1491, 2517, 3544, 1501, 3563, 1018, 3582, 1874]"
0.93,0.0,0.40250628147548173,"[2721, 5026, 164, 5126, 940, 6157, 3888, 2814]"
0.92,0.0,0.4368556035983313,"[2592, 1601, 3650, 3142, 3655, 3082, 74, 4109, 2067]"
