hv,seed-spread,seed-spread-communities,seed-spread-fairness,seed-spread-budget,seed-spread-time
0.0038702888665475936,0.010300266265339203,0.0038702888665475936,0.005927750765306616,0.009731263870310841,0.0038327622134753424
0.004189675784035873,0.010855603148877055,0.004189675784035873,0.006267565851478242,0.010226487354025347,0.004162282935864783
0.004283346743203193,0.01101029173419773,0.004283346743203193,0.006389066223825341,0.010345389943808563,0.0035789858763602684
0.004556316925593032,0.011554098170872888,0.004556316925593032,0.006674610750594886,0.010803946346104536,0.003731236397314193
0.004701049540995343,0.011812792313035425,0.004701049540995343,0.006751405775172839,0.011006231188518761,0.003604681639268349
0.004914116774467634,0.01219430423709192,0.004914116774467634,0.006875907212152994,0.011349311285790866,0.003784667747163695
0.00505809923840522,0.012427135911090532,0.00505809923840522,0.0070532844107824184,0.011532367473243,0.0038334406112526045
0.0053560868147304735,0.012920247742532994,0.0053560868147304735,0.0072836855230311425,0.011924102239249461,0.003825978235702709
0.005467009628893605,0.013160592729798564,0.005467009628893605,0.007426717917493003,0.012125440676827434,0.0038372285251215554
0.005650928127776472,0.0135739638805279,0.005650928127776472,0.007581185117853743,0.012463222408334928,0.003985860152813151
0.005836684813858651,0.013955464227830516,0.005836684813858651,0.007707880259809392,0.012774036795333166,0.0038910164389905065
0.006009823325757663,0.01425906459828664,0.006009823325757663,0.008000583401007058,0.013012100105865858,0.003946735355406343
0.00614052411395247,0.014386675156286182,0.00614052411395247,0.008090721736207203,0.013116823367893413,0.0038993447557304933
0.006288432419655064,0.014585598518175508,0.006288432419655064,0.00824356754808271,0.01327090607929235,0.003926895114609864
0.0064104610552568175,0.014820467700856684,0.0064104610552568175,0.008393472137951226,0.013453451410867415,0.003957277147487844
0.006628733676679588,0.015183248437138221,0.006628733676679588,0.008507409258797886,0.013745698681047424,0.003886392683491548
0.006667213370086741,0.015253762445010418,0.006667206379175392,0.008511197189244061,0.013809343675114452,0.0038908451030331085
0.006728491211508486,0.015367689279925906,0.006728484220597138,0.008530974825919128,0.013881460431155089,0.003917253993980087
0.006808958691958735,0.01550872887242417,0.006808958691958735,0.008674558202230849,0.013975458489735543,0.003947112757582773
0.0068387605947821,0.015557941653160448,0.0068387605947821,0.008770851900744805,0.014015447284294663,0.003961282704329705
0.006930702341880146,0.01570823107200741,0.0069308226054521985,0.008887220548993867,0.014138225504097563,0.003998971984255614
0.00696640944930254,0.01578822644130586,0.00696644431654344,0.008829768937294697,0.014214328569994498,0.004055489696689047
0.0070810996065300245,0.016030192174114378,0.0070810996065300245,0.008937203222221052,0.014416127480321748,0.003997816624218569
0.007137874865051346,0.01616075480435286,0.007137874865051346,0.009011672101304597,0.014513934993090541,0.003977809678166241
0.0071890280605545615,0.016292729798564484,0.0071890280605545615,0.009055085580967867,0.014625058429730413,0.0039007895346144933
0.007199472466938821,0.016307084973373468,0.007199472466938821,0.008980659242814406,0.01463549510690988,0.0039663278536698305
0.007206569789188429,0.016310557999536932,0.007206569789188429,0.008987141604706263,0.014637641209768697,0.003967022458902523
0.0072176502669361485,0.016320444547348923,0.0072176502669361485,0.008983164403185535,0.014645398241821046,0.003968937253993979
0.007234620104269645,0.016360777957860614,0.007234620104269645,0.008998390012320705,0.014681098698506284,0.0039774068071312795
0.007266944867540852,0.016413764760361195,0.007266967118431929,0.009031863743449428,0.014727719089695238,0.003825427182218105
0.0073215277802335015,0.016498089835610092,0.007321545862920183,0.00909082999061865,0.014792189317979541,0.0038418823801805962
0.007359160726090122,0.01656476036119472,0.007359173484590075,0.009160091590742306,0.014840894015785207,0.003855952766844176
0.007414804358517862,0.016677552674230146,0.007414817117017813,0.009215408813509834,0.014925479405844457,0.003897418383885158
0.007430923984920756,0.016701968048159297,0.007430933485873766,0.009229706182243462,0.01494588624766732,0.0039023917573512384
0.007443379570158098,0.01672027089604075,0.00744338907111111,0.00923642633250442,0.014957963744498811,0.003906763139615651
0.007507754384474961,0.016848819171104423,0.007507763885427972,0.009276199183803367,0.015055169673677163,0.004019863394304236
0.007530747373530363,0.01688813382727483,0.007530756874483374,0.00929137263821124,0.015079356095058274,0.0040309168789071535
0.007541904359467394,0.016898911785135445,0.007541913860420404,0.00929545024719746,0.015086020800430627,0.004031657791155358
0.007574392993115251,0.016955464227830515,0.007574402494068261,0.009307547732291886,0.015130746998449112,0.0040442579300764055
