spread-min,spread-max,spread-1q,spread-3q,spread-median,spread-mean,seed-min,seed-max,seed-1q,seed-3q,seed-median,seed-mean,communities-min,communities-max,communities-1q,communities-3q,communities-median,communities-mean,fairness-min,fairness-max,fairness-1q,fairness-3q,fairness-median,fairness-mean,budget-min,budget-max,budget-1q,budget-3q,budget-median,budget-mean,time-min,time-max,time-1q,time-3q,time-median,time-mean
0.00015875535799333228,0.02547070963645023,0.004782902047944118,0.01782425781870138,0.013109223686299413,0.011844340371487539,0.02,1.0,0.3125,0.7825,0.505,0.5439285714285714,0.0,0.6235704042655767,0.3280378495459908,0.536622301263334,0.5004482844724486,0.43664556470206933,0.1674453888423023,0.6942304524242802,0.48274091161782356,0.6247306363142786,0.5737778679166381,0.5317221830557322,-0.5959671396564601,0.9977595220313666,0.005414488424197145,0.7522404779686334,0.2692307692307692,0.3124666595540382,0.4,1.0,0.6,0.65,0.6,0.6214285714285713
0.00015875535799333228,0.02547070963645023,0.004463010001587553,0.016903873630735037,0.012190823940307986,0.011399904746785204,0.02,1.0,0.3725,0.8525,0.54,0.5664999999999999,0.0,0.6235704042655767,0.33409514694885223,0.536622301263334,0.5004482844724486,0.43767191145356976,0.1674453888423023,0.6942304524242802,0.3963023173914517,0.622857748036192,0.566801439974661,0.5148109377519331,-0.5959671396564601,0.9977595220313666,0.04088872292755791,0.727781926811053,0.32076176250933536,0.3177184466019417,0.4,1.0,0.6,0.6,0.6,0.6200000000000001
0.00015875535799333228,0.02547070963645023,0.004495554849976186,0.01678639466581997,0.01088664867439276,0.011057537477604157,0.02,1.0,0.395,0.8525,0.595,0.5839285714285715,0.0,0.6235704042655767,0.345747698097003,0.5415846296789326,0.4749536970096051,0.43771624917210245,0.1674453888423023,0.6961319430654574,0.4019661647166577,0.6191716310686499,0.5199099082364667,0.5078043090679417,-0.6034353995519044,0.9977595220313666,0.0642270351008215,0.7272218073188947,0.33868558625840184,0.3405793235890323,0.4,1.0,0.6,0.6,0.6,0.6142857142857144
0.00015875535799333228,0.02547070963645023,0.004903953008414034,0.016974916653437054,0.010150817590093666,0.011268751294932476,0.02,1.0,0.37,0.84,0.63,0.5813559322033898,0.0,0.6235704042655767,0.3521793056285888,0.5548892752559522,0.45985374641774157,0.4397605314341563,0.1674453888423023,0.6990359373642117,0.40475665624824586,0.6089389283208155,0.518029799455241,0.5048064668248492,-0.6034353995519044,0.9977595220313666,0.10082150858849886,0.7087378640776698,0.40029873039581776,0.32979329375577526,0.4,1.0,0.6,0.6,0.6,0.5966101694915255
0.00015875535799333228,0.02547070963645023,0.004842832195586601,0.016974916653437054,0.010007937767899667,0.011127011846173618,0.02,1.0,0.37,0.845,0.64,0.5915873015873018,0.0,0.6235704042655767,0.35785664133406,0.5548892752559522,0.45694670659786474,0.43987205289777886,0.1674453888423023,0.7415889168715906,0.4047491313269773,0.6130309964749847,0.502785864988397,0.5016857537088124,-0.4563106796116505,0.9977595220313666,0.10082150858849886,0.7244212098581031,0.41299477221807324,0.3555010254039381,0.4,1.0,0.4,0.6,0.6,0.5841269841269842
0.00015875535799333228,0.02547070963645023,0.005452452770280997,0.018418796634386413,0.010830290522305127,0.011752147906178274,0.02,1.0,0.325,0.805,0.62,0.5703389830508476,0.0,0.6235704042655767,0.36980833944118385,0.5625673609574601,0.4783553114175939,0.4531380160359949,0.1674453888423023,0.7415889168715906,0.4167861656096782,0.6138039867899123,0.5039209036169411,0.5055304692814733,-0.47572815533980584,0.9977595220313666,0.04929051530993278,0.6433905899925318,0.3047050037341299,0.32060353666409286,0.4,1.0,0.4,0.6,0.6,0.5728813559322034
0.00015875535799333228,0.02547070963645023,0.005452452770280997,0.01845689792030481,0.011185902524210192,0.0120567890594879,0.02,1.0,0.31,0.805,0.59,0.5601587301587303,0.0,0.6265028799098901,0.38086935676440803,0.5632568778431348,0.4919748213967181,0.4582336778798707,0.1674453888423023,0.7162754373537902,0.4230984300687473,0.6199297343936947,0.5334324134334412,0.5111758203357964,-0.5265123226288275,0.9977595220313666,-0.010828976848394234,0.6433905899925318,0.3569828230022405,0.3158718304349372,0.4,1.0,0.4,0.6,0.6,0.5650793650793651
0.00025400857278933166,0.02626289887283696,0.005649706302587712,0.019525718367994917,0.013034608668042545,0.012811285238019639,0.02,1.0,0.2725,0.8075000000000001,0.555,0.5358571428571428,0.07013159963068327,0.6310503840018955,0.39030618415063567,0.5697463003588261,0.5191960207393184,0.4754191816281888,0.1674453888423023,0.7162754373537902,0.4407531996856928,0.6382503127237671,0.5706528796589192,0.5280957895120783,-0.5205377147124719,0.9865571321882002,-0.07076176250933525,0.6478715459297983,0.31366691560866317,0.2796329883708524,0.4,1.0,0.4,0.6,0.6,0.5457142857142857
0.0002873471979679314,0.02626289887283696,0.00595808858548976,0.01936974122876647,0.013510080965232575,0.012957699308653037,0.02,1.0,0.28,0.8,0.52,0.5312328767123288,0.0783539181994587,0.6310503840018955,0.4224982362414669,0.5701562696430802,0.5289140398926889,0.48038063274107956,0.1674453888423023,0.7162754373537902,0.46676927215228836,0.6399179630869222,0.5810539247589946,0.5357554127310525,-0.5205377147124719,0.9380134428678117,-0.05675877520537709,0.626587005227782,0.2576549663928305,0.27437159196701694,0.4,1.0,0.4,0.6,0.6,0.5534246575342465
0.0002873471979679314,0.02626289887283696,0.00658001270042864,0.019756310525480235,0.013597396412128909,0.013330065261324192,0.02,1.0,0.2625,0.7875000000000001,0.515,0.5185135135135135,0.0783539181994587,0.6310503840018955,0.42840746200435365,0.5726247633061945,0.5274743877035151,0.488521590181456,0.1674453888423023,0.7162754373537902,0.4911014130372958,0.6407700590951545,0.5961647674089139,0.5490808155754042,-0.5205377147124719,0.9380134428678117,-0.0815907393577297,0.6260268857356237,0.24122479462285285,0.2633469915023313,0.4,1.0,0.4,0.6,0.6,0.5432432432432432
0.0002873471979679314,0.02626289887283696,0.0068725194475313545,0.0196761390696936,0.013597396412128909,0.01336976107318622,0.02,1.0,0.2675,0.7725,0.515,0.5182499999999999,0.0783539181994587,0.6310503840018955,0.43039051269023304,0.5753849881585338,0.5367912942814772,0.492673447019493,0.1674453888423023,0.6984051709197201,0.4869321411334778,0.641499573480689,0.5946854511126209,0.5490200667048178,-0.5205377147124719,0.9380134428678117,-0.03491411501120234,0.6179985063480209,0.24122479462285285,0.26346153846153847,0.4,1.0,0.4,0.6,0.6,0.545
0.0002873471979679314,0.02635815208763296,0.006399428480711224,0.020085727893316398,0.013343387839339577,0.013387733502672384,0.02,1.0,0.255,0.805,0.55,0.5232000000000001,0.0783539181994587,0.6387311878783176,0.4341036061330294,0.5918202835587667,0.5412838123433334,0.49316460594052,0.1674453888423023,0.7184712325551033,0.47578696994833786,0.6488736092935637,0.5943741537192087,0.5504376853849113,-0.5041075429424944,0.9507094846900672,-0.09820761762509345,0.6900672143390589,0.2755787901418969,0.2837839183470252,0.4,1.0,0.4,0.6,0.6,0.5413333333333333
