n_nodes,influence,obj,nodes
0.19,0.13,0.654774617960914,"[141, 173, 1094, 104, 222, 906, 62, 32, 13, 386, 45, 25, 4740, 354, 2548, 1461, 1553, 1332, 3507, 2208, 1504, 1026, 1420, 1546, 920, 806, 67, 1999, 726, 26, 86, 2321, 231, 491, 1414, 2196, 402, 474, 562, 8, 2674, 2, 3561, 76, 119, 2061, 1904, 220, 1092, 847, 1579, 1907, 5858, 1443, 3374, 3490, 458, 669, 1873, 38, 1206, 3196, 363, 1231, 2935, 1098, 15, 1220, 276, 2102, 1296, 370, 3031, 1184, 413, 1862, 2325, 2708, 2204, 1248, 1369, 946]"
0.22,0.13,0.6662651850764225,"[1546, 13, 15, 1553, 25, 26, 32, 35, 36, 553, 562, 54, 62, 67, 1094, 582, 1098, 75, 588, 76, 86, 600, 1128, 119, 4740, 132, 3724, 2708, 3735, 1696, 1697, 163, 1219, 1226, 1231, 1754, 220, 222, 1760, 5858, 1256, 1772, 2321, 276, 277, 2325, 290, 806, 808, 1862, 851, 1379, 871, 360, 363, 1904, 881, 1907, 382, 386, 906, 400, 914, 402, 410, 3490, 1443, 1444, 429, 946, 951, 3520, 3521, 474, 1504, 3552, 2548, 1022, 1745]"
0.39,0.11,0.646291068407455,"[2, 386, 4740, 1414, 8, 1546, 906, 1420, 13, 2061, 15, 1553, 402, 2321, 2196, 277, 2325, 1687, 920, 25, 26, 413, 32, 34, 3490, 1443, 38, 1579, 1068, 45, 562, 3507, 946, 1461, 62, 194, 67, 1731, 4165, 582, 458, 76, 2126, 1999, 1873, 851, 86, 474, 349, 222, 1504, 354, 355, 1256, 3561, 491, 1904, 1778, 1907, 2548, 370, 2935]"
0.25,0.13,0.6659681359637264,"[4740, 132, 8, 1546, 138, 12, 2061, 141, 15, 16, 527, 1296, 2196, 2708, 2325, 1687, 3735, 277, 26, 27, 1563, 3227, 2204, 920, 544, 2208, 1697, 1184, 290, 806, 40, 3368, 808, 1324, 173, 3374, 1199, 429, 50, 562, 691, 1332, 54, 1206, 58, 62, 1094, 588, 590, 335, 1872, 1873, 851, 86, 600, 1369, 1754, 474, 1504, 5858, 354, 355, 231, 1128, 1256, 871, 1775, 881, 370, 1907, 252, 119, 3196, 3965, 382, 3944]"
0.37,0.11,0.6524195969203272,"[4740, 1414, 8, 1546, 1420, 15, 1296, 277, 2325, 3735, 1687, 920, 26, 1563, 2204, 413, 32, 806, 3490, 171, 25, 946, 54, 58, 442, 62, 1092, 75, 76, 1231, 808, 1873, 3031, 86, 1369, 474, 734, 1504, 1377, 224, 355, 1760, 67, 1094, 363, 582, 458, 1098, 1907, 847, 1999, 726, 3196, 119, 220, 354, 5858, 231, 3561, 491, 2674, 2548, 2935, 382]"
0.96,0.02,0.4222751909599092,"[2, 1546, 2061, 15, 252]"
0.83,0.04,0.566353136826091,"[5858, 4740, 8, 1546, 2061, 15, 1553, 1873, 2196, 2325, 54, 86, 920, 25, 26, 1563, 413, 3465]"
0.27,0.12,0.6548760357070407,"[2, 4740, 8, 1546, 3673, 13, 15, 16, 527, 277, 24, 920, 1420, 26, 1563, 27, 2204, 31, 413, 1184, 3490, 2208, 1697, 163, 806, 50, 562, 62, 2981, 1443, 173, 40, 544, 1873, 1907, 3374, 1199, 946, 1206, 58, 1219, 1256, 1220, 582, 1862, 1094, 458, 588, 590, 1231, 847, 86, 3031, 600, 119, 1754, 1499, 220, 474, 222, 1504, 1760, 5858, 1248, 1379, 1128, 360, 363, 1772, 1904, 370, 2548, 2935, 3196]"
0.5,0.1,0.6194412854400377,"[4740, 1414, 8, 1546, 1420, 15, 1296, 277, 2325, 1687, 3735, 920, 26, 1563, 2204, 413, 25, 32, 3490, 806, 171, 946, 54, 58, 442, 62, 1092, 75, 76, 1231, 335, 1873, 86, 3031, 1369, 474, 734, 1504, 1377, 224, 355, 1760, 1248, 1256, 363, 1775, 881, 1907, 6646, 760, 252]"
0.82,0.05,0.563466437755171,"[4740, 8, 1546, 138, 13, 2061, 15, 1553, 920, 25, 32, 1697, 38, 62, 1873, 86, 1504, 1256, 1775]"
