n_nodes,influence,nodes
1,530.15,[1446]
76,2160.86,"[0, 2313, 1674, 3465, 394, 3855, 272, 149, 3477, 280, 3867, 2845, 803, 1961, 2602, 3626, 2474, 2346, 169, 1964, 170, 1194, 945, 433, 179, 1076, 1973, 566, 3505, 946, 1464, 3770, 1595, 3643, 574, 2622, 3775, 2988, 1972, 1467, 2493, 959, 3520, 449, 3013, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 857, 2905, 3503, 348, 2396, 349, 3548, 352, 1502, 479, 2869, 2018, 1507, 3506, 1897, 1898, 3948, 1518, 3566, 2929, 432, 837]"
9,1683.02,"[0, 1674, 3626, 2861, 1454, 2478, 2223, 433, 945, 3714]"
24,1958.33,"[0, 1674, 3626, 2602, 3756, 3631, 1075, 52, 2869, 566, 1973, 2745, 3770, 3643, 1467, 1595, 2622, 1864, 352, 2273, 2018, 1122, 747, 2042]"
72,2155.85,"[0, 3970, 1674, 394, 3855, 527, 149, 2841, 2845, 803, 169, 2602, 3626, 1961, 2474, 2346, 1964, 170, 945, 1194, 433, 1076, 1973, 566, 3505, 946, 1464, 3770, 1595, 3643, 2988, 574, 2622, 3775, 1467, 1972, 2493, 959, 3520, 449, 3013, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 857, 2905, 3503, 348, 2396, 349, 3548, 352, 1502, 479, 2869, 2018, 1507, 3506, 1897, 1898, 3948, 1518, 3566, 2929, 432, 3873]"
8,1660.01,"[0, 2273, 352, 3626, 2861, 1454, 2223, 433, 945]"
2,965.01,"[1446, 432]"
3,1120.14,"[2808, 1446, 1095]"
80,2162.14,"[0, 3626, 2602, 3631, 1075, 2622, 1127, 1674, 151, 1177, 158, 3238, 2727, 3750, 169, 170, 1194, 3756, 2223, 2741, 2745, 3770, 2746, 3775, 2313, 2827, 269, 272, 280, 3867, 2845, 803, 2346, 2869, 857, 2905, 348, 2396, 349, 352, 1897, 1898, 3948, 2929, 3465, 394, 1961, 2474, 1964, 2988, 2478, 432, 219, 945, 946, 1972, 1973, 3505, 3506, 1467, 2493, 959, 3520, 449, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 3548, 1502, 479, 2018, 1507, 1518, 3566]"
29,1992.91,"[0, 1674, 3626, 2602, 3756, 3631, 1075, 52, 2869, 566, 1973, 2745, 3770, 1467, 1595, 2622, 831, 3783, 1864, 200, 1865, 969, 2128, 857, 348, 92, 352, 2273, 2018]"
26,1983.13,"[0, 2313, 1674, 394, 2317, 3855, 527, 149, 169, 2602, 3626, 2474, 1964, 2478, 1199, 945, 1595, 2622, 3783, 1864, 352, 2273, 2018, 1122, 747, 2042]"
70,2153.3,"[0, 3970, 1674, 394, 3855, 527, 149, 2841, 2845, 3873, 803, 169, 2602, 3626, 1961, 2474, 2346, 170, 1194, 945, 433, 3505, 1076, 1973, 566, 946, 1464, 1972, 3770, 1595, 3643, 2988, 574, 2622, 3775, 1467, 2493, 959, 3520, 449, 3013, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 857, 2905, 3503, 348, 2396, 349, 3548, 352, 1502, 479, 2869, 2018, 1507, 3506, 1897, 1898, 3948, 1518, 3566, 1330]"
13,1822.2,"[0, 2273, 1122, 352, 1205, 1864, 617, 1674, 3626, 3756, 2602, 3631, 1075]"
4,1282.1,"[1446, 2896, 753, 1656]"
14,1840.48,"[0, 2273, 1122, 352, 3783, 1532, 617, 1674, 3626, 3756, 2602, 3631, 1075, 2622]"
60,2135.96,"[0, 1821, 1674, 394, 3855, 527, 149, 2841, 2845, 3873, 803, 169, 2602, 3626, 1961, 2474, 2346, 1964, 170, 945, 1194, 433, 1076, 1973, 566, 3505, 946, 1464, 3770, 1595, 3643, 2988, 574, 2622, 3775, 1467, 1972, 2493, 959, 3520, 449, 3753, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 857, 2905, 3503, 348, 2396, 349, 3548, 352, 1502]"
68,2150.52,"[0, 394, 3855, 272, 3599, 280, 3867, 2845, 803, 2341, 1961, 2602, 3626, 2474, 2346, 169, 1964, 1194, 945, 433, 179, 1076, 1973, 566, 3505, 1464, 3770, 1595, 3643, 2988, 574, 2622, 3775, 1467, 1972, 2493, 959, 3520, 449, 3783, 827, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 3927, 857, 2905, 3503, 348, 2396, 349, 3548, 352, 2273, 1502, 479, 2869, 2018, 1507, 3504, 3506, 3703]"
19,1932.9,"[0, 1674, 527, 149, 169, 3626, 2602, 3756, 2474, 1964, 3631, 1199, 945, 2622, 3783, 1864, 844, 352, 2273]"
22,1957.14,"[0, 1674, 3626, 2602, 3756, 3631, 1075, 52, 2869, 566, 1973, 2745, 3770, 1467, 3643, 1595, 2622, 1864, 352, 2273, 2018, 1122, 747]"
7,1495.16,"[0, 1674, 2861, 1454, 3855, 433, 945]"
5,1409.79,"[2896, 753, 1656, 1446, 2327]"
25,1963.32,"[0, 1674, 151, 1177, 3626, 2602, 2474, 1194, 3631, 1075, 1467, 1595, 2622, 831, 3783, 1864, 200, 1865, 969, 2128, 857, 348, 352, 2273, 1193]"
21,1944.17,"[0, 1674, 3626, 3756, 3631, 1075, 52, 2869, 566, 1973, 2745, 3770, 3643, 1467, 1595, 2622, 1864, 352, 2273, 2018, 1122, 747]"
44,2088.2,"[0, 2313, 1674, 394, 2317, 3855, 527, 149, 1960, 169, 2602, 3626, 2474, 1194, 170, 3503, 3504, 945, 433, 3505, 179, 1973, 566, 2869, 1972, 3506, 1467, 827, 2493, 2622, 959, 3775, 3656, 3542, 984, 857, 2905, 348, 2396, 349, 3548, 352, 1502, 479, 2642]"
57,2120.16,"[0, 3970, 394, 1674, 3855, 527, 149, 2841, 2586, 2845, 3873, 803, 169, 2602, 3626, 1961, 2474, 2346, 170, 1194, 945, 3505, 946, 1076, 1973, 566, 1972, 1464, 2869, 3506, 1467, 2493, 2622, 3775, 959, 3520, 449, 3753, 1990, 1864, 1480, 3016, 970, 2905, 348, 2396, 349, 3548, 352, 865, 1502, 479, 2018, 1507, 2751, 3197, 3583]"
81,2170.85,"[0, 3626, 2602, 3631, 1075, 1595, 2622, 1674, 151, 1177, 1193, 1194, 3770, 3775, 2756, 3305, 2313, 2827, 269, 3855, 272, 280, 2841, 3867, 2845, 803, 2346, 2869, 831, 1864, 857, 2905, 348, 2396, 349, 352, 1897, 1898, 3948, 2929, 3970, 3465, 394, 1446, 1961, 2474, 1964, 2988, 2478, 3503, 432, 945, 433, 946, 1972, 1973, 3505, 3506, 1467, 2493, 959, 3520, 449, 1990, 1480, 3016, 970, 457, 3532, 968, 2002, 3542, 1495, 984, 1500, 3548, 1502, 479, 2018, 1518, 3566]"
40,2085.69,"[0, 1674, 394, 3855, 527, 149, 2841, 2845, 1821, 3873, 944, 169, 2602, 3626, 1961, 2474, 2346, 1964, 1194, 945, 433, 3505, 1076, 1973, 566, 946, 1464, 1972, 574, 2622, 833, 3542, 984, 857, 348, 349, 1500, 3548, 352, 3440]"
