n_nodes,influence,obj,nodes
0.98,0.08,0.4733176142364889,"[0, 107, 352]"
0.98,0.08,0.47010937717000667,"[352, 0, 107]"
0.1,0.31,0.766611006648795,"[0, 2055, 2581, 2103, 571, 2130, 2652, 612, 2151, 2152, 2154, 107, 1648, 2675, 1149, 2685, 2173, 2687, 2689, 136, 2188, 1174, 3226, 3229, 2207, 671, 1188, 678, 1707, 690, 1203, 188, 1215, 2756, 1231, 2777, 3808, 1253, 2797, 2293, 2296, 763, 252, 2816, 2326, 1821, 1312, 1827, 1318, 1831, 2347, 2355, 2871, 2362, 838, 1864, 852, 348, 349, 1373, 351, 352, 2403, 359, 3946, 365, 366, 367, 378, 2427, 1926, 2440, 906, 1426, 1431, 1950, 935, 1457, 1969, 1462, 3002, 1466, 957, 958, 1490, 2521, 3559, 2537, 1002, 3581, 1022]"
0.98,0.09,0.3919820202643445,"[0, 107, 1821]"
0.97,0.11,0.5094675538386169,"[0, 352, 107, 1821]"
0.82,0.2,0.7443352060459054,"[0, 1285, 136, 564, 1821, 671, 1312, 1987, 1373, 1827, 1831, 2995, 838, 2326, 352, 351, 107, 349, 348]"
0.38,0.28,0.7760368650711438,"[0, 136, 906, 2188, 1557, 277, 1821, 2296, 2594, 1827, 1831, 1320, 2089, 1581, 1070, 1843, 2355, 2995, 2871, 1466, 1215, 322, 838, 1864, 590, 1231, 2687, 1490, 852, 2902, 2521, 2652, 348, 350, 351, 352, 3808, 349, 1373, 612, 376, 2150, 359, 2154, 107, 3946, 365, 877, 366, 876, 378, 371, 500, 1268, 2038, 2933, 2293, 1397, 885, 2427, 3581, 638, 1407]"
0.04,0.32,0.7817877901692989,"[0, 3075, 2055, 2581, 2103, 571, 2130, 2652, 612, 1581, 1070, 2154, 107, 277, 1320, 1843, 322, 2173, 2902, 1149, 350, 1407, 590, 368, 176, 136, 2188, 3226, 1302, 671, 2841, 2925, 2537, 659, 690, 1203, 376, 1215, 2756, 1231, 2854, 2293, 2296, 3808, 252, 370, 411, 3486, 2978, 3493, 957, 2551, 1022, 1441, 1969, 1002, 382, 958, 885, 876, 2521, 1821, 1827, 838, 348, 349, 351, 3946, 378, 2427, 366, 367, 352, 359, 1373, 852, 1864, 2355, 2871, 2326, 1831, 1285, 1397, 2995, 2347, 2403, 1457, 1289, 1417, 1298, 3581, 2362, 1466, 906, 1426, 1431, 1490]"
0.44,0.27,0.7787188093886219,"[0, 3079, 906, 2581, 277, 25, 1821, 2594, 1827, 1831, 1320, 2089, 1581, 1070, 2995, 2355, 1843, 2871, 1466, 1215, 322, 838, 1864, 1231, 2687, 1490, 852, 2902, 2521, 2652, 1373, 350, 348, 3808, 351, 352, 349, 612, 2150, 359, 2154, 107, 876, 365, 877, 3946, 366, 371, 500, 1268, 2038, 2933, 376, 378, 2427, 3581, 1407]"
0.13,0.31,0.8008920132650871,"[0, 2055, 3121, 1099, 590, 2652, 612, 2154, 107, 136, 2188, 2207, 678, 188, 1215, 1231, 2777, 2797, 2293, 2296, 252, 2816, 1289, 3340, 1298, 2326, 1821, 1312, 1827, 1318, 1831, 3370, 1839, 1843, 2355, 2871, 2362, 831, 3394, 838, 2375, 1864, 852, 348, 349, 1373, 351, 352, 2403, 359, 876, 366, 367, 368, 371, 885, 1397, 378, 2427, 382, 1411, 1413, 1926, 2440, 1417, 906, 1424, 1426, 403, 1431, 2463, 1441, 1443, 1969, 2995, 1462, 1466, 3002, 958, 2501, 2508, 1490, 1495, 2521, 3545, 3559, 3065, 3581, 958]"
