n_nodes,influence,nodes
22,99.75,"[3, 132, 6, 136, 9, 120, 59, 92, 19, 89, 32, 22, 33, 27, 30, 31, 66, 69, 61, 74, 83, 86]"
20,97.95,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 32, 33, 53, 61, 66, 69, 88, 92, 108, 116, 37]"
3,49.58,"[66, 6, 83, 31]"
1,24.46,[66]
25,105.91,"[33, 66, 132, 69, 6, 9, 22, 88, 61, 30, 108, 53, 131, 124, 136, 163, 31, 19, 92, 154, 74, 86, 65, 17, 87, 89]"
2,35.16,"[66, 6]"
28,108.2,"[132, 6, 136, 9, 13, 16, 19, 12, 59, 22, 75, 30, 31, 32, 109, 74, 61, 67, 108, 88, 33, 129, 65, 66, 69, 89, 92, 116]"
3,42.48,"[66, 6, 31]"
29,109.04,"[132, 6, 136, 12, 19, 22, 30, 31, 32, 33, 164, 53, 59, 61, 65, 66, 67, 69, 74, 75, 88, 89, 92, 100, 108, 109, 116, 124, 44]"
17,92.32,"[116, 164, 136, 108, 59, 22, 165, 132, 33, 31, 66, 6, 19, 69, 89, 92, 30]"
19,96.64,"[33, 66, 132, 69, 6, 9, 22, 88, 61, 30, 121, 17, 116, 136, 108, 127, 31, 53, 92]"
23,101.94,"[66, 6, 31, 164, 61, 108, 127, 14, 53, 132, 123, 136, 22, 69, 12, 19, 32, 30, 33, 41, 89, 92, 120]"
11,78.27,"[33, 66, 132, 6, 116, 22, 55, 89, 61, 30, 31]"
9,75.68,"[66, 69, 6, 136, 12, 17, 19, 22, 30, 31]"
18,93.69,"[132, 6, 136, 14, 17, 19, 22, 30, 31, 33, 53, 61, 66, 69, 88, 92, 108, 116]"
34,115.22,"[132, 6, 136, 12, 14, 17, 19, 148, 20, 22, 150, 154, 27, 30, 31, 32, 33, 51, 61, 65, 66, 69, 74, 80, 83, 86, 88, 89, 100, 101, 108, 110, 116, 118]"
24,102.77,"[132, 6, 136, 12, 17, 19, 22, 34, 31, 32, 33, 164, 53, 59, 61, 127, 66, 69, 74, 88, 89, 92, 108, 116]"
35,115.41,"[66, 6, 31, 164, 61, 127, 108, 14, 27, 53, 59, 65, 67, 22, 132, 136, 70, 74, 30, 19, 165, 76, 89, 69, 80, 86, 87, 99, 103, 32, 104, 33, 116, 122, 124]"
12,81.3,"[33, 66, 132, 69, 6, 164, 108, 19, 22, 92, 30, 31, 108]"
30,110.57,"[132, 6, 136, 12, 17, 19, 148, 22, 150, 27, 30, 31, 32, 33, 53, 59, 61, 65, 66, 69, 74, 75, 88, 89, 92, 108, 109, 116, 123, 163]"
8,69.81,"[33, 66, 132, 69, 6, 19, 22, 31]"
38,118.63,"[132, 6, 115, 12, 17, 19, 148, 22, 150, 164, 30, 31, 32, 33, 53, 50, 61, 65, 66, 69, 74, 80, 54, 88, 116, 70, 75, 76, 87, 89, 92, 100, 101, 108, 109, 120, 124, 183]"
13,83.96,"[33, 66, 132, 69, 6, 136, 108, 19, 22, 92, 30, 31, 73]"
27,107.16,"[132, 6, 136, 12, 17, 19, 148, 22, 127, 27, 30, 31, 32, 53, 59, 61, 65, 33, 74, 75, 88, 89, 69, 66, 92, 109, 108]"
36,117.39,"[132, 6, 136, 10, 17, 147, 20, 148, 22, 150, 19, 30, 31, 32, 33, 164, 59, 61, 65, 66, 69, 70, 74, 75, 76, 80, 87, 88, 89, 92, 100, 101, 108, 116, 120, 124]"
9,72.97,"[132, 6, 33, 66, 19, 22, 92, 30, 31]"
32,112.96,"[132, 6, 136, 12, 13, 17, 19, 147, 148, 22, 30, 31, 32, 33, 53, 54, 59, 66, 69, 70, 74, 80, 84, 87, 88, 89, 92, 100, 101, 108, 116, 124]"
4,56.39,"[33, 66, 6, 31, 19]"
30,111.77,"[132, 6, 136, 12, 13, 17, 19, 147, 148, 22, 150, 27, 30, 31, 32, 33, 53, 54, 59, 61, 66, 69, 74, 80, 88, 89, 92, 100, 101, 108, 116]"
7,64.79,"[33, 66, 6, 19, 22, 31, 65]"
14,88.48,"[32, 33, 66, 69, 6, 136, 12, 19, 22, 89, 154, 92, 61, 30, 31]"
15,90.19,"[32, 33, 66, 164, 132, 6, 69, 136, 108, 19, 148, 22, 89, 92, 30, 31]"
33,114.67,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 32, 33, 53, 61, 66, 69, 74, 76, 92, 108, 116, 147, 148, 3, 54, 120, 100, 101, 122, 80, 124, 89, 27, 59]"
37,117.8,"[132, 6, 136, 9, 17, 19, 20, 148, 22, 150, 30, 31, 32, 33, 164, 59, 61, 65, 66, 69, 70, 74, 75, 76, 80, 87, 88, 89, 92, 100, 101, 108, 116, 120, 121, 124, 141]"
6,60.85,"[33, 66, 69, 6, 19, 22]"
25,104.58,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 32, 33, 164, 53, 59, 61, 66, 69, 74, 88, 89, 92, 108, 116, 127, 77]"
14,86.36,"[32, 33, 66, 132, 69, 6, 136, 108, 19, 22, 89, 61, 30, 31]"
39,120.25,"[132, 6, 136, 12, 17, 19, 148, 22, 150, 27, 30, 31, 32, 33, 53, 59, 61, 65, 66, 69, 74, 75, 88, 89, 92, 108, 10, 116, 70, 54, 76, 80, 127, 87, 167, 100, 101, 120, 50]"
