n_nodes,influence,nodes
11,77.89,"[33, 66, 100, 69, 6, 41, 19, 22, 89, 61, 30]"
3,49.94,"[69, 66, 136, 6]"
21,98.47,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 33, 164, 65, 66, 69, 73, 89, 92, 100, 108, 116, 127, 164]"
2,33.41,"[66, 6]"
8,68.33,"[33, 66, 69, 6, 173, 89, 19, 31]"
9,71.68,"[33, 66, 132, 69, 6, 19, 89, 31, 113]"
20,95.81,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 164, 65, 89, 83, 33, 66, 167, 69, 73, 92, 116]"
14,84.76,"[33, 66, 132, 100, 6, 69, 136, 92, 83, 19, 22, 127, 30, 31]"
1,21.29,[66]
12,80.73,"[33, 66, 132, 69, 6, 136, 12, 108, 22, 92, 61, 31]"
18,92.82,"[33, 66, 132, 69, 6, 136, 108, 92, 80, 19, 116, 53, 22, 89, 127, 30, 31, 26]"
4,55.34,"[66, 132, 69, 6, 19]"
9,74.21,"[33, 66, 31, 69, 6, 136, 12, 108, 22, 30]"
6,59.34,"[33, 66, 100, 69, 6, 108]"
25,105.4,"[132, 6, 136, 12, 19, 22, 30, 31, 32, 33, 164, 41, 65, 66, 69, 73, 78, 80, 83, 88, 89, 92, 100, 108, 116, 127]"
1,21.29,"[66, 66]"
30,110.7,"[130, 132, 6, 136, 9, 14, 17, 19, 22, 153, 30, 31, 33, 41, 61, 65, 66, 69, 73, 75, 78, 80, 83, 88, 89, 92, 100, 104, 108, 127, 165]"
22,99.49,"[132, 6, 136, 12, 170, 19, 22, 78, 30, 31, 32, 33, 164, 41, 66, 69, 73, 80, 83, 89, 92, 108]"
32,111.73,"[130, 132, 6, 136, 9, 14, 17, 19, 22, 153, 30, 31, 33, 165, 41, 174, 61, 65, 66, 69, 73, 75, 78, 83, 88, 89, 92, 100, 104, 108, 121, 127]"
13,82.24,"[132, 6, 12, 19, 22, 30, 31, 32, 33, 66, 69, 143, 116]"
34,114.75,"[2, 132, 6, 136, 9, 17, 19, 148, 22, 30, 31, 32, 33, 167, 41, 53, 61, 65, 66, 69, 73, 75, 78, 80, 83, 88, 89, 92, 170, 99, 100, 108, 116, 127]"
7,64.83,"[66, 69, 6, 80, 22, 89, 30]"
15,88.94,"[33, 66, 100, 69, 6, 136, 73, 12, 17, 19, 116, 22, 89, 61, 30, 31, 31]"
17,90.73,"[32, 33, 66, 132, 69, 6, 136, 12, 108, 92, 80, 19, 116, 22, 89, 127, 30]"
37,117.58,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 65, 148, 53, 41, 89, 99, 61, 78, 75, 124, 118, 116, 80, 92, 35, 108, 9, 100, 32, 88, 111, 167, 114, 127, 33, 73, 66, 69]"
19,94.23,"[33, 66, 100, 61, 12, 69, 22, 14, 17, 19, 30, 164, 6, 31, 92, 73, 89, 109, 116]"
3,43.97,"[66, 6, 30]"
29,108.5,"[132, 6, 136, 12, 14, 17, 19, 22, 30, 31, 33, 167, 41, 50, 65, 66, 69, 73, 78, 80, 83, 88, 89, 92, 100, 108, 116, 127, 46]"
30,109.84,"[132, 6, 136, 12, 17, 147, 19, 22, 30, 31, 32, 33, 164, 59, 65, 66, 68, 69, 73, 78, 80, 83, 89, 90, 92, 108, 116, 124, 127, 163]"
14,86.88,"[33, 66, 132, 69, 6, 136, 127, 19, 83, 22, 89, 92, 30, 31, 110]"
24,103.15,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 33, 59, 65, 66, 68, 69, 73, 78, 80, 83, 89, 92, 108, 116, 26]"
35,115.62,"[2, 132, 6, 136, 9, 17, 19, 148, 22, 30, 31, 32, 167, 41, 61, 65, 73, 75, 53, 78, 33, 83, 88, 18, 99, 101, 69, 66, 89, 92, 80, 111, 100, 108, 116]"
25,103.79,"[6, 136, 12, 19, 22, 30, 31, 32, 33, 164, 41, 61, 65, 66, 69, 73, 78, 80, 83, 88, 89, 92, 100, 108, 127]"
36,116.22,"[33, 66, 132, 69, 6, 136, 73, 12, 17, 19, 22, 89, 31, 30, 164, 148, 53, 99, 55, 124, 83, 78, 61, 11, 35, 100, 9, 92, 116, 114, 111, 97, 167, 80, 32, 108]"
28,107.46,"[132, 6, 136, 137, 12, 17, 19, 22, 30, 31, 33, 167, 41, 174, 116, 124, 65, 66, 69, 73, 59, 78, 80, 83, 115, 92, 108, 127]"
38,118.46,"[132, 6, 136, 9, 138, 12, 17, 19, 22, 30, 31, 32, 33, 35, 167, 41, 53, 61, 65, 66, 69, 73, 75, 78, 80, 88, 89, 92, 99, 100, 108, 111, 114, 116, 118, 124, 127, 175]"
27,106.25,"[132, 6, 8, 12, 14, 17, 19, 22, 30, 31, 33, 167, 41, 65, 66, 69, 73, 78, 80, 83, 88, 89, 92, 100, 108, 116, 127]"
23,100.23,"[33, 66, 100, 69, 6, 136, 73, 12, 17, 19, 116, 22, 89, 61, 30, 31, 32, 88, 92, 164, 108, 80, 127]"
33,112.7,"[132, 6, 136, 12, 17, 19, 22, 153, 27, 30, 31, 32, 33, 165, 41, 170, 50, 61, 65, 66, 69, 73, 75, 78, 80, 88, 89, 92, 100, 108, 111, 127, 84]"
39,119.98,"[132, 6, 136, 12, 19, 22, 30, 31, 32, 33, 164, 41, 17, 66, 69, 73, 148, 80, 83, 88, 89, 122, 100, 108, 116, 127, 35, 167, 174, 53, 59, 61, 76, 97, 99, 111, 114, 124, 70]"
