n_nodes,influence,nodes
0.1111111111111111,0.5,"[3, 132, 6, 136, 9, 120, 59, 92, 19, 89, 32, 22, 33, 27, 30, 31, 66, 69, 61, 74, 83, 86]"
0.10101010101010101,0.49,"[132, 6, 136, 12, 17, 19, 22, 30, 31, 32, 33, 53, 61, 66, 69, 88, 92, 108, 116, 37]"
0.020202020202020204,0.25,"[66, 6, 83, 31]"
0.005050505050505051,0.12,[66]
0.13131313131313133,0.53,"[33, 66, 132, 69, 6, 9, 22, 88, 61, 30, 108, 53, 131, 124, 136, 163, 31, 19, 92, 154, 74, 86, 65, 17, 87, 89]"
0.010101010101010102,0.18,"[66, 6]"
0.1414141414141414,0.55,"[132, 6, 136, 9, 13, 16, 19, 12, 59, 22, 75, 30, 31, 32, 109, 74, 61, 67, 108, 88, 33, 129, 65, 66, 69, 89, 92, 116]"
0.015151515151515152,0.21,"[66, 6, 31]"
0.14646464646464646,0.55,"[132, 6, 136, 12, 19, 22, 30, 31, 32, 33, 164, 53, 59, 61, 65, 66, 67, 69, 74, 75, 88, 89, 92, 100, 108, 109, 116, 124, 44]"
0.08585858585858586,0.47,"[116, 164, 136, 108, 59, 22, 165, 132, 33, 31, 66, 6, 19, 69, 89, 92, 30]"
0.09595959595959595,0.49,"[33, 66, 132, 69, 6, 9, 22, 88, 61, 30, 121, 17, 116, 136, 108, 127, 31, 53, 92]"
0.11616161616161616,0.51,"[66, 6, 31, 164, 61, 108, 127, 14, 53, 132, 123, 136, 22, 69, 12, 19, 32, 30, 33, 41, 89, 92, 120]"
0.05555555555555555,0.4,"[33, 66, 132, 6, 116, 22, 55, 89, 61, 30, 31]"
0.050505050505050504,0.38,"[66, 69, 6, 136, 12, 17, 19, 22, 30, 31]"
0.09090909090909091,0.47,"[132, 6, 136, 14, 17, 19, 22, 30, 31, 33, 53, 61, 66, 69, 88, 92, 108, 116]"
0.1717171717171717,0.58,"[132, 6, 136, 12, 14, 17, 19, 148, 20, 22, 150, 154, 27, 30, 31, 32, 33, 51, 61, 65, 66, 69, 74, 80, 83, 86, 88, 89, 100, 101, 108, 110, 116, 118]"
0.12121212121212122,0.52,"[132, 6, 136, 12, 17, 19, 22, 34, 31, 32, 33, 164, 53, 59, 61, 127, 66, 69, 74, 88, 89, 92, 108, 116]"
0.17676767676767677,0.58,"[66, 6, 31, 164, 61, 127, 108, 14, 27, 53, 59, 65, 67, 22, 132, 136, 70, 74, 30, 19, 165, 76, 89, 69, 80, 86, 87, 99, 103, 32, 104, 33, 116, 122, 124]"
0.06565656565656566,0.41,"[33, 66, 132, 69, 6, 164, 108, 19, 22, 92, 30, 31, 108]"
0.15151515151515152,0.56,"[132, 6, 136, 12, 17, 19, 148, 22, 150, 27, 30, 31, 32, 33, 53, 59, 61, 65, 66, 69, 74, 75, 88, 89, 92, 108, 109, 116, 123, 163]"
