n_nodes,influence,nodes
3,49.43,"[66, 69, 6, 108]"
1,18.97,[66]
2,34.24,"[66, 6]"
3,44.27,"[33, 66, 6]"
23,102.18,"[132, 6, 136, 19, 9, 22, 12, 30, 31, 74, 89, 154, 100, 116, 110, 32, 33, 66, 69, 61, 41, 108, 92]"
35,116.61,"[3, 132, 6, 136, 12, 19, 22, 27, 30, 31, 32, 33, 41, 172, 138, 61, 66, 69, 74, 65, 78, 80, 92, 100, 108, 73, 111, 116, 79, 88, 89, 102, 118, 124, 127]"
9,72.73,"[66, 69, 6, 9, 18, 19, 22, 30, 31]"
33,114.38,"[3, 132, 6, 136, 12, 19, 22, 30, 31, 32, 33, 41, 172, 55, 60, 61, 65, 66, 69, 73, 74, 78, 79, 80, 89, 92, 100, 102, 108, 111, 116, 118, 124]"
30,112.1,"[132, 6, 136, 11, 12, 19, 148, 22, 30, 31, 32, 33, 41, 55, 61, 65, 66, 69, 74, 75, 78, 80, 89, 92, 100, 102, 108, 110, 111, 116, 127]"
11,77.81,"[66, 132, 69, 6, 80, 22, 19, 61, 30, 31, 96]"
18,94.14,"[132, 6, 136, 12, 19, 22, 30, 31, 33, 41, 61, 66, 69, 80, 88, 92, 100, 108]"
30,111.31,"[3, 132, 6, 136, 11, 12, 19, 148, 22, 30, 31, 32, 33, 41, 172, 55, 61, 65, 66, 69, 78, 80, 89, 92, 100, 108, 110, 111, 116, 127]"
32,113.1,"[3, 132, 6, 136, 11, 12, 19, 148, 22, 30, 31, 32, 33, 41, 18, 55, 60, 61, 65, 66, 69, 73, 78, 3, 80, 88, 89, 92, 100, 102, 111, 116, 127]"
8,69.11,"[66, 69, 6, 19, 22, 92, 65, 61]"
17,92.4,"[32, 33, 66, 132, 69, 6, 12, 108, 80, 19, 20, 22, 90, 92, 61, 30, 31]"
39,120.4,"[132, 6, 136, 19, 20, 148, 22, 27, 30, 31, 32, 33, 41, 120, 60, 61, 65, 66, 69, 73, 74, 78, 85, 80, 88, 89, 92, 97, 100, 114, 108, 111, 116, 127, 171, 118, 40, 122, 5]"
34,115.46,"[3, 132, 6, 136, 19, 20, 22, 30, 31, 32, 33, 35, 41, 60, 61, 65, 66, 69, 73, 74, 78, 79, 80, 83, 88, 89, 92, 100, 102, 111, 116, 118, 124, 127]"
27,106.98,"[132, 6, 136, 19, 12, 175, 22, 59, 30, 31, 65, 56, 75, 89, 100, 78, 61, 41, 110, 33, 111, 92, 66, 80, 69, 116, 108]"
25,104.46,"[132, 6, 136, 11, 12, 19, 22, 30, 31, 32, 33, 41, 58, 61, 66, 69, 74, 78, 80, 89, 92, 108, 110, 111, 127, 127]"
13,83.81,"[33, 66, 100, 132, 6, 12, 13, 80, 22, 92, 61, 30, 31]"
25,106.16,"[3, 132, 6, 136, 12, 19, 22, 27, 30, 31, 32, 33, 41, 172, 61, 66, 69, 75, 78, 80, 89, 92, 100, 108, 111, 116]"
12,80.92,"[33, 66, 132, 69, 6, 136, 108, 80, 19, 22, 61, 31]"
22,100.38,"[132, 6, 136, 12, 13, 19, 22, 30, 31, 32, 33, 61, 66, 69, 74, 78, 80, 83, 89, 92, 108, 110]"
14,87.81,"[33, 66, 69, 6, 12, 19, 100, 22, 136, 73, 108, 80, 92, 30, 31]"
21,98.73,"[132, 6, 9, 12, 13, 19, 22, 30, 31, 33, 41, 61, 66, 69, 74, 78, 83, 89, 92, 108, 110]"
15,90.31,"[132, 6, 96, 12, 19, 22, 30, 31, 41, 32, 33, 66, 69, 80, 88, 92]"
36,117.17,"[132, 6, 136, 138, 12, 19, 20, 22, 27, 30, 31, 32, 33, 41, 172, 61, 65, 66, 69, 73, 74, 78, 79, 80, 88, 89, 92, 100, 102, 108, 111, 116, 118, 124, 127, 133]"
9,75.36,"[33, 66, 132, 69, 6, 116, 19, 22, 41, 31]"
38,119.44,"[132, 5, 6, 136, 19, 20, 148, 22, 27, 30, 31, 32, 33, 40, 41, 171, 60, 61, 65, 66, 69, 74, 78, 80, 88, 89, 92, 97, 100, 108, 110, 111, 114, 116, 118, 120, 122, 127]"
28,108.68,"[132, 6, 136, 164, 12, 19, 59, 22, 75, 30, 31, 110, 33, 40, 61, 65, 66, 69, 74, 78, 80, 89, 92, 100, 108, 111, 116, 127]"
19,95.23,"[3, 132, 6, 12, 19, 22, 30, 31, 33, 41, 172, 61, 66, 69, 74, 80, 92, 100, 108]"
29,109.7,"[3, 132, 6, 12, 18, 19, 22, 30, 31, 33, 41, 59, 61, 65, 66, 69, 74, 75, 78, 80, 89, 92, 100, 108, 110, 111, 116, 127, 20]"
7,64.07,"[32, 89, 66, 132, 69, 6, 12]"
6,61.86,"[33, 66, 69, 6, 22, 31]"
20,96.63,"[132, 6, 13, 19, 22, 30, 31, 32, 33, 41, 61, 66, 69, 74, 78, 80, 83, 89, 92, 108]"
24,102.72,"[132, 6, 136, 12, 19, 22, 30, 31, 108, 165, 78, 89, 61, 111, 38, 127, 116, 88, 92, 33, 80, 66, 69, 100]"
14,85.8,"[66, 132, 69, 6, 12, 108, 80, 19, 22, 55, 92, 61, 30, 31]"
4,53.86,"[66, 69, 6, 19, 10]"
