n_nodes,influence,nodes
1,20.93,[66]
2,35.65,"[6, 66]"
14,86.71,"[66, 132, 69, 6, 136, 46, 19, 148, 116, 22, 92, 61, 30, 31, 26]"
7,64.62,"[66, 69, 6, 22, 89, 61, 31]"
3,48.09,"[66, 167, 69, 6]"
4,54.59,"[66, 22, 6, 31, 99]"
15,89.51,"[132, 136, 19, 148, 33, 22, 66, 6, 100, 30, 31, 69, 80, 116, 92, 61]"
23,102.2,"[132, 6, 14, 17, 18, 19, 148, 22, 23, 26, 30, 31, 32, 33, 61, 66, 69, 73, 78, 80, 83, 89, 116]"
20,96.65,"[66, 88, 108, 116, 33, 69, 89, 35, 100, 165, 6, 136, 80, 19, 92, 20, 22, 59, 30, 31]"
34,115.07,"[132, 6, 136, 12, 17, 18, 19, 20, 22, 30, 31, 32, 33, 165, 59, 61, 65, 66, 69, 73, 78, 80, 82, 83, 86, 88, 89, 92, 99, 100, 108, 112, 118, 5]"
9,71.07,"[33, 66, 69, 6, 12, 19, 148, 22, 30]"
3,43.72,"[66, 69, 6]"
28,107.99,"[132, 6, 136, 19, 148, 22, 23, 27, 30, 31, 33, 164, 165, 46, 88, 59, 61, 62, 73, 78, 80, 92, 69, 66, 100, 89, 110, 111]"
32,112.52,"[132, 6, 136, 12, 18, 19, 20, 22, 30, 31, 32, 33, 165, 59, 61, 65, 66, 69, 73, 78, 80, 82, 83, 86, 89, 100, 108, 110, 111, 116, 121, 124]"
37,117.88,"[132, 6, 136, 19, 148, 23, 22, 80, 120, 30, 31, 59, 102, 32, 165, 111, 61, 65, 92, 78, 181, 20, 53, 73, 121, 83, 122, 88, 99, 100, 108, 89, 118, 69, 124, 66, 33]"
12,80.27,"[127, 6, 73, 19, 22, 30, 31, 17, 12, 33, 66, 69]"
24,102.76,"[132, 6, 136, 19, 148, 23, 27, 30, 31, 33, 35, 163, 165, 61, 66, 69, 73, 78, 80, 83, 89, 92, 100, 116]"
13,82.66,"[132, 6, 136, 33, 66, 19, 69, 22, 116, 88, 30, 31, 92]"
25,105.85,"[132, 6, 136, 19, 148, 20, 22, 23, 30, 31, 164, 46, 61, 73, 78, 33, 83, 15, 88, 66, 69, 89, 80, 100, 116, 92]"
8,67.34,"[168, 6, 136, 22, 19, 66, 69, 31]"
22,100.12,"[132, 6, 136, 19, 148, 22, 26, 30, 31, 33, 46, 61, 66, 69, 78, 80, 83, 89, 92, 100, 116, 99]"
21,98.33,"[132, 6, 136, 19, 148, 22, 23, 30, 31, 33, 61, 66, 69, 78, 80, 83, 89, 92, 100, 116, 124, 61]"
9,74.97,"[33, 66, 132, 69, 6, 12, 19, 22, 30, 31]"
17,90.98,"[6, 136, 66, 13, 19, 148, 22, 3, 31, 33, 61, 69, 80, 89, 100, 108, 116]"
14,85.22,"[33, 66, 69, 6, 12, 110, 80, 17, 19, 22, 89, 61, 30, 31]"
33,113.64,"[33, 69, 6, 136, 12, 80, 88, 132, 148, 116, 92, 61, 31, 22, 164, 19, 32, 165, 82, 86, 89, 30, 75, 73, 108, 59, 66, 100, 78, 83, 99, 121, 118]"
30,111.94,"[132, 6, 136, 12, 17, 19, 22, 26, 30, 31, 33, 163, 35, 61, 65, 66, 69, 73, 78, 80, 83, 88, 89, 92, 99, 100, 108, 112, 116, 118, 124, 80]"
29,109.2,"[132, 5, 6, 136, 19, 148, 137, 22, 23, 30, 31, 32, 165, 174, 59, 73, 78, 82, 61, 83, 86, 33, 88, 89, 66, 69, 100, 80, 92]"
38,118.43,"[132, 6, 136, 17, 19, 148, 22, 23, 30, 31, 32, 33, 165, 55, 59, 61, 65, 66, 69, 73, 78, 80, 85, 83, 96, 89, 92, 99, 100, 108, 3, 116, 118, 121, 124, 102, 110, 127]"
35,116.52,"[132, 6, 136, 12, 20, 17, 19, 148, 22, 30, 31, 33, 165, 59, 71, 65, 66, 69, 73, 32, 78, 80, 83, 88, 89, 92, 100, 35, 118, 54, 99, 108, 114, 121, 124]"
18,93.22,"[33, 66, 132, 100, 6, 69, 136, 74, 108, 80, 19, 148, 116, 22, 89, 92, 61, 31, 148]"
39,119.7,"[1, 132, 6, 136, 19, 22, 30, 31, 32, 13, 65, 166, 80, 35, 110, 66, 33, 100, 111, 59, 69, 73, 116, 78, 61, 89, 92, 60, 165, 118, 85, 108, 88, 96, 101, 102, 121, 124, 127]"
25,104.35,"[132, 6, 136, 12, 19, 148, 22, 30, 31, 33, 164, 165, 59, 61, 65, 66, 69, 78, 80, 83, 88, 89, 92, 116, 42]"
30,110.72,"[174, 6, 136, 13, 18, 19, 148, 20, 22, 30, 31, 32, 33, 35, 165, 54, 59, 61, 65, 66, 69, 73, 78, 80, 116, 88, 89, 92, 15, 108]"
11,77.52,"[132, 6, 12, 19, 74, 66, 69, 22, 118, 30, 31]"
6,58.76,"[66, 69, 129, 22, 6, 31]"
19,95.43,"[132, 6, 20, 19, 17, 22, 13, 30, 31, 92, 33, 66, 100, 69, 108, 80, 61, 116, 89]"
27,106.92,"[132, 6, 136, 19, 148, 35, 22, 80, 46, 147, 20, 30, 31, 59, 65, 12, 33, 61, 92, 165, 121, 66, 69, 83, 89, 78, 118]"
36,116.87,"[132, 5, 6, 136, 137, 19, 148, 22, 23, 30, 31, 32, 33, 165, 174, 51, 59, 61, 66, 69, 73, 78, 80, 82, 83, 88, 89, 92, 99, 100, 108, 111, 114, 118, 121, 124, 137]"
