n_nodes,influence,nodes
1,22.6,[66]
3,50.8,"[66, 149, 69, 6]"
9,72.32,"[66, 132, 92, 33, 69, 6, 22, 108, 31]"
3,43.51,"[6, 31, 66]"
8,67.41,"[33, 66, 69, 6, 22, 23, 92, 31]"
6,60.65,"[22, 66, 69, 6, 30, 31]"
29,109.25,"[132, 6, 136, 13, 17, 19, 148, 22, 26, 30, 31, 32, 33, 53, 61, 65, 66, 69, 73, 74, 80, 88, 89, 90, 92, 100, 108, 110, 116, 61]"
2,34.66,"[66, 6]"
24,103.04,"[6, 136, 13, 17, 19, 22, 26, 30, 31, 32, 33, 43, 53, 59, 61, 66, 69, 74, 80, 89, 92, 100, 108, 116]"
11,77.93,"[33, 66, 132, 69, 6, 80, 19, 22, 24, 89, 31]"
7,63.08,"[66, 69, 6, 136, 22, 89, 61]"
20,97.51,"[132, 6, 136, 13, 17, 18, 19, 22, 30, 31, 32, 33, 61, 66, 69, 89, 100, 108, 116, 124]"
9,74.71,"[33, 66, 69, 6, 136, 12, 19, 22, 61, 30]"
15,90.43,"[89, 33, 66, 132, 69, 6, 136, 80, 18, 19, 22, 153, 92, 61, 30, 31, 6]"
12,80.74,"[33, 66, 69, 6, 136, 12, 19, 22, 89, 61, 30, 31]"
4,55.67,"[66, 69, 6, 19, 89]"
27,107.28,"[132, 6, 136, 13, 17, 18, 19, 22, 26, 30, 31, 32, 33, 53, 61, 65, 66, 69, 74, 80, 89, 92, 100, 108, 113, 116, 54]"
35,116.19,"[3, 6, 7, 136, 12, 17, 18, 148, 22, 30, 31, 32, 33, 41, 54, 59, 61, 65, 66, 69, 73, 74, 78, 80, 83, 88, 89, 92, 53, 100, 108, 110, 116, 121, 122]"
36,116.85,"[132, 6, 15, 18, 19, 148, 22, 26, 30, 31, 17, 32, 53, 65, 61, 73, 74, 88, 37, 33, 92, 89, 120, 69, 80, 66, 121, 116, 152, 108, 110, 122, 124, 127, 27, 83]"
25,103.83,"[132, 6, 136, 13, 17, 18, 19, 22, 30, 31, 32, 33, 53, 61, 65, 66, 73, 80, 89, 92, 100, 108, 110, 116, 124]"
14,87.59,"[89, 33, 66, 69, 6, 136, 12, 80, 19, 22, 153, 92, 61, 30, 31]"
28,108.31,"[132, 6, 136, 13, 17, 18, 19, 148, 22, 26, 27, 157, 30, 31, 32, 33, 53, 55, 61, 65, 66, 69, 80, 89, 92, 100, 108, 116]"
25,105.64,"[89, 12, 33, 66, 69, 6, 136, 13, 80, 19, 22, 92, 61, 30, 31, 173, 18, 26, 32, 53, 65, 74, 100, 108, 113, 116]"
22,100.05,"[33, 66, 99, 132, 69, 6, 136, 50, 78, 61, 18, 19, 22, 89, 26, 30, 31, 80, 100, 108, 110, 46]"
19,94.87,"[33, 66, 153, 100, 69, 6, 136, 12, 108, 80, 19, 116, 22, 89, 92, 61, 30, 31, 164]"
33,114.28,"[132, 6, 136, 13, 17, 18, 19, 146, 131, 26, 30, 31, 32, 33, 124, 53, 127, 61, 65, 66, 69, 73, 74, 80, 88, 89, 92, 100, 108, 116, 78, 41, 148]"
23,101.75,"[132, 6, 46, 13, 17, 73, 19, 22, 165, 30, 31, 41, 88, 108, 32, 33, 66, 69, 100, 74, 108, 80, 89, 92]"
30,110.24,"[130, 132, 6, 13, 17, 18, 19, 148, 22, 23, 26, 27, 30, 31, 32, 41, 53, 55, 65, 80, 33, 61, 66, 100, 69, 108, 110, 10, 92, 89]"
37,118.7,"[32, 33, 66, 113, 69, 12, 132, 108, 54, 80, 6, 59, 89, 99, 83, 136, 22, 61, 121, 122, 30, 31, 18, 19, 148, 168, 73, 100, 74, 65, 78, 110, 116, 88, 92, 124, 127]"
13,82.78,"[33, 66, 132, 69, 6, 136, 83, 19, 22, 89, 30, 31, 154]"
18,94.13,"[33, 66, 51, 100, 69, 6, 136, 12, 108, 80, 19, 116, 22, 89, 92, 61, 30, 31]"
32,113.66,"[132, 6, 136, 13, 17, 18, 19, 41, 22, 26, 30, 31, 32, 33, 78, 53, 110, 61, 65, 66, 69, 73, 74, 80, 88, 89, 92, 106, 108, 116, 124, 127]"
34,115.53,"[89, 153, 33, 66, 132, 69, 6, 136, 80, 18, 19, 22, 92, 61, 30, 31, 13, 17, 148, 26, 32, 41, 53, 65, 73, 74, 78, 88, 100, 108, 116, 124, 129, 113]"
30,112.03,"[132, 6, 136, 13, 17, 18, 19, 22, 24, 26, 30, 31, 32, 41, 53, 65, 73, 74, 61, 78, 33, 88, 99, 100, 110, 66, 69, 108, 89, 92, 118]"
17,92.13,"[33, 137, 66, 69, 6, 136, 12, 108, 80, 19, 22, 89, 92, 61, 30, 31, 30, 116, 92]"
21,99.01,"[32, 33, 66, 132, 69, 6, 13, 108, 80, 12, 22, 89, 61, 30, 31, 110, 136, 116, 124, 19, 92]"
38,119.84,"[130, 6, 136, 12, 13, 17, 18, 148, 22, 30, 31, 32, 33, 41, 54, 59, 61, 65, 66, 69, 73, 74, 78, 80, 83, 88, 89, 92, 99, 100, 108, 110, 116, 121, 122, 123, 124, 127]"
14,85.68,"[132, 6, 18, 17, 163, 80, 31, 33, 66, 22, 30, 69, 89, 61]"
