n_nodes,influence,nodes
1,103.4,[0]
2,240.09,"[0, 107]"
82,1217.95,"[0, 1538, 1285, 2055, 136, 1416, 25, 2315, 2685, 645, 1424, 382, 2440, 403, 2836, 21, 3226, 1045, 917, 2199, 2630, 1215, 1821, 203, 1827, 2126, 2296, 2088, 1231, 2832, 1070, 763, 1490, 348, 349, 1373, 351, 352, 2841, 107, 366, 1268, 2739, 1843, 1831, 1890, 119, 1149, 367, 359, 1318, 2777, 1839, 2871, 1858, 838, 852, 863, 2403, 361, 365, 2925, 369, 885, 2933, 1411, 1417, 906, 2956, 1426, 1431, 2461, 2978, 1443, 1969, 1973, 957, 2501, 2508, 1492, 1495, 2539]"
100,1279.53,"[0, 2046, 1045, 352, 107, 1821, 351, 21, 25, 2088, 1070, 2630, 2126, 2145, 119, 1149, 136, 2199, 3226, 678, 685, 1199, 690, 2739, 1203, 697, 1215, 203, 1231, 2777, 3296, 2797, 1268, 2293, 2296, 763, 1285, 2312, 1289, 2315, 271, 2832, 2836, 277, 2841, 1827, 1318, 1831, 3372, 1839, 1843, 2871, 1858, 838, 2385, 852, 348, 349, 1373, 863, 1890, 2403, 359, 361, 2925, 366, 367, 365, 369, 370, 885, 2933, 382, 1411, 1416, 1417, 906, 2440, 1424, 403, 1431, 2461, 2978, 1443, 942, 1969, 1973, 3513, 1466, 957, 958, 2501, 2508, 1490, 1495, 3545, 2029, 1006, 500, 1143]"
6,593.51,"[0, 352, 483, 107, 1821, 351]"
7,650.18,"[0, 352, 107, 349, 348, 1821, 351]"
84,1223.03,"[0, 1538, 2055, 21, 1045, 25, 545, 1063, 2087, 2088, 3623, 1070, 1075, 107, 136, 2199, 3226, 678, 685, 1199, 2739, 724, 2777, 1253, 1268, 2293, 2296, 763, 1285, 2315, 271, 2832, 2836, 277, 2841, 1821, 1827, 1318, 1831, 1839, 1843, 2871, 1858, 852, 348, 1373, 349, 351, 352, 863, 1890, 2403, 359, 361, 365, 366, 367, 2925, 369, 2933, 885, 382, 1416, 1417, 2440, 1424, 403, 917, 1431, 411, 2978, 1443, 3493, 1969, 1464, 957, 958, 2501, 2508, 1490, 1495, 3545, 1006, 500]"
27,892.61,"[0, 1285, 906, 271, 3226, 1821, 1827, 1831, 1070, 1839, 1843, 2739, 2617, 838, 1490, 2777, 348, 349, 1373, 351, 352, 863, 2403, 107, 366, 1268, 378]"
79,1204.37,"[0, 2055, 25, 2087, 2088, 1070, 2126, 1107, 107, 1651, 119, 1149, 136, 2199, 3226, 678, 685, 1199, 690, 2739, 1203, 1215, 203, 1231, 2777, 3296, 2797, 1268, 2293, 2296, 1285, 2315, 271, 2832, 2836, 1821, 1827, 1318, 1831, 1839, 1843, 2871, 1858, 852, 348, 349, 351, 352, 863, 1890, 2403, 359, 361, 365, 366, 2925, 367, 369, 885, 2933, 382, 1416, 1417, 2440, 1424, 403, 917, 1431, 2978, 1443, 1969, 1973, 957, 2508, 1485, 1490, 1495, 3545, 3500]"
26,890.59,"[0, 1411, 1285, 2055, 136, 271, 3226, 1821, 1827, 1831, 1070, 945, 1843, 2739, 1490, 2777, 348, 349, 1373, 863, 352, 351, 2403, 107, 366, 1268]"
72,1171.58,"[0, 1400, 1285, 2055, 1417, 906, 271, 1821, 1827, 1831, 2088, 1070, 1839, 1843, 2739, 2617, 838, 1490, 2777, 348, 349, 1373, 351, 2145, 352, 2403, 107, 366, 1268, 2841, 1416, 1431, 2832, 403, 1443, 382, 1318, 1045, 2150, 25, 3226, 1858, 1215, 2797, 2685, 2501, 1149, 21, 2630, 3626, 2508, 678, 685, 1199, 852, 2871, 1890, 359, 361, 1464, 367, 2107, 571, 369, 572, 67, 885, 1096, 2256, 1108, 3310, 1651]"
99,1279.02,"[0, 2055, 25, 2087, 2088, 1070, 1090, 2126, 1107, 107, 1651, 119, 1149, 136, 2199, 3226, 678, 685, 1199, 690, 2739, 1203, 1215, 203, 1231, 2777, 3296, 2797, 1268, 2293, 2296, 763, 1285, 2312, 1289, 2315, 271, 2832, 2836, 277, 2841, 1821, 1827, 1318, 1831, 3372, 1839, 1843, 2871, 1858, 838, 2385, 852, 348, 349, 351, 352, 863, 1890, 2403, 359, 361, 877, 366, 2925, 367, 365, 369, 370, 885, 2933, 378, 382, 2948, 2440, 1417, 1424, 403, 917, 1431, 2461, 2978, 1443, 942, 1969, 1973, 951, 3513, 1466, 957, 958, 2501, 2508, 1485, 1490, 1495, 3545, 1006, 500]"
70,1157.85,"[0, 1411, 1285, 1416, 136, 2440, 1417, 271, 1424, 2832, 1426, 403, 2836, 277, 917, 1431, 2199, 25, 3226, 2841, 1821, 545, 1827, 1831, 2088, 2087, 3623, 1063, 1318, 685, 1070, 1839, 1199, 1843, 2739, 1075, 2871, 1858, 838, 1490, 852, 2777, 348, 349, 1373, 351, 352, 863, 1890, 2403, 359, 361, 1002, 107, 365, 366, 2925, 367, 369, 370, 1268, 2293, 885, 119, 2296, 2933, 763, 2685, 382, 2687]"
49,1051.8,"[0, 1411, 1285, 2055, 136, 2145, 2841, 1416, 906, 271, 1431, 2832, 403, 1841, 838, 2154, 382, 1045, 1318, 1417, 2150, 25, 3226, 1858, 1821, 1831, 2088, 2739, 1843, 1827, 1490, 349, 348, 1373, 351, 1215, 2403, 2797, 1268, 2685, 2501, 1149, 107, 352, 366, 21, 2630, 3626, 2508]"
3,374.97,"[0, 107, 1821]"
14,782.5,"[0, 352, 1827, 2174, 1831, 1821, 107, 366, 403, 1843, 917, 348, 349, 351]"
22,869.29,"[0, 1285, 2054, 2055, 271, 1424, 403, 1431, 1821, 1827, 1831, 2088, 1070, 1455, 1843, 1490, 348, 349, 1373, 351, 352, 107, 366]"
44,1016.74,"[0, 1411, 1285, 2055, 136, 1416, 2315, 685, 678, 1199, 1490, 690, 1435, 838, 2126, 1417, 1107, 2832, 2403, 403, 1045, 1651, 21, 733, 25, 3226, 1149, 1821, 1827, 1831, 2088, 1070, 2739, 1843, 1215, 348, 349, 351, 352, 107, 366, 1268, 2293, 119]"
19,830.68,"[0, 2145, 352, 1411, 1827, 1285, 2055, 136, 1831, 2088, 107, 349, 366, 1843, 348, 1373, 1821, 351, 2545]"
28,902.41,"[0, 1538, 1285, 2055, 136, 1416, 1496, 2440, 271, 2832, 863, 1821, 1827, 1831, 1070, 1843, 1490, 2777, 348, 349, 1373, 351, 352, 2403, 107, 366, 1268, 2293]"
76,1193.27,"[0, 1411, 1285, 2055, 136, 2440, 2315, 1416, 1424, 271, 1417, 2832, 403, 2836, 917, 1045, 21, 2199, 25, 3226, 1431, 2461, 1821, 1443, 1827, 1318, 1831, 2088, 1070, 1843, 2739, 1215, 1858, 2501, 2630, 332, 2126, 2841, 1490, 1839, 348, 349, 1373, 351, 352, 2403, 107, 366, 1268, 2293, 119, 763, 1149, 382, 2871, 838, 852, 863, 361, 365, 2925, 369, 370, 2933, 885, 906, 2978, 1969, 1464, 957, 958, 2508, 1495, 3545, 1006, 500]"
21,857.96,"[0, 231, 945, 1411, 2088, 1285, 1070, 136, 3226, 1821, 1827, 107, 1831, 1843, 1490, 348, 349, 351, 352, 863, 2403, 366]"
36,963.13,"[0, 1538, 2055, 136, 403, 2836, 21, 917, 3226, 1821, 1827, 1318, 1831, 1063, 2088, 1070, 1839, 1843, 2739, 2617, 838, 847, 1490, 2777, 348, 1373, 349, 351, 352, 863, 2403, 2154, 107, 366, 1268, 2293]"
13,770.97,"[0, 352, 1827, 1318, 1831, 107, 349, 366, 1843, 2777, 348, 1821, 351]"
18,824.63,"[0, 1411, 1285, 2055, 136, 1821, 1827, 1831, 2088, 1843, 348, 1373, 349, 351, 352, 107, 366, 2545]"
50,1059.58,"[0, 1538, 1285, 2055, 136, 1416, 1496, 2440, 1417, 2832, 1149, 1821, 1827, 1831, 2841, 1843, 1490, 545, 348, 349, 1373, 351, 352, 2403, 107, 366, 1268, 899, 403, 1318, 2315, 21, 1443, 2088, 3226, 3626, 2739, 1215, 1858, 2501, 838, 2630, 2508, 2145, 2150, 2154, 2797, 2685, 382, 2080]"
62,1124.94,"[0, 1538, 1285, 2055, 1417, 1416, 2315, 1821, 1827, 1831, 2088, 1070, 1839, 1843, 2739, 2832, 838, 1490, 2777, 348, 349, 1373, 403, 351, 352, 2403, 107, 366, 1268, 2293, 2836, 21, 1045, 917, 1431, 25, 3226, 2841, 1443, 678, 1318, 2984, 1223, 2871, 1215, 1858, 2501, 2630, 2508, 82, 2145, 1890, 2150, 359, 2925, 367, 365, 119, 2296, 763, 1149, 382]"
7,660.43,"[0, 352, 1285, 107, 349, 348, 1821, 351]"
40,991.75,"[0, 2145, 352, 1411, 1827, 1285, 1417, 136, 2440, 2088, 107, 349, 366, 1843, 348, 1831, 1821, 351, 271, 1424, 1373, 2832, 403, 2836, 1431, 2199, 25, 3226, 2087, 1070, 1839, 2739, 1075, 1490, 2403, 1002, 500, 763, 1149, 382]"
52,1067.58,"[0, 1538, 1285, 2055, 136, 403, 2836, 21, 917, 3226, 1821, 1827, 1318, 1831, 1063, 2088, 1070, 1839, 1843, 2739, 2617, 838, 847, 1490, 2777, 348, 1373, 349, 351, 352, 863, 2403, 2154, 107, 1002, 366, 1268, 763, 382, 2126, 1289, 2296, 2832, 2315, 277, 685, 2841, 2871, 2925, 367, 365, 369]"
35,959.21,"[0, 1539, 2055, 136, 403, 2836, 21, 917, 3226, 1821, 1827, 1318, 1831, 1063, 2088, 1070, 1839, 1843, 2739, 2617, 838, 847, 1490, 2777, 348, 1373, 863, 351, 352, 349, 2403, 2154, 107, 366, 2293]"
91,1261.11,"[0, 1411, 1285, 2055, 136, 2145, 1416, 906, 2841, 1045, 1037, 2797, 271, 1199, 1839, 838, 382, 2832, 690, 1203, 403, 2501, 2630, 2756, 203, 1231, 2777, 25, 3310, 3226, 1821, 1827, 1490, 348, 349, 1373, 351, 352, 1831, 2403, 107, 366, 1268, 2739, 119, 763, 1843, 2088, 3343, 2293, 2296, 2312, 1289, 1215, 2315, 2836, 277, 365, 2925, 1318, 2933, 885, 370, 1858, 361, 863, 1890, 1070, 2126, 359, 852, 367, 2440, 1424, 917, 2871, 1431, 1443, 942, 1973, 3513, 1466, 265, 21, 2978, 1495, 3545, 1969, 957, 2508, 958]"
16,802.04,"[0, 352, 2145, 1827, 1831, 2088, 1821, 107, 366, 1455, 1373, 1843, 348, 349, 351, 3222]"
5,579.01,"[0, 352, 107, 1821, 351]"
33,949.93,"[0, 1538, 1285, 2055, 1417, 2836, 21, 917, 3226, 1821, 1827, 1831, 2088, 1063, 1070, 1839, 1843, 2739, 2617, 838, 847, 1490, 2777, 348, 349, 1373, 863, 351, 352, 2403, 2154, 107, 366, 2293]"
74,1183.93,"[0, 1411, 1285, 2055, 136, 1416, 1417, 2315, 906, 271, 1424, 2832, 403, 277, 1431, 2199, 25, 3226, 2841, 1821, 2978, 1827, 678, 1831, 2088, 2087, 1318, 685, 1070, 1199, 1839, 1969, 1843, 2739, 2871, 1464, 957, 958, 1858, 2501, 2630, 838, 2508, 2126, 1490, 852, 2777, 3545, 348, 349, 1373, 351, 352, 2145, 863, 1890, 2403, 359, 361, 107, 365, 366, 367, 2925, 369, 370, 1006, 2293, 2933, 119, 2296, 885, 500, 382]"
57,1101.46,"[0, 1285, 2055, 136, 1417, 1416, 2832, 2321, 2962, 403, 21, 1149, 1431, 2841, 25, 3226, 1821, 545, 1443, 1827, 678, 1318, 2088, 1831, 3626, 1070, 1839, 2739, 1843, 1215, 1858, 2501, 838, 2630, 2508, 1490, 1107, 348, 349, 1373, 351, 352, 2145, 2403, 2150, 2154, 107, 2797, 366, 1268, 2293, 885, 119, 500, 763, 2685, 382]"
9,703.91,"[0, 352, 1285, 1831, 1821, 107, 846, 348, 349, 351]"
51,1065.19,"[0, 1285, 2055, 136, 1416, 906, 1417, 271, 2832, 403, 1045, 1149, 21, 1431, 2841, 3626, 3226, 1841, 1821, 1827, 1318, 1831, 2088, 25, 838, 2739, 1843, 1215, 1858, 2501, 2508, 2630, 2145, 1490, 348, 349, 1373, 351, 352, 2403, 2154, 3438, 107, 2797, 2685, 366, 1268, 382, 119, 2703, 763]"
