n_nodes,influence,nodes
0.0004951720722951226,0.07,"[107, 351]"
0.0009903441445902451,0.11,"[0, 352, 107, 351]"
0.022530329289428077,0.31,"[0, 2059, 2073, 1573, 2088, 40, 1077, 2126, 1107, 2154, 107, 2188, 3226, 1699, 1188, 685, 1231, 721, 2777, 1253, 1268, 2806, 763, 1285, 775, 1289, 3851, 2315, 271, 2832, 2836, 2326, 1821, 285, 1312, 1827, 1831, 1320, 1843, 2870, 2871, 1848, 1858, 322, 838, 1864, 348, 349, 1373, 351, 352, 360, 3946, 362, 2925, 366, 367, 368, 369, 2933, 885, 1397, 373, 2427, 1411, 1926, 2440, 1417, 906, 1426, 403, 1428, 3486, 1441, 2978, 1443, 933, 942, 1455, 1969, 2995, 1462, 1466, 955, 958, 2508, 1495, 3545, 2521, 2537, 2042]"
0.0024758603614756128,0.17,"[0, 352, 1831, 1821, 107, 403, 348, 1149, 3486, 351]"
0.0007427581084426838,0.09,"[0, 107, 351]"
0.02327308739787076,0.32,"[0, 352, 2073, 1831, 1149, 3626, 107, 1821, 618, 351, 2154, 1651, 685, 3226, 2188, 2207, 1426, 403, 1428, 1699, 1312, 1443, 2088, 1320, 1827, 1843, 2995, 572, 25, 1188, 2933, 1253, 348, 2042, 2427, 366, 349, 203, 2777, 1268, 2806, 2296, 763, 1285, 1289, 2315, 3851, 271, 2832, 2836, 2326, 285, 1832, 2403, 2871, 1848, 1858, 322, 838, 2902, 855, 1373, 360, 362, 3946, 365, 2925, 367, 368, 369, 1397, 373, 885, 1411, 1926, 2440, 1417, 906, 3486, 1441, 942, 1455, 1969, 1462, 1466, 958, 2508, 1495, 3545, 2521, 2537, 2545, 500, 3581]"
0.008913097301312206,0.24,"[0, 2188, 1426, 403, 1428, 25, 3226, 1821, 1312, 1443, 1827, 1831, 2088, 1320, 685, 1843, 2995, 572, 1987, 2126, 2130, 348, 349, 351, 352, 1253, 618, 107, 2154, 366, 1651, 2933, 2042, 2427, 1149, 1271]"
0.006437236939836593,0.22,"[0, 1285, 2088, 2059, 1289, 1426, 2073, 1428, 3226, 1821, 2188, 838, 2296, 2594, 352, 1827, 1320, 572, 2995, 351, 1843, 348, 1831, 107, 349, 366]"
0.019064124783362217,0.3,"[0, 1285, 2059, 2315, 3851, 2347, 1426, 403, 1428, 2073, 3226, 1821, 3486, 2978, 1827, 2188, 1188, 1831, 2088, 1320, 556, 1443, 685, 942, 3050, 1075, 2995, 1843, 1203, 56, 2617, 1466, 1595, 572, 957, 2111, 2630, 721, 2126, 2902, 3545, 348, 1373, 349, 351, 352, 98, 2777, 1253, 360, 2537, 2154, 107, 362, 366, 367, 368, 369, 1268, 2933, 1202, 2806, 271, 2832, 2427, 2836, 763, 2326, 2870, 1858, 1864, 863, 3946, 2925, 373, 3295, 2508]"
0.0012379301807378064,0.14,"[0, 352, 107, 1821, 351]"
0.014855162168853677,0.27,"[0, 1285, 1417, 2315, 2188, 271, 1040, 2832, 1426, 403, 1428, 2836, 2326, 2073, 3226, 1821, 3486, 798, 1312, 2978, 1827, 1188, 1443, 1831, 2088, 2089, 3626, 1455, 1969, 2995, 1843, 572, 957, 1858, 2630, 838, 1864, 203, 2508, 2126, 2902, 3545, 348, 349, 1373, 351, 352, 863, 2403, 612, 360, 361, 362, 107, 2154, 3946, 366, 2933, 2042, 2427]"
0.02277791532557564,0.31,"[0, 25, 2088, 572, 2126, 618, 107, 2154, 1651, 1149, 2188, 3226, 2207, 1699, 1188, 685, 203, 2777, 1253, 1268, 2806, 2296, 763, 1285, 1289, 2315, 3851, 271, 2832, 2321, 2836, 2326, 1821, 285, 1312, 1827, 1831, 1320, 1832, 1843, 2870, 2871, 1848, 1858, 322, 838, 2902, 855, 348, 349, 1373, 351, 352, 360, 362, 3946, 365, 366, 2925, 367, 368, 369, 2933, 1397, 373, 885, 2427, 1411, 1926, 2440, 1417, 1426, 403, 1428, 3486, 1441, 1443, 942, 1455, 1969, 2995, 1462, 1466, 958, 2508, 1495, 3545, 2537, 2545, 500, 2042, 3581]"
