n_nodes,influence,obj,nodes
0.89,0.0,0.4,"[1805, 5861, 4782, 1231, 3280, 2161, 719, 6193, 3413, 3929, 5690, 4734]"
0.99,0.03,0.19999999999999996,"[669, 623]"
1.0,0.0,0.8,[630]
0.98,0.0,0.4,"[1418, 290, 7482]"
0.99,0.0,1.0,"[5829, 5632]"
0.93,0.08,0.0,"[128, 65, 170, 396, 398, 623, 669, 638]"
0.97,0.04,0.0,"[128, 170, 669, 638]"
1.0,0.0,0.4,[1418]
1.0,0.0,1.0,[3414]
0.91,0.09,0.0,"[128, 257, 65, 643, 170, 139, 398, 623, 669, 638]"
0.99,0.0,0.8,"[630, 2659]"
0.98,0.04,0.0,"[170, 669, 623]"
0.97,0.0,0.4,"[1608, 7537, 3323, 5089]"
0.96,0.06,0.0,"[669, 128, 170, 623, 638]"
0.96,0.0,0.6,"[5089, 1805, 5861, 4782, 492]"
0.96,0.04,0.19999999999999996,"[1416, 166, 170, 623, 638]"
0.94,0.07,0.0,"[128, 65, 170, 396, 623, 669, 638]"
0.88,0.01,0.4,"[3041, 3173, 5861, 4780, 1231, 3280, 882, 3155, 3413, 3929, 5690, 4734, 569]"
0.75,0.15,0.0,"[128, 3, 1544, 138, 139, 365, 398, 1551, 530, 669, 166, 170, 189, 65, 74, 1100, 977, 1622, 215, 90, 349, 736, 225, 99, 623, 638]"
0.89,0.05,0.19999999999999996,"[128, 1544, 139, 3, 5007, 3499, 3097, 1948, 6957, 427, 166, 623]"
0.99,0.0,0.4,"[1929, 2885]"
0.99,0.0,0.6,"[3414, 317]"
0.92,0.08,0.0,"[128, 65, 1544, 170, 139, 398, 623, 669, 638]"
0.77,0.14,0.0,"[128, 257, 903, 137, 138, 139, 396, 398, 1551, 669, 546, 166, 170, 1843, 189, 65, 74, 1622, 215, 90, 349, 99, 623, 638]"
0.78,0.14,0.0,"[128, 257, 1544, 139, 398, 1551, 654, 145, 530, 669, 157, 166, 170, 65, 1622, 215, 90, 349, 225, 99, 623, 638, 2508]"
0.61,0.19,0.0,"[128, 139, 1167, 398, 530, 3097, 157, 669, 546, 2469, 166, 170, 43, 555, 45, 945, 690, 1332, 308, 1593, 189, 65, 579, 74, 1100, 1622, 215, 90, 349, 2272, 225, 98, 99, 101, 623, 239, 495, 1145, 2042, 638]"
0.72,0.16,0.0,"[128, 643, 1544, 139, 398, 1551, 654, 401, 530, 147, 1167, 145, 3097, 669, 546, 166, 170, 189, 65, 50, 1622, 215, 90, 99, 623, 638, 5332, 690, 349]"
0.89,0.1,0.0,"[128, 257, 65, 643, 170, 139, 398, 623, 669, 638, 2108, 99]"
0.85,0.11,0.0,"[128, 65, 225, 643, 99, 166, 1544, 170, 398, 623, 530, 564, 157, 669, 638, 239]"
0.88,0.1,0.0,"[128, 257, 65, 643, 166, 263, 170, 139, 398, 623, 157, 669, 638]"
0.98,0.03,0.19999999999999996,"[396, 638, 623]"
0.9,0.09,0.0,"[128, 65, 99, 170, 396, 398, 623, 90, 349, 669, 638]"
1.0,0.0,0.6,[1416]
0.94,0.05,0.19999999999999996,"[3633, 396, 623, 65, 170, 6853, 638]"
0.27,0.25,0.0,"[128, 139, 1167, 90, 530, 3097, 157, 669, 546, 2469, 166, 170, 43, 555, 45, 945, 690, 1332, 308, 1593, 189, 65, 579, 74, 1100, 1622, 215, 398, 349, 1551, 225, 98, 99, 101, 623, 239, 495, 1145, 2042, 638, 564, 401, 2151, 115, 1654, 1747, 1134, 643, 137, 138, 396, 650, 654, 147, 295, 1269, 1275, 248, 2289, 735, 736, 2084, 977, 2001, 864, 1503, 380, 1510, 360, 869, 371, 363, 365, 4104]"
0.29,0.24,0.0,"[1544, 1551, 530, 3097, 546, 43, 555, 45, 564, 1593, 65, 579, 74, 1100, 1622, 98, 401, 101, 2151, 623, 115, 4506, 1145, 638, 2795, 128, 643, 137, 138, 139, 650, 99, 654, 1167, 398, 1747, 147, 157, 669, 2469, 166, 295, 170, 945, 690, 1332, 308, 189, 977, 2001, 215, 1275, 349, 1269, 248, 239, 735, 736, 225, 2289, 864, 1503, 1510, 360, 869, 380, 363, 365, 495, 371, 2042, 1017]"
0.28,0.25,0.0,"[128, 65, 3097, 530, 145, 623, 546, 638, 137, 170, 396, 138, 139, 398, 295, 43, 1167, 1551, 147, 654, 401, 157, 669, 2469, 45, 166, 74, 1100, 215, 1332, 349, 225, 99, 1806, 555, 945, 690, 564, 308, 1593, 2050, 189, 579, 650, 977, 2001, 1747, 1622, 735, 736, 864, 98, 1503, 101, 1510, 2151, 360, 869, 363, 365, 239, 2289, 495, 115, 371, 1269, 1654, 248, 1145, 2042, 1275, 380, 1017]"
0.51,0.21,0.0,"[128, 1544, 138, 139, 4108, 650, 398, 1551, 1167, 145, 530, 147, 654, 401, 3097, 669, 157, 546, 166, 295, 170, 43, 555, 45, 945, 690, 1332, 308, 810, 189, 65, 579, 74, 1100, 1622, 215, 90, 349, 225, 98, 99, 101, 239, 623, 495, 371, 2042, 638, 1275, 380]"
0.73,0.16,0.0,"[128, 257, 903, 137, 138, 139, 396, 398, 1551, 669, 546, 166, 170, 1167, 189, 65, 74, 1622, 215, 90, 401, 99, 623, 638, 3097, 157, 43, 608]"
0.46,0.22,0.0,"[128, 643, 1544, 137, 138, 139, 396, 654, 2101, 1167, 2469, 669, 398, 546, 157, 166, 295, 170, 43, 555, 45, 945, 690, 147, 1332, 308, 1593, 189, 65, 579, 3097, 74, 1100, 239, 1622, 215, 90, 349, 225, 98, 99, 101, 2042, 623, 380, 495, 371, 1017, 401, 115, 638, 1269, 1654, 248, 1145]"
0.95,0.06,0.0,"[128, 65, 170, 623, 669, 638]"
0.67,0.17,0.0,"[128, 1544, 137, 138, 139, 396, 398, 1167, 654, 401, 1554, 3097, 157, 669, 2469, 166, 170, 555, 43, 45, 1585, 945, 690, 65, 710, 215, 90, 349, 225, 99, 239, 623, 638, 7146]"
0.68,0.17,0.0,"[128, 3, 1544, 138, 139, 365, 2814, 398, 530, 654, 74, 1100, 669, 189, 166, 170, 1167, 90, 736, 215, 1622, 349, 225, 65, 1554, 638, 546, 2469, 295, 157, 623, 99, 690]"
0.71,0.16,0.0,"[128, 139, 141, 654, 1167, 1551, 398, 530, 147, 1806, 401, 3097, 157, 669, 546, 2469, 166, 170, 45, 1332, 65, 714, 74, 215, 90, 349, 225, 99, 623, 638]"
1.0,0.01,0.19999999999999996,"[669, 669]"
0.5,0.21,0.0,"[128, 257, 643, 1544, 137, 138, 139, 396, 398, 654, 1167, 1554, 669, 157, 546, 2469, 166, 295, 170, 43, 555, 45, 945, 690, 564, 1332, 308, 1593, 189, 65, 74, 1100, 977, 1622, 215, 90, 349, 225, 98, 99, 101, 623, 239, 495, 371, 1145, 2042, 1275, 380, 638, 7563]"
0.31,0.24,0.0,"[128, 3, 643, 903, 137, 138, 139, 396, 650, 654, 1167, 398, 1554, 147, 3097, 669, 157, 546, 2469, 166, 295, 170, 43, 555, 45, 945, 690, 818, 308, 1332, 566, 564, 4412, 189, 65, 449, 326, 74, 2001, 1622, 215, 90, 349, 5854, 1503, 735, 225, 736, 99, 98, 869, 1510, 2151, 360, 101, 363, 623, 239, 369, 495, 371, 1269, 1654, 248, 1145, 2042, 1275, 380, 1017, 638]"
0.86,0.11,0.0,"[128, 65, 99, 166, 669, 1544, 138, 170, 398, 623, 239, 530, 564, 157, 638]"
0.76,0.15,0.0,"[128, 1544, 138, 139, 398, 1551, 530, 669, 546, 166, 170, 189, 65, 74, 1100, 977, 1622, 215, 90, 736, 225, 99, 365, 623, 638]"
0.45,0.22,0.0,"[128, 1145, 643, 1544, 139, 398, 1551, 654, 1167, 530, 147, 145, 401, 3097, 669, 157, 546, 2469, 166, 295, 170, 43, 555, 45, 945, 690, 1332, 2101, 308, 1593, 189, 65, 579, 74, 1100, 1622, 215, 90, 349, 225, 98, 99, 101, 239, 623, 495, 371, 115, 1269, 1654, 248, 1017, 2042, 380, 638, 7429]"
0.62,0.19,0.0,"[128, 643, 1544, 138, 139, 398, 1167, 530, 3097, 669, 157, 546, 166, 170, 43, 555, 45, 690, 1332, 308, 189, 65, 579, 74, 1100, 1622, 215, 90, 349, 225, 98, 99, 101, 623, 239, 495, 1145, 2042, 638]"
0.4,0.23,0.0,"[128, 257, 1261, 137, 138, 139, 396, 398, 1544, 669, 546, 166, 170, 654, 189, 65, 74, 1622, 215, 90, 147, 99, 623, 638, 2469, 295, 1167, 555, 45, 945, 690, 1332, 2101, 401, 308, 43, 1593, 579, 3097, 157, 1100, 1747, 349, 1503, 735, 225, 98, 864, 101, 736, 869, 1510, 2151, 363, 239, 495, 371, 1017, 2042, 380, 2747]"
0.52,0.21,0.0,"[128, 1544, 138, 139, 396, 141, 398, 1167, 654, 401, 3097, 669, 157, 546, 2469, 166, 170, 555, 43, 45, 945, 690, 1332, 308, 189, 65, 74, 1622, 215, 90, 349, 225, 98, 99, 101, 1388, 623, 495, 1145, 2042, 638, 278, 864, 736, 869, 1510, 2151, 363, 371]"
0.23,0.25,0.0,"[128, 65, 3097, 145, 530, 623, 137, 638, 396, 546, 147, 3734, 170, 564, 2050, 650, 977, 138, 43, 295, 139, 398, 239, 2042, 1167, 1551, 1275, 45, 74, 1100, 215, 401, 349, 225, 99, 157, 2469, 654, 1332, 166, 669, 380, 1017, 1001, 1002, 945, 690, 308, 1593, 555, 579, 2001, 735, 98, 1503, 101, 1510, 2151, 360, 869, 363, 365, 2289, 864, 115, 371, 1269, 1654, 248, 1145, 495, 736, 1747, 1622, 189, 1022, 511, 4522]"
0.57,0.2,0.0,"[128, 139, 1167, 90, 2469, 530, 3097, 1524, 564, 546, 669, 166, 43, 555, 170, 54, 945, 690, 1332, 308, 1593, 189, 579, 74, 1100, 65, 1622, 215, 349, 145, 225, 98, 99, 101, 138, 623, 495, 1145, 2042, 638, 239, 650, 1551, 398]"
0.7,0.16,0.0,"[128, 643, 1544, 138, 139, 398, 1167, 530, 3097, 669, 157, 546, 166, 170, 43, 555, 45, 690, 1332, 401, 1067, 65, 74, 1100, 215, 90, 349, 225, 99, 623, 638]"
