n_nodes,influence,obj,nodes
0.19,0.43,0.9183890957299461,"[5, 6, 7, 13, 55, 63, 65, 580, 587, 79, 82, 595, 83, 86, 92, 96, 99, 614, 103, 615, 618, 107, 116, 121, 128, 133, 141, 143, 160, 168, 169, 170, 215, 219, 736, 226, 740, 232, 744, 234, 235, 238, 752, 246, 785, 316, 837, 853, 343, 856, 866, 356, 363, 879, 488, 377, 379, 903, 411, 424, 427, 434, 435, 948, 438, 955, 960, 961, 449, 962, 451, 453, 457, 972, 474, 477, 478, 483, 485, 486, 498, 504]"
0.19,0.42,0.9190688430114424,"[5, 7, 13, 55, 63, 65, 580, 587, 79, 82, 595, 83, 86, 92, 96, 99, 614, 103, 615, 618, 107, 116, 121, 128, 133, 141, 143, 160, 168, 169, 170, 215, 219, 736, 226, 740, 448, 744, 234, 235, 238, 752, 246, 268, 785, 316, 837, 853, 343, 856, 866, 356, 363, 879, 377, 379, 903, 411, 424, 427, 434, 435, 948, 438, 955, 960, 961, 449, 962, 451, 453, 457, 972, 474, 477, 478, 483, 485, 486, 488, 498, 504]"
0.47,0.38,0.9148233890246817,"[128, 5, 6, 7, 13, 269, 785, 533, 151, 411, 160, 168, 169, 170, 427, 43, 424, 44, 434, 54, 55, 955, 316, 65, 961, 837, 457, 587, 79, 82, 467, 595, 83, 853, 86, 103, 615, 232, 744, 107, 234, 235, 366, 491, 370, 115, 116, 758, 246, 760, 377, 254, 895, 37]"
0.49,0.38,0.9127644033678315,"[5, 6, 7, 13, 269, 143, 785, 533, 151, 411, 160, 168, 169, 170, 427, 424, 44, 434, 50, 54, 55, 316, 65, 961, 837, 457, 587, 82, 467, 595, 83, 853, 86, 740, 614, 103, 615, 232, 377, 363, 107, 235, 238, 879, 752, 498, 370, 246, 121, 378, 379, 254]"
0.34,0.41,0.9203660572965335,"[128, 131, 5, 6, 7, 13, 269, 141, 143, 785, 151, 411, 667, 160, 168, 169, 170, 427, 424, 434, 435, 948, 438, 55, 955, 316, 63, 65, 580, 837, 587, 79, 82, 595, 83, 853, 86, 215, 343, 856, 219, 92, 96, 736, 226, 99, 356, 740, 866, 103, 615, 232, 618, 107, 744, 234, 235, 238, 752, 363, 879, 116, 246, 377, 379, 121, 11]"
0.85,0.25,0.87052308264066,"[128, 160, 4, 5, 6, 7, 268, 13, 686, 82, 83, 86, 121, 250, 59, 46]"
0.99,0.06,0.6713525116070468,"[160, 266]"
0.22,0.42,0.9185133269774464,"[5, 6, 7, 13, 533, 38, 43, 44, 54, 55, 587, 79, 82, 86, 92, 99, 614, 103, 615, 107, 121, 128, 143, 151, 665, 160, 169, 176, 183, 215, 219, 736, 226, 740, 232, 234, 235, 238, 752, 246, 269, 785, 285, 813, 316, 837, 856, 356, 363, 879, 377, 379, 903, 392, 411, 424, 427, 434, 435, 948, 438, 955, 960, 961, 449, 962, 451, 453, 457, 972, 469, 474, 477, 478, 483, 485, 486, 498, 504]"
0.5,0.37,0.9159470892383467,"[5, 6, 7, 650, 13, 269, 143, 785, 533, 151, 411, 160, 168, 169, 170, 427, 424, 44, 434, 50, 54, 55, 316, 65, 961, 457, 587, 82, 467, 595, 83, 853, 86, 740, 614, 103, 615, 232, 377, 363, 107, 235, 238, 879, 752, 379, 246, 121, 378, 123, 254]"
0.35,0.4,0.9237696837950656,"[128, 5, 6, 7, 11, 13, 269, 141, 143, 785, 151, 411, 384, 160, 168, 169, 170, 427, 424, 434, 435, 948, 438, 55, 955, 316, 63, 65, 580, 837, 587, 79, 82, 595, 83, 853, 86, 215, 343, 856, 219, 92, 96, 736, 226, 99, 356, 740, 866, 103, 615, 232, 618, 107, 744, 234, 235, 238, 752, 363, 879, 116, 246, 377, 379, 121]"
0.77,0.29,0.8970373899794086,"[5, 6, 7, 13, 269, 248, 785, 533, 151, 411, 284, 157, 160, 38, 424, 44, 79, 82, 83, 86, 354, 486, 107, 121]"
0.86,0.23,0.8791734869782157,"[160, 65, 5, 6, 7, 231, 169, 170, 587, 13, 269, 82, 83, 86, 59]"
0.2,0.42,0.9217241771778786,"[5, 6, 7, 13, 533, 38, 43, 44, 54, 55, 587, 79, 82, 86, 92, 99, 614, 103, 615, 107, 121, 128, 140, 143, 151, 665, 160, 169, 176, 183, 215, 219, 736, 226, 740, 232, 234, 235, 238, 752, 246, 269, 785, 285, 813, 316, 837, 856, 356, 363, 879, 377, 379, 903, 392, 411, 424, 427, 434, 435, 948, 438, 955, 960, 961, 449, 852, 451, 453, 457, 972, 469, 474, 477, 478, 483, 485, 486, 488, 498, 504]"
0.23,0.42,0.9160865370350477,"[5, 6, 7, 13, 44, 54, 55, 58, 63, 587, 79, 82, 595, 83, 86, 92, 99, 614, 103, 615, 618, 107, 116, 121, 128, 133, 141, 143, 160, 168, 169, 170, 208, 215, 219, 736, 226, 740, 232, 744, 234, 235, 238, 752, 246, 778, 269, 785, 316, 837, 343, 856, 866, 356, 363, 879, 881, 377, 379, 903, 392, 411, 424, 434, 435, 948, 449, 962, 451, 453, 457, 474, 477, 478, 483, 485, 486, 591]"
0.22,0.42,0.9209046286289687,"[5, 6, 7, 13, 533, 38, 43, 44, 54, 55, 587, 79, 82, 86, 885, 99, 614, 103, 615, 107, 121, 128, 143, 151, 665, 160, 169, 176, 183, 215, 219, 736, 226, 740, 232, 234, 235, 238, 752, 246, 269, 785, 285, 813, 316, 837, 856, 356, 363, 879, 377, 379, 903, 392, 411, 424, 427, 434, 435, 948, 438, 955, 960, 961, 449, 962, 451, 453, 457, 972, 469, 474, 477, 478, 483, 485, 486, 498, 504]"
0.9,0.2,0.8611161475998572,"[128, 160, 5, 6, 7, 170, 587, 13, 269, 82, 86]"
0.96,0.15,0.7830385059500884,"[160, 107, 82, 533, 121]"
0.93,0.18,0.8197702570387564,"[160, 107, 82, 533, 759, 121, 283, 440]"
0.96,0.13,0.7975583443274978,"[160, 107, 82, 533, 669]"
0.27,0.41,0.9205552329284905,"[4, 5, 6, 7, 13, 269, 143, 785, 533, 407, 151, 411, 160, 424, 169, 170, 43, 44, 434, 435, 948, 54, 55, 58, 316, 63, 449, 962, 451, 837, 453, 457, 587, 79, 82, 595, 83, 86, 215, 343, 856, 474, 219, 92, 477, 478, 736, 121, 226, 99, 356, 485, 486, 740, 866, 614, 363, 615, 748, 232, 618, 107, 744, 234, 235, 238, 752, 879, 881, 116, 377, 246, 379, 483]"
0.37,0.41,0.9187119430925577,"[5, 6, 7, 13, 269, 785, 533, 151, 411, 284, 157, 160, 38, 424, 427, 44, 434, 435, 948, 438, 55, 955, 316, 63, 65, 580, 837, 587, 79, 82, 595, 83, 853, 86, 215, 343, 856, 219, 92, 96, 736, 226, 99, 356, 740, 866, 103, 615, 232, 618, 107, 744, 234, 235, 238, 752, 363, 879, 116, 246, 377, 379, 121, 84]"
0.88,0.22,0.8655443017670948,"[128, 160, 4, 5, 6, 7, 13, 686, 269, 82, 86, 27, 271]"
