n_nodes,influence,obj,nodes
0.92,0.01,0.9239270110511437,"[209, 527, 4, 80, 951, 1687, 1305, 386, 8454]"
0.91,0.01,0.8989976869699307,"[1231, 15, 1332, 173, 4484, 1461, 231, 4493, 1305, 290]"
0.64,0.02,0.6887689539964019,"[318, 8463, 132, 13, 86, 4475, 1907, 8449, 824, 16, 240, 1873, 442, 58, 428, 665, 386, 614, 55, 14, 3507, 2054, 582, 42, 224, 1094, 4493, 851, 8460, 946, 77, 1326, 1296, 1277, 2028, 8, 590]"
0.84,0.01,0.8463120020560267,"[4468, 58, 15, 86, 222, 590, 277, 1404, 76, 392, 1556, 1022, 8456, 8449, 192, 370, 951]"
0.89,0.01,0.899768696993061,"[1697, 4488, 416, 124, 165, 806, 429, 26, 4481, 1369, 4487, 4478]"
0.72,0.02,0.7525057825751735,"[4493, 4497, 824, 734, 8458, 31, 402, 951, 1231, 1296, 67, 851, 76, 416, 80, 252, 1369, 442, 73, 627, 1556, 222, 200, 588, 1873, 14, 1663, 20, 4491]"
0.77,0.02,0.7818041634541248,"[736, 51, 1420, 458, 4482, 54, 951, 224, 1332, 4473, 1414, 1068, 8448, 144, 8467, 582, 1324, 42, 13, 73, 920, 165, 4469, 67]"
0.82,0.0,0.9804677460806991,"[6403, 2187, 7569, 7059, 3995, 7332, 2093, 5187, 1989, 5317, 5445, 5198, 2389, 8539, 5218, 3689, 6640, 2805, 3070]"
0.19,0.02,0.8884605499871499,"[524, 4121, 6170, 4123, 8222, 8235, 2095, 4656, 3653, 7751, 1612, 5197, 6740, 4183, 601, 5212, 4200, 6256, 5747, 3702, 133, 2182, 3208, 6816, 8363, 1712, 6839, 3257, 7355, 7361, 5313, 5829, 4295, 7888, 6874, 5872, 1777, 8433, 5368, 5881, 2832, 7956, 280, 2330, 8481, 1825, 802, 7462, 1830, 299, 7980, 3885, 7993, 3389, 1863, 2904, 1373, 2413, 3441, 7539, 374, 6535, 4502, 7574, 8608, 427, 8622, 2484, 7104, 5068, 6093, 6096, 4563, 5589, 6112, 2018, 486, 2026, 1007, 8183, 3068, 8189]"
0.33,0.01,0.8786944230274993,"[2947, 774, 3210, 6411, 1036, 6797, 3854, 8591, 4751, 7697, 1167, 3851, 6804, 1172, 3213, 7955, 536, 413, 3997, 8356, 166, 1062, 8361, 3625, 6569, 2860, 2349, 8237, 3244, 6315, 818, 7348, 5686, 6074, 8635, 6715, 6461, 4926, 6459, 1859, 6345, 5579, 2126, 3412, 1365, 5716, 8023, 472, 6233, 5079, 2012, 478, 1504, 231, 4600, 4714, 878, 6769, 8062, 3187, 2420, 1907, 1527, 3960, 1271, 1533, 4606, 3967]"
0.63,0.01,0.9421742482652274,"[6667, 3852, 3086, 7823, 783, 3985, 1041, 6676, 1813, 7319, 8472, 408, 3615, 8481, 2725, 4007, 2987, 6830, 56, 442, 7357, 7486, 7114, 589, 1614, 78, 4565, 1367, 7128, 607, 7394, 1762, 2151, 3435, 4716, 8301, 6510, 6524]"
0.18,0.02,0.872526342842457,"[3072, 4098, 2575, 1557, 2070, 5158, 6182, 1580, 7728, 3651, 4166, 6214, 4685, 3150, 5720, 5728, 5219, 1131, 4204, 2672, 3192, 123, 8333, 6287, 147, 4245, 668, 6315, 5805, 6840, 8378, 5306, 5323, 1230, 731, 5862, 7913, 7917, 749, 7925, 8456, 6944, 809, 4394, 304, 1841, 8522, 6487, 3429, 1390, 2934, 6009, 895, 7042, 5514, 1931, 4501, 8088, 2456, 416, 418, 4522, 6069, 7608, 3515, 8637, 6081, 4545, 6084, 7111, 4048, 5584, 2006, 476, 3039, 1504, 8161, 6112, 6635, 4080, 2034, 3574, 5630]"
0.47,0.01,0.9172449241840144,"[2688, 7557, 3846, 3216, 7825, 4242, 8595, 4755, 3606, 1049, 7583, 1058, 6179, 5159, 8232, 1326, 7088, 6450, 6836, 3765, 6198, 4406, 3255, 4283, 6974, 4158, 8512, 2880, 574, 2627, 2245, 585, 4682, 3147, 5838, 6738, 4946, 7125, 4056, 5239, 5466, 6747, 988, 2402, 3304, 105, 749, 623, 499, 7796, 2933, 2550, 247, 5882]"
0.2,0.02,0.8802364430737599,"[5634, 6147, 13, 5645, 6161, 7189, 5144, 1050, 542, 7206, 6212, 69, 5192, 4179, 4187, 1627, 2142, 5738, 5744, 2163, 4735, 5764, 2696, 6284, 7821, 6137, 6820, 1197, 7857, 6834, 7859, 7345, 4277, 2236, 1735, 3272, 209, 4819, 6885, 2790, 4328, 1272, 768, 7942, 2837, 4374, 2327, 280, 2346, 2875, 3400, 1866, 845, 4434, 3922, 5980, 4956, 2908, 863, 2931, 374, 3960, 7548, 5521, 3475, 6036, 2458, 5033, 4521, 8634, 4036, 1992, 465, 2525, 4578, 4070, 7657, 4075, 2034, 5619, 7161]"
