n_nodes,influence,obj,nodes
0.79,0.16,0.9487323724228832,"[3712, 4356, 773, 734, 1287, 1334, 2489, 1350, 986, 220, 1501, 350, 1018, 1221, 408, 2374, 5191, 2377, 2550, 58, 60, 1853]"
0.73,0.16,0.9683265904471428,"[408, 1468, 517, 350, 24, 1272, 776, 6682, 6188, 1117, 714, 58, 75, 1221, 5191, 5443, 4355, 821, 1334, 1721, 2374, 2489, 60, 322, 1404, 220, 1535, 1828]"
1.0,0.09,0.1674453888423022,[408]
0.6,0.18,0.9788229840334143,"[3712, 4355, 2564, 517, 4356, 902, 1930, 1677, 656, 1426, 915, 533, 534, 1687, 408, 666, 30, 5666, 2979, 934, 4775, 2983, 1065, 1195, 6188, 3885, 2735, 439, 1853, 190, 959, 1221, 1350, 2374, 2377, 2013, 877, 2550, 1018, 1661, 6115]"
0.77,0.17,0.9556471058734772,"[3712, 6148, 517, 4356, 4, 2564, 915, 1687, 24, 408, 538, 685, 428, 1709, 2374, 699, 439, 2377, 959, 322, 1861, 3286, 2013, 2817]"
0.32,0.19,0.9961173876690012,"[3712, 4225, 1272, 4355, 2564, 517, 644, 774, 1544, 1545, 4356, 1806, 5900, 6027, 902, 2959, 1930, 6033, 4626, 1426, 7059, 915, 534, 1687, 408, 666, 6427, 1052, 30, 1183, 6435, 808, 1833, 3885, 2735, 6449, 4746, 821, 1850, 2876, 1853, 190, 319, 194, 196, 1221, 1350, 71, 5191, 2634, 2374, 331, 2377, 334, 207, 5966, 5454, 82, 1362, 2895, 7000, 2907, 2013, 734, 1247, 350, 2665, 6377, 3818]"
0.8,0.17,0.9291027325852382,"[3712, 4355, 5508, 785, 915, 408, 30, 4775, 1463, 1209, 58, 699, 1221, 2374, 2377, 2634, 82, 1362, 474, 2013, 737]"
0.81,0.16,0.942500994391274,"[3712, 194, 4355, 4, 408, 2374, 6188, 1712, 6260, 821, 1272, 58, 2013, 4775, 2102, 3885, 1853, 2377, 439, 1550]"
0.97,0.14,0.5737825660974595,"[3712, 2564, 2374, 408]"
0.79,0.16,0.9323729435896686,"[3712, 2817, 2564, 774, 6801, 915, 1687, 408, 5658, 538, 428, 685, 1709, 439, 699, 959, 322, 1861, 2374, 2013, 1259, 1272]"
0.81,0.16,0.9566295655423704,"[4355, 2564, 517, 150, 71, 656, 774, 2634, 5515, 60, 5181, 1387, 699, 58, 3712, 1221, 942, 2374, 408, 2489]"
0.73,0.17,0.9266311305537462,"[3712, 4609, 4225, 4356, 517, 1287, 4105, 1677, 656, 4626, 915, 150, 1687, 408, 30, 1324, 699, 60, 5181, 194, 2374, 71, 5191, 2013, 6627, 4723, 2550, 1272]"
0.75,0.17,0.8809187040664882,"[3712, 385, 2564, 4356, 774, 517, 5515, 656, 4626, 915, 1687, 408, 30, 1334, 699, 60, 959, 194, 1221, 2374, 5191, 2634, 2013, 4723, 2550, 1272]"
0.73,0.17,0.9630886097036144,"[2564, 517, 4626, 5658, 1052, 30, 71, 5191, 2634, 82, 286, 2085, 6023, 1709, 60, 699, 5181, 1220, 2376, 1677, 1183, 3712, 2374, 2377, 1687, 408, 666, 1853]"
0.98,0.13,0.5785160833084719,"[3712, 4355, 408]"
0.8,0.17,0.9188774968754672,"[3712, 1171, 656, 4626, 915, 1687, 408, 30, 1334, 699, 60, 959, 194, 1221, 2374, 5191, 2634, 2013, 4723, 1679, 1272]"
0.8,0.15,0.97816228761624,"[3712, 3466, 3634, 194, 196, 1221, 2374, 198, 3911, 2377, 5191, 2013, 1118, 2033, 2550, 1272, 1018, 1404, 1277, 1535, 6816]"
0.9,0.16,0.9159170422692452,"[194, 1221, 2374, 5191, 408, 2634, 4723, 2550, 1272, 699, 2013]"
0.76,0.17,0.9127097315911082,"[3712, 1171, 773, 4626, 915, 1687, 408, 30, 4723, 1679, 699, 959, 60, 962, 1334, 196, 984, 2377, 1272, 2013, 194, 1221, 2374, 5191, 2634]"
0.92,0.14,0.9755799214134758,"[2564, 517, 4626, 5658, 1305, 350, 656, 690, 408]"
0.76,0.17,0.939689318993342,"[4225, 2564, 517, 644, 1544, 1806, 1936, 656, 915, 1687, 408, 1052, 30, 60, 1853, 1350, 71, 5191, 2377, 2374, 331, 82, 2013, 1526, 2550]"
0.86,0.17,0.7996574112418384,"[3712, 4355, 4723, 517, 194, 4356, 2374, 408, 915, 1778, 1687, 1272, 60, 2013, 30]"
0.84,0.16,0.914560029811987,"[3712, 2564, 4356, 2374, 517, 6089, 2377, 5515, 1853, 942, 1054, 2550, 2327, 408, 699, 2013, 30]"
0.91,0.15,0.9182307126060285,"[194, 2564, 517, 2374, 2634, 2550, 408, 5658, 699, 2013]"
0.84,0.17,0.8887436101247309,"[3712, 4225, 1272, 4355, 2564, 517, 2327, 699, 4356, 2374, 970, 2377, 1853, 2550, 408, 2013, 30]"
0.89,0.16,0.9425009943912742,"[3712, 1272, 194, 1221, 2374, 5191, 2634, 2550, 408, 699, 2013, 2096]"
0.86,0.16,0.9127097315911082,"[2564, 517, 4626, 6186, 690, 656, 1778, 1687, 1272, 2013, 60, 30, 3712, 2374, 408]"
0.67,0.18,0.9714136109349463,"[3712, 4225, 1272, 4355, 4356, 517, 5739, 656, 785, 4626, 915, 150, 1687, 408, 1052, 30, 2851, 1334, 699, 1457, 690, 439, 60, 1211, 1853, 959, 1011, 2550, 6905, 1221, 2374, 71, 2634, 2013]"
0.96,0.14,0.5654637958647994,"[3712, 2564, 2374, 749, 408]"
0.95,0.14,0.8602079970271004,"[3712, 1171, 738, 408, 2013, 30]"
0.64,0.18,0.9416819161251223,"[3712, 4225, 4355, 4356, 517, 5515, 656, 785, 4626, 915, 150, 1687, 408, 1052, 30, 2851, 1457, 690, 1334, 439, 699, 60, 1211, 1853, 959, 190, 194, 196, 1221, 2374, 5191, 71, 2377, 2634, 2013, 3192, 3126]"
0.82,0.17,0.6534126128239341,"[3712, 4225, 4355, 2564, 517, 4356, 5515, 915, 1687, 408, 30, 60, 5181, 2374, 71, 5191, 2013, 2550, 1272]"
0.78,0.17,0.8810431096516194,"[3712, 4225, 1272, 4355, 2564, 517, 1474, 699, 4356, 2374, 970, 2377, 1853, 2550, 408, 2013, 30, 915, 1457, 439, 959, 1362, 1404]"
0.8,0.17,0.8846431082691728,"[3712, 4355, 2564, 517, 4626, 915, 1687, 408, 1052, 30, 194, 2374, 1221, 5191, 2634, 3917, 82, 2665, 2013, 4723, 2167]"
0.66,0.17,0.9937328899201954,"[3712, 4355, 4356, 517, 5770, 656, 785, 4626, 915, 150, 1687, 408, 1052, 30, 1457, 690, 1334, 439, 699, 60, 1211, 1853, 959, 1221, 2374, 71, 2634, 605, 2013, 5739, 1011, 2550, 1272, 6905, 907]"
0.59,0.18,0.9782609693947463,"[3712, 4225, 4355, 644, 2564, 517, 774, 902, 1930, 4356, 6027, 5515, 1806, 2959, 2576, 1426, 3263, 150, 1687, 408, 666, 6427, 30, 1183, 6435, 1317, 808, 1833, 3885, 2735, 6449, 821, 60, 1853, 190, 196, 1221, 2374, 5191, 71, 2634, 2013]"
0.78,0.17,0.9651761409772752,"[4355, 2564, 517, 408, 821, 5045, 1334, 2489, 1721, 58, 60, 1853, 194, 1221, 2374, 5191, 2377, 2013, 4723, 1397, 2550, 1272, 1660]"
0.98,0.12,0.5785776442126234,"[3712, 408, 767]"
0.68,0.18,0.9052518951643969,"[3712, 4225, 2564, 517, 644, 4356, 1544, 915, 1687, 408, 30, 428, 3885, 430, 1457, 690, 439, 699, 5181, 1211, 959, 1853, 1221, 2374, 71, 586, 2634, 2013, 1011, 2550, 1272, 6905, 1535]"
0.75,0.17,0.8848265871161236,"[3712, 4225, 4355, 644, 2564, 517, 774, 902, 4356, 1930, 6027, 5515, 1806, 915, 150, 1687, 408, 30, 60, 2374, 5191, 2013, 4723, 2550, 1272, 6272]"
0.75,0.17,0.9519548934420599,"[4355, 2564, 517, 821, 5045, 1334, 1721, 902, 60, 4356, 1930, 6027, 2374, 5515, 408, 1806, 915, 150, 1687, 6927, 5191, 2013, 4723, 2550, 1272, 6272]"
0.77,0.17,0.9321604939182508,"[4355, 2564, 517, 821, 5045, 1334, 1721, 902, 60, 4356, 1930, 6027, 3790, 2374, 1806, 408, 915, 150, 6927, 1687, 5191, 2013, 2550, 1272]"
0.68,0.18,0.9724621202129219,"[3712, 4355, 2564, 517, 4356, 774, 1287, 4105, 1677, 1806, 656, 4626, 915, 1211, 1221, 1687, 408, 30, 586, 2634, 1011, 699, 2646, 5181, 959, 1535, 1457, 1272, 2374, 71, 1853, 2013, 2550]"
0.76,0.17,0.892388503994072,"[6272, 3712, 2564, 517, 774, 4356, 1806, 4626, 402, 915, 150, 1687, 408, 5658, 30, 2094, 60, 5181, 2374, 5191, 2634, 2013, 4723, 2550, 1272]"
0.87,0.17,0.7738314132578837,"[3712, 4225, 4355, 2564, 517, 4356, 2374, 5515, 915, 2550, 408, 2013, 30, 6384]"
0.7,0.17,0.9435272474369042,"[3712, 4355, 2564, 517, 902, 439, 5515, 5900, 6027, 1806, 2959, 785, 4626, 915, 6033, 1426, 7059, 1687, 408, 6427, 1052, 30, 1272, 194, 2374, 5191, 2377, 2013, 2550, 2489, 1853]"
0.68,0.18,0.8874363048284973,"[3712, 4225, 4355, 4356, 517, 5515, 656, 785, 4626, 915, 150, 1687, 408, 30, 2851, 1457, 690, 1334, 439, 699, 60, 1211, 1853, 959, 190, 194, 196, 2374, 5191, 2634, 721, 2013, 1272]"
0.94,0.15,0.8721955004835701,"[3712, 115, 517, 2374, 2550, 408, 2013]"
