n_nodes,influence,obj,nodes
0.81,0.17,0.9546416860195012,"[1018, 4355, 644, 4356, 915, 1687, 408, 796, 1052, 30, 2856, 1498, 483, 2374, 2634, 877, 60, 959, 2013, 350]"
0.81,0.17,0.9562872094188646,"[2, 644, 4398, 915, 4356, 1498, 1687, 408, 350, 483, 1052, 796, 2374, 2856, 2634, 30, 877, 60, 2013, 959]"
0.69,0.18,0.959456800290531,"[2564, 4356, 915, 1687, 408, 538, 796, 1052, 30, 1054, 6048, 656, 144, 785, 1063, 1195, 430, 5181, 5666, 2735, 58, 60, 59, 1853, 2013, 2374, 959, 958, 1089, 5191, 2634, 82, 30]"
0.97,0.14,0.9240702018850218,"[517, 2374, 408, 959]"
0.82,0.17,0.9547246109100167,"[2, 4355, 644, 4356, 915, 1687, 408, 1052, 796, 30, 2856, 959, 2374, 2634, 1498, 2013, 350, 483, 877]"
0.63,0.18,0.9601310771242269,"[2, 2564, 773, 4356, 915, 1687, 408, 1052, 796, 30, 5666, 2856, 58, 59, 60, 5181, 1853, 699, 959, 65, 194, 2374, 5191, 2634, 720, 82, 1498, 2013, 350, 734, 2273, 483, 1512, 2665, 1643, 236, 877, 1146]"
0.69,0.18,0.9583055719095577,"[2564, 4356, 915, 1687, 408, 538, 1052, 796, 1054, 30, 6048, 5666, 3351, 1709, 2234, 60, 5181, 958, 959, 65, 2374, 5191, 2634, 82, 2013, 350, 430, 2735, 58, 59, 1853, 1089, 30]"
0.8,0.17,0.9541225050157734,"[4355, 4356, 1163, 144, 145, 915, 1687, 408, 796, 1052, 30, 5666, 60, 5181, 958, 959, 65, 2374, 5191, 2634, 2013]"
0.48,0.19,0.9577604134766335,"[3712, 4225, 4356, 144, 145, 915, 1687, 408, 1052, 796, 30, 3232, 5666, 6311, 2856, 1067, 1195, 2735, 1457, 1721, 58, 59, 60, 5181, 699, 959, 958, 65, 194, 714, 1089, 322, 2374, 5191, 78, 2634, 207, 3424, 82, 984, 2013, 734, 350, 2665, 483, 1853, 1643, 877, 5361, 2550, 331, 4606, 1535]"
0.73,0.17,0.9572422447859993,"[4355, 4356, 773, 776, 915, 1687, 408, 796, 5666, 30, 58, 699, 59, 1052, 1853, 5181, 2735, 959, 2856, 1272, 350, 483, 5510, 2374, 2634, 877, 1146, 2013]"
0.4,0.19,0.9613223656911362,"[3712, 4355, 2564, 4356, 775, 776, 5385, 144, 773, 644, 145, 656, 785, 4320, 1687, 408, 538, 30, 2437, 821, 694, 1721, 58, 1195, 2492, 194, 2234, 1853, 958, 1272, 5191, 350, 904, 5515, 2735, 2634, 2013, 2374, 6049, 934, 3934, 877, 935, 936, 2856, 796, 428, 3500, 430, 1457, 1463, 444, 915, 984, 986, 990, 482, 2033, 6129, 1011, 2550]"
0.88,0.17,0.9432547765443565,"[3712, 4355, 2564, 773, 4356, 2374, 915, 958, 1687, 408, 58, 2013, 30]"
0.71,0.17,0.9584411285916453,"[350, 58, 644, 1498, 4356, 2013, 2374, 2653, 915, 1687, 408, 1052, 30, 528, 785, 1063, 1195, 818, 5181, 5666, 2735, 60, 59, 1853, 959, 958, 1089, 5191, 2634, 82, 30]"
0.49,0.19,0.9590887741690133,"[3712, 4355, 2564, 4356, 915, 1687, 408, 1052, 796, 30, 1054, 6048, 676, 1195, 2735, 1457, 690, 694, 823, 2489, 58, 59, 60, 1853, 958, 959, 1089, 194, 322, 2374, 5191, 2634, 720, 82, 1362, 984, 986, 2013, 350, 734, 3934, 2273, 482, 483, 236, 6129, 1011, 2550, 1272, 1274, 4606, 1535]"
0.92,0.16,0.9399029957594347,"[3712, 2564, 2374, 1687, 408, 2234, 1052, 2013, 30]"
0.43,0.19,0.9596038229160766,"[3712, 4225, 4356, 144, 145, 915, 1687, 408, 796, 1052, 30, 3232, 5666, 6311, 2856, 1067, 1195, 2735, 6320, 1457, 1721, 58, 59, 60, 5181, 958, 959, 699, 65, 194, 1089, 1853, 322, 2374, 5191, 714, 2634, 78, 207, 82, 984, 2013, 734, 350, 3424, 3934, 482, 483, 2665, 1643, 877, 5361, 6129, 1011, 2550, 1018, 1535, 2495]"
0.68,0.17,0.9596337088570878,"[4355, 644, 4356, 773, 1544, 776, 915, 788, 1687, 408, 538, 796, 1052, 3485, 30, 5666, 2856, 1195, 1067, 430, 2735, 58, 699, 1853, 5181, 959, 2374, 2634, 2013, 350, 483, 877, 1561]"
0.2,0.19,0.9657250211334162,"[2, 2564, 1052, 30, 5666, 1067, 58, 59, 60, 5181, 65, 1089, 5191, 2634, 78, 2665, 1643, 1146, 644, 144, 1687, 1195, 2735, 690, 1721, 699, 194, 714, 734, 236, 1272, 761, 255, 4355, 4356, 773, 776, 785, 796, 2856, 821, 1853, 322, 2374, 2377, 2907, 350, 3934, 5481, 877, 886, 1405, 904, 5515, 401, 915, 408, 6049, 934, 935, 936, 428, 3500, 430, 432, 1457, 1463, 444, 958, 959, 1476, 984, 986, 2013, 990, 482, 483, 6129, 1011, 2550, 3562]"
0.28,0.19,0.9662217307893849,"[2, 4355, 2564, 773, 644, 4356, 776, 904, 5515, 144, 785, 401, 915, 1687, 408, 1052, 796, 30, 6049, 5666, 934, 935, 936, 2856, 1067, 1195, 428, 430, 2735, 1457, 690, 821, 1721, 58, 59, 60, 5181, 699, 1853, 65, 1089, 194, 322, 959, 2374, 5191, 2377, 2634, 714, 78, 984, 986, 2907, 2013, 734, 3934, 350, 482, 483, 2665, 5481, 1643, 236, 877, 6129, 1011, 886, 2550, 1272, 761, 1146, 1405, 255]"
0.84,0.17,0.9499021040004922,"[3712, 350, 4355, 4356, 773, 2374, 2634, 1052, 144, 915, 30, 1687, 408, 666, 796, 2013, 958]"
0.82,0.17,0.9546460522270018,"[2564, 4356, 1159, 915, 1687, 408, 796, 30, 2856, 4398, 60, 959, 2374, 2634, 1498, 2013, 350, 483, 877]"
0.77,0.17,0.9558825233061495,"[4355, 4356, 773, 5510, 776, 915, 1687, 408, 796, 1052, 30, 5666, 58, 59, 1853, 5181, 959, 958, 2374, 2634, 2013, 2932, 1272, 1146]"
0.72,0.18,0.951762966252202,"[3712, 1052, 2564, 4356, 2374, 796, 1054, 915, 958, 1687, 408, 6048, 2013, 30, 5666, 2856, 1709, 2234, 60, 5181, 959, 65, 1826, 2634, 82, 350, 483, 2665, 516]"
0.42,0.18,0.9636040224914988,"[4355, 644, 4356, 1544, 915, 788, 1687, 408, 538, 1052, 796, 3485, 30, 5666, 2856, 1195, 1067, 3500, 430, 2735, 432, 1457, 1463, 1721, 58, 699, 60, 5181, 958, 959, 1853, 1089, 322, 194, 444, 1476, 2374, 5191, 2634, 78, 207, 82, 984, 1498, 986, 2013, 350, 734, 3934, 990, 482, 483, 5734, 3562, 877, 6129, 1011, 2550, 4606]"
0.63,0.18,0.9555563735857153,"[3712, 4225, 4356, 3335, 144, 145, 915, 1687, 408, 796, 1052, 30, 1183, 3232, 5666, 6311, 2856, 1067, 3477, 428, 2735, 1457, 1463, 439, 1721, 58, 59, 60, 5181, 1853, 959, 958, 1089, 2374, 5191, 2634, 82, 2013]"
0.85,0.17,0.9516364260886473,"[4355, 773, 4356, 2374, 796, 2634, 144, 915, 30, 958, 1687, 408, 666, 1052, 2013, 350]"
0.34,0.19,0.9628627814243002,"[4355, 644, 4356, 773, 1544, 776, 144, 915, 788, 1687, 408, 538, 796, 1052, 3485, 30, 5666, 2856, 1195, 2735, 1457, 690, 823, 5432, 2489, 58, 60, 1853, 958, 959, 65, 1089, 322, 194, 196, 2374, 5191, 714, 2634, 78, 207, 720, 82, 1362, 984, 986, 220, 5853, 2013, 350, 734, 3934, 990, 482, 2273, 229, 236, 877, 2033, 6129, 1011, 2550, 1272, 508, 4606, 1535, 4295]"
0.65,0.18,0.9576504964212774,"[2564, 4356, 915, 3351, 1687, 408, 538, 796, 1052, 30, 1054, 942, 5666, 1709, 430, 2735, 2234, 59, 60, 5181, 65, 959, 958, 2634, 1089, 82, 2374, 5191, 1853, 350, 2013, 6704, 1457, 194, 114, 58]"
0.96,0.14,0.9307462662419316,"[6273, 915, 1687, 408, 2013]"
0.29,0.19,0.9637629045368582,"[4355, 4356, 2564, 773, 644, 776, 144, 401, 785, 915, 1687, 408, 538, 666, 796, 1052, 1054, 30, 1183, 5666, 4004, 1067, 1195, 2735, 1457, 690, 823, 1463, 2489, 58, 699, 59, 5181, 958, 959, 60, 65, 1089, 194, 196, 1853, 2374, 5191, 322, 2634, 207, 720, 977, 82, 1362, 850, 984, 2013, 350, 734, 990, 2273, 482, 1247, 3424, 229, 3934, 2234, 2665, 236, 877, 494, 6129, 2033, 1011, 2550, 1272]"
1.0,0.08,0.8590384499649754,[286]
0.84,0.17,0.9525611331871413,"[5666, 4355, 4356, 2374, 1687, 2634, 60, 144, 145, 915, 533, 1239, 408, 796, 2013, 30, 959]"
0.28,0.19,0.9645039450239954,"[4355, 644, 773, 4356, 1544, 776, 785, 915, 788, 1687, 408, 538, 666, 1052, 796, 3485, 30, 1054, 1183, 5666, 4004, 1195, 1067, 2735, 1457, 690, 823, 1463, 2489, 58, 699, 59, 1853, 5181, 959, 958, 60, 65, 1089, 194, 196, 2374, 5191, 322, 2634, 207, 720, 977, 82, 1362, 850, 984, 2013, 350, 734, 990, 2273, 482, 1247, 3424, 229, 3934, 2234, 2665, 236, 877, 494, 6129, 2033, 1011, 2550, 1272, 4694]"
0.82,0.17,0.9505147102199045,"[3712, 350, 4355, 4356, 773, 2374, 2634, 809, 144, 915, 30, 1687, 408, 666, 796, 2013, 958, 2615, 58]"
0.87,0.16,0.9516966367426195,"[4356, 773, 4, 2634, 1195, 915, 1687, 408, 1709, 1200, 1052, 2013, 30, 958]"
