n_nodes,influence,obj,nodes
0.84,0.18,0.9416000136742333,"[160, 129, 258, 2, 5, 293, 424, 169, 298, 523, 667, 918, 792, 26, 283, 924, 311]"
0.94,0.12,0.7169758083436809,"[160, 129, 258, 2, 293, 165, 424]"
0.87,0.17,0.9300462400897442,"[160, 129, 258, 2, 5, 806, 391, 679, 424, 169, 423, 937, 428, 300]"
0.81,0.18,0.9611140999679572,"[258, 2, 160, 35, 621, 177, 566, 567, 312, 569, 697, 826, 60, 443, 188, 702, 69, 197, 82, 83]"
0.91,0.14,0.8742020944938226,"[160, 129, 258, 2, 99, 293, 424, 169, 106, 747]"
0.93,0.15,0.682533914553846,"[160, 129, 258, 2, 293, 165, 424, 333]"
0.94,0.09,0.8175886023298558,"[160, 2, 35, 68, 486, 265, 777]"
0.92,0.13,0.868617928320536,"[160, 129, 258, 2, 99, 293, 424, 169, 298]"
0.94,0.14,0.6634787132458693,"[160, 129, 258, 2, 5, 322, 333]"
0.66,0.3,0.959197782463311,"[129, 2, 160, 165, 424, 169, 177, 817, 179, 440, 570, 958, 62, 969, 458, 714, 331, 332, 718, 591, 335, 81, 209, 211, 84, 978, 213, 86, 727, 82, 218, 106, 107, 239, 41]"
0.65,0.29,0.9707514085153103,"[129, 2, 142, 28, 160, 293, 165, 169, 298, 177, 817, 179, 440, 570, 314, 958, 62, 714, 331, 458, 718, 591, 335, 81, 209, 211, 978, 213, 86, 727, 82, 84, 218, 83, 725, 985]"
0.22,0.29,0.9869456617482247,"[555, 558, 50, 52, 57, 578, 69, 592, 82, 87, 91, 102, 617, 623, 626, 114, 116, 630, 631, 129, 641, 648, 651, 142, 149, 663, 668, 684, 173, 174, 181, 182, 700, 710, 198, 202, 223, 234, 235, 754, 252, 766, 770, 260, 773, 775, 270, 284, 285, 292, 807, 812, 832, 326, 337, 855, 878, 886, 888, 896, 898, 386, 901, 911, 912, 406, 409, 413, 414, 932, 938, 433, 946, 948, 442, 965, 505, 509, 510]"
0.67,0.3,0.9644978676388158,"[129, 2, 160, 165, 424, 169, 41, 177, 179, 440, 570, 62, 958, 969, 458, 714, 331, 332, 718, 591, 335, 81, 209, 211, 84, 978, 213, 86, 727, 82, 218, 106, 107, 239]"
0.71,0.25,0.9622611073244421,"[2, 5, 391, 424, 169, 172, 440, 569, 570, 443, 60, 188, 826, 702, 69, 197, 718, 591, 335, 81, 82, 83, 209, 211, 978, 213, 86, 727, 84, 254]"
0.68,0.3,0.9598694305659349,"[129, 2, 160, 165, 424, 169, 41, 177, 179, 440, 570, 958, 62, 969, 458, 714, 331, 332, 331, 591, 335, 81, 209, 211, 84, 978, 213, 86, 727, 82, 218, 106, 107, 239]"
0.42,0.37,0.9606641527378365,"[129, 258, 2, 5, 391, 13, 142, 921, 410, 411, 28, 160, 928, 929, 420, 37, 167, 424, 423, 169, 937, 172, 428, 433, 948, 440, 569, 442, 443, 188, 702, 69, 197, 966, 969, 458, 331, 845, 718, 847, 335, 463, 977, 591, 334, 81, 82, 83, 84, 209, 86, 211, 213, 89, 727, 218, 107, 377, 137]"
0.73,0.23,0.967719580550192,"[129, 2, 142, 28, 160, 293, 165, 424, 169, 298, 177, 817, 179, 440, 314, 570, 62, 958, 714, 331, 458, 718, 591, 335, 81, 209, 211, 66]"
0.69,0.29,0.9735487164174834,"[129, 2, 160, 165, 424, 169, 41, 177, 179, 440, 570, 62, 958, 969, 458, 714, 331, 591, 335, 81, 209, 211, 84, 978, 213, 86, 727, 82, 218, 106, 107, 239]"
0.29,0.39,0.9587207316246281,"[129, 2, 5, 391, 142, 910, 911, 143, 275, 408, 920, 921, 410, 411, 28, 160, 928, 929, 420, 167, 423, 169, 424, 937, 428, 433, 948, 440, 569, 442, 114, 188, 702, 69, 197, 966, 969, 458, 331, 845, 718, 847, 335, 463, 977, 591, 334, 81, 82, 83, 84, 209, 86, 211, 213, 89, 727, 218, 222, 95, 96, 352, 356, 889, 872, 233, 106, 107, 745, 367, 884, 249]"
0.98,0.1,0.3894507852110619,"[160, 2, 183]"
0.4,0.37,0.9865162496771794,"[129, 258, 2, 5, 391, 13, 532, 408, 921, 410, 411, 160, 928, 420, 165, 293, 167, 424, 169, 423, 937, 172, 428, 433, 948, 440, 442, 832, 69, 966, 969, 458, 331, 718, 335, 463, 977, 591, 334, 81, 82, 83, 84, 209, 86, 211, 213, 89, 725, 727, 218, 222, 95, 96, 352, 356, 872, 233, 106, 249, 523]"
