heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
GDD,WC,CA-HepTh_un,0,0,0.003944200046307016,1.0,0.00011576753878212549,0.25526649331591034,0.1674453888423022,0.9832947828321769,0.19999999999999996
GDD,WC,CA-HepTh_un,0,1,0.007335031257235471,0.99,0.00023153507756425097,0.3315786791509244,0.19121821774848569,0.9678745823695708,0.19999999999999996
GDD,WC,CA-HepTh_un,0,2,0.010661032646445938,0.98,0.00034730261634637646,0.358618032759931,0.19298078816379027,0.9527113852480082,0.19999999999999996
GDD,WC,CA-HepTh_un,0,3,0.014423477656865016,0.97,0.00046307015512850195,0.4025314949161235,0.21482599696634685,0.938319198149576,0.19999999999999996
GDD,WC,CA-HepTh_un,0,4,0.016066219032183377,0.96,0.0005788376939106274,0.4095874010494286,0.2351469044671577,0.9244410177332305,0.0
GDD,WC,CA-HepTh_un,0,5,0.018576059272979856,0.95,0.0006946052326927529,0.42080920330133875,0.23566794905547006,0.9108198406579285,0.0
GDD,WC,CA-HepTh_un,0,6,0.02133827274832137,0.94,0.0008103727714748784,0.44524425425052383,0.2539806775367891,0.8971986635826266,0.0
GDD,WC,CA-HepTh_un,0,7,0.022752952072238944,0.93,0.0009261403102570039,0.4490883238388409,0.25412896010073927,0.8840914931894115,0.0
GDD,WC,CA-HepTh_un,0,8,0.027274832137068765,0.92,0.0010419078490391295,0.47122706425930894,0.2724019088747981,0.8709843227961964,0.0
GDD,WC,CA-HepTh_un,0,9,0.02981824496411206,0.91,0.0011576753878212549,0.48255256055901874,0.272215373974809,0.8581341557440247,0.0
GDD,WC,CA-HepTh_un,0,10,0.03190784903912943,0.9,0.0012734429266033805,0.4847371326650154,0.2716594501443639,0.8452839886918531,0.0
GDD,WC,CA-HepTh_un,0,11,0.03345218800648298,0.89,0.0013892104653855058,0.48686193446682957,0.27090083995541836,0.8326908249807248,0.0
GDD,WC,CA-HepTh_un,0,12,0.03499189627228525,0.88,0.0015049780041676314,0.4912387209810619,0.2700265152332042,0.8200976612695965,0.0
GDD,WC,CA-HepTh_un,0,13,0.0370861310488539,0.87,0.0016207455429497568,0.4968986418441773,0.2690862724478167,0.8082755075815986,0.0
GDD,WC,CA-HepTh_un,0,14,0.039703635100717755,0.86,0.0017365130817318824,0.5035765024821135,0.2681104168128854,0.7967103572346441,0.0
GDD,WC,CA-HepTh_un,0,15,0.04204098170872887,0.85,0.0018522806205140078,0.5123024366808938,0.28539858768801696,0.7851452068876895,0.0
GDD,WC,CA-HepTh_un,0,16,0.04250405186385737,0.84,0.001968048159296133,0.5092938790429948,0.2843166854985355,0.7738370598817784,0.0
GDD,WC,CA-HepTh_un,0,17,0.0443899050706182,0.83,0.002083815698078259,0.5166920982322194,0.2933380858456278,0.7625289128758674,0.0
GDD,WC,CA-HepTh_un,0,18,0.045329937485529055,0.82,0.0021995832368603844,0.520309354379082,0.2927592012190555,0.7512207658699563,0.0
GDD,WC,CA-HepTh_un,0,19,0.04693216022227367,0.81,0.0023153507756425097,0.5235159899443885,0.3077828629947763,0.7401696222050886,0.0
GDD,WC,CA-HepTh_un,0,20,0.04905996758508914,0.8,0.0024311183144246355,0.5244628718222735,0.3081578627016506,0.729118478540221,0.0
GDD,WC,CA-HepTh_un,0,21,0.04863973141931002,0.79,0.002546885853206761,0.5278815700245747,0.3075211451181342,0.7180673348753535,0.0
GDD,WC,CA-HepTh_un,0,22,0.051685575364667745,0.78,0.0026626533919888863,0.5347619979625347,0.30685698324561905,0.7070161912104858,0.0
GDD,WC,CA-HepTh_un,0,23,0.05313614262560778,0.77,0.0027784209307710117,0.5353979407111968,0.3061726054608249,0.6962220508866614,0.0
GDD,WC,CA-HepTh_un,0,24,0.054961796712201895,0.76,0.0028941884695531375,0.5367563403003521,0.3054736084953723,0.6854279105628374,0.0
GDD,WC,CA-HepTh_un,0,25,0.056072007409122486,0.75,0.003009956008335263,0.5435280739146191,0.30716428631375237,0.674633770239013,0.0
GDD,WC,CA-HepTh_un,0,26,0.05738828432507525,0.74,0.0031257235471173882,0.5410949202884286,0.3069717900571768,0.663839629915189,0.0
GDD,WC,CA-HepTh_un,0,27,0.060782588562167165,0.73,0.0032414910858995136,0.5436485518344748,0.3060469533060075,0.6530454895913647,0.0
GDD,WC,CA-HepTh_un,0,28,0.06152002778420931,0.72,0.0033572586246816394,0.5483491767746538,0.30821711672758534,0.6422513492675405,0.0
GDD,WC,CA-HepTh_un,0,29,0.06359805510534847,0.71,0.003473026163463765,0.5523396034687522,0.30772226608555253,0.6314572089437163,0.0
GDD,WC,CA-HepTh_un,0,30,0.0645635563787914,0.7,0.00358879370224589,0.5464125668712763,0.3066073051135033,0.6209200719609356,0.0
GDD,WC,CA-HepTh_un,0,31,0.06556726094003242,0.69,0.0037045612410280156,0.5473273118141615,0.30614423478673936,0.6103829349781547,0.0
GDD,WC,CA-HepTh_un,0,32,0.0668302847881454,0.68,0.0038203287798101414,0.5548921193936196,0.30566808756720254,0.6001028013364174,0.0
GDD,WC,CA-HepTh_un,0,33,0.06794281083584162,0.67,0.003936096318592266,0.5521869631203511,0.3060518478390307,0.5898226676946801,0.0
GDD,WC,CA-HepTh_un,0,34,0.07012734429266033,0.66,0.004051863857374392,0.5584566317214651,0.3049004529944229,0.5795425340529428,0.0
GDD,WC,CA-HepTh_un,0,35,0.06997337346608011,0.65,0.004167631396156518,0.5570318088275287,0.3175294792843768,0.5695194037522489,0.0
GDD,WC,CA-HepTh_un,0,36,0.07387010882148645,0.64,0.004283398934938643,0.5622237304489102,0.320597751178026,0.559496273451555,0.0
