heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
GDD,WC,lastfm_un,0,0,0.011310335781741869,1.0,0.00013116474291710389,0.258217279386283,0.1674453888423023,0.9717757742061937,0.19999999999999996
GDD,WC,lastfm_un,0,1,0.0225,0.99,0.00026232948583420777,0.3428585669626846,0.21229180943924442,0.9489089246047302,0.0
GDD,WC,lastfm_un,0,2,0.034344176285414474,0.98,0.00039349422875131166,0.3705290780421445,0.25142917282458743,0.926172742715275,0.0
GDD,WC,lastfm_un,0,3,0.043019412381951734,0.97,0.0005246589716684155,0.4166633517680668,0.27642377738028834,0.9036978962498367,0.0
GDD,WC,lastfm_un,0,4,0.05177334732423925,0.96,0.0006558237145855194,0.43426037368213277,0.2777893610390719,0.882921730040507,0.0
GDD,WC,lastfm_un,0,5,0.06197534102833158,0.95,0.0007869884575026233,0.4483721229644583,0.2810628298149076,0.8646282503593362,0.0
GDD,WC,lastfm_un,0,6,0.06497639034627492,0.94,0.0009181532004197271,0.45589545510233054,0.2851671403422692,0.8484254540702992,0.0
GDD,WC,lastfm_un,0,7,0.07103620146904513,0.93,0.001049317943336831,0.4608992639132077,0.28477521246256643,0.832875996341304,0.0
GDD,WC,lastfm_un,0,8,0.08042890870933894,0.92,0.001180482686253935,0.4949434284301454,0.31745929161517816,0.8173265386123089,0.0
GDD,WC,lastfm_un,0,9,0.08750131164742918,0.91,0.0013116474291710388,0.5313883901178542,0.3443042297564999,0.8017770808833138,0.0
GDD,WC,lastfm_un,0,10,0.10065057712486884,0.9,0.0014428121720881427,0.5461466608542891,0.3738361509792514,0.7870116294263687,0.0
GDD,WC,lastfm_un,0,11,0.10526101783840504,0.89,0.0015739769150052466,0.5579449733238917,0.3779731759154191,0.7728995165294655,0.0
GDD,WC,lastfm_un,0,12,0.10703698845750262,0.88,0.0017051416579223506,0.5565301031104641,0.36630870151214046,0.7590487390565791,0.0
GDD,WC,lastfm_un,0,13,0.11204485834207766,0.87,0.0018363064008394543,0.5522391013691343,0.36756235131817905,0.7454592970077094,0.0
GDD,WC,lastfm_un,0,14,0.11496589716684155,0.86,0.001967471143756558,0.5593118852276756,0.3664743031862352,0.7321311903828565,0.0
GDD,WC,lastfm_un,0,15,0.12068467995802729,0.85,0.002098635886673662,0.5587315743608285,0.3663984324697819,0.7188030837580034,0.0
GDD,WC,lastfm_un,0,16,0.12498426023084995,0.84,0.002229800629590766,0.5611444238101095,0.36548149576146194,0.7057363125571672,0.0
GDD,WC,lastfm_un,0,17,0.12888509968520462,0.83,0.00236096537250787,0.5697789355231453,0.3640797143184231,0.6926695413563309,0.0
GDD,WC,lastfm_un,0,18,0.12997114375655824,0.82,0.002492130115424974,0.5644306017336189,0.3623866303907479,0.6798641055795114,0.0
GDD,WC,lastfm_un,0,19,0.13291316894018887,0.81,0.0026232948583420775,0.5714263873561009,0.3646123392906515,0.6675813406507252,0.0
GDD,WC,lastfm_un,0,20,0.1339257607555089,0.8,0.0027544596012591817,0.5726228425188211,0.36287303023677187,0.6558212465699725,0.0
GDD,WC,lastfm_un,0,21,0.13664218258132213,0.79,0.0028856243441762854,0.5662862672709124,0.3560969213922678,0.6441918202012282,0.0
GDD,WC,lastfm_un,0,22,0.1409653725078699,0.78,0.003016789087093389,0.5735645169253614,0.3547532591410244,0.6328237292565007,0.0
GDD,WC,lastfm_un,0,23,0.14279643231899267,0.77,0.0031479538300104933,0.577668669931684,0.357780210458175,0.6218476414477982,0.0
GDD,WC,lastfm_un,0,24,0.14594438614900315,0.76,0.003279118572927597,0.5707959412457426,0.35915576682381833,0.6108715536390958,0.0
GDD,WC,lastfm_un,0,25,0.14761542497376706,0.75,0.003410283315844701,0.5722596853969577,0.3529443338884347,0.6002874689664184,0.0
GDD,WC,lastfm_un,0,26,0.15125262329485836,0.74,0.003541448058761805,0.5855231586943364,0.3767054316847477,0.589703384293741,0.0
GDD,WC,lastfm_un,0,27,0.15431794333683105,0.73,0.0036726128016789086,0.5881999841936827,0.3773214065639726,0.5791192996210637,0.0
GDD,WC,lastfm_un,0,28,0.15600865687303253,0.72,0.0038037775445960128,0.5900804579999687,0.37906608037617784,0.5686658826603946,0.0
GDD,WC,lastfm_un,0,29,0.16179564533053514,0.71,0.003934942287513116,0.5959663818268903,0.3780001838111897,0.5582124656997256,0.0
GDD,WC,lastfm_un,0,30,0.16044596012591816,0.7,0.00406610703043022,0.5947663785675883,0.37895316026008974,0.547889716451065,0.0
GDD,WC,lastfm_un,0,31,0.16531873032528857,0.69,0.004197271773347324,0.6004067069009025,0.3793523331968426,0.5376976349144127,0.0
GDD,WC,lastfm_un,0,32,0.16784233997901365,0.68,0.0043284365162644285,0.6062998858369599,0.3845374033595512,0.5276362210897687,0.0
GDD,WC,lastfm_un,0,33,0.17057581322140608,0.67,0.004459601259181532,0.6051530700832295,0.38355450183760886,0.5177054749771332,0.0
