heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
GDD,IC,wiki-vote_di,0,0,0.08446079818850834,1.0,0.0001415227851684121,0.8322168883049976,0.1674453888423022,0.9679721684240729,0.0
GDD,IC,wiki-vote_di,0,1,0.11240447212001133,0.99,0.0002830455703368242,0.8606794956296386,0.37297657981703236,0.9402481887956388,0.0
GDD,IC,wiki-vote_di,0,2,0.1306170393433343,0.98,0.00042456835550523637,0.9112531268620243,0.5785160833084719,0.9136001721540778,0.0
GDD,IC,wiki-vote_di,0,3,0.1414534390036796,0.97,0.0005660911406736484,0.9246286057320516,0.5428566895593427,0.8873466752743706,0.0
GDD,IC,wiki-vote_di,0,4,0.14711718086611944,0.96,0.0007076139258420605,0.9204418908829941,0.5442722693213691,0.8651818377447815,0.0
GDD,IC,wiki-vote_di,0,5,0.14719784885366544,0.95,0.0008491367110104727,0.9183712336295219,0.5236354963419048,0.8436984434402124,0.0
GDD,IC,wiki-vote_di,0,6,0.15004387206340222,0.94,0.0009906594961788847,0.9218230486652407,0.5004649781491582,0.8226454343303924,0.0
GDD,IC,wiki-vote_di,0,7,0.1523068213982451,0.93,0.0011321822813472968,0.9250293225702877,0.5439264663870533,0.8057169500035866,0.0
GDD,IC,wiki-vote_di,0,8,0.15338947070478345,0.92,0.001273705066515709,0.9228077670707597,0.5232241298503104,0.7914066422781723,0.0
GDD,IC,wiki-vote_di,0,9,0.1550367959241438,0.91,0.001415227851684121,0.9267571812666062,0.7103192227198925,0.7775984506132989,0.0
GDD,IC,wiki-vote_di,0,10,0.1549915086328899,0.9,0.0015567506368525334,0.92626111187902,0.7700015497942521,0.7610286206154508,0.0
GDD,IC,wiki-vote_di,0,11,0.15849136711010475,0.89,0.0016982734220209455,0.9280239878462136,0.7845102537272011,0.7480453339071802,0.0
GDD,IC,wiki-vote_di,0,12,0.15671525615624113,0.88,0.0018397962071893576,0.9255107187411062,0.8074641910029351,0.7340936805107238,0.0
GDD,IC,wiki-vote_di,0,13,0.16050382111519954,0.87,0.0019813189923577695,0.9330485789623123,0.8597936515523082,0.7221146259235349,0.0
GDD,IC,wiki-vote_di,0,14,0.16203792810642514,0.86,0.0021228417775261818,0.9324100818346537,0.8601686966459877,0.7108528799942615,0.0
GDD,IC,wiki-vote_di,0,15,0.16218086611944524,0.85,0.0022643645626945937,0.9312340183897647,0.8428011048535777,0.6980489204504698,0.0
GDD,IC,wiki-vote_di,0,16,0.16442683272006792,0.84,0.002405887347863006,0.9376916119163632,0.8794331073620628,0.6869665016856754,0.0
GDD,IC,wiki-vote_di,0,17,0.16794508915935466,0.83,0.002547410133031418,0.9416303946912831,0.9002910766213448,0.6761351409511513,0.0
GDD,IC,wiki-vote_di,0,18,0.169269742428531,0.82,0.00268893291819983,0.9413510435163582,0.874732393973424,0.6631877196757765,0.0
GDD,IC,wiki-vote_di,0,19,0.17027455420322674,0.81,0.002830455703368242,0.9428856836386366,0.883772538528571,0.6525356861057313,0.0
GDD,IC,wiki-vote_di,0,20,0.16913671101047267,0.8,0.0029719784885366544,0.941938853700543,0.8582772129439862,0.6413456710422495,0.0
GDD,IC,wiki-vote_di,0,21,0.1697070478347014,0.79,0.0031135012737050667,0.9405595672712255,0.8964217775546558,0.6303349831432465,0.0
GDD,IC,wiki-vote_di,0,22,0.17094254174922163,0.78,0.0032550240588734786,0.9435553856540273,0.8935973296410531,0.620220931066638,0.0
GDD,IC,wiki-vote_di,0,23,0.17116614774978772,0.77,0.003396546844041891,0.9429349313420582,0.9038003213549963,0.6088515888386773,0.0
GDD,IC,wiki-vote_di,0,24,0.17096660062270025,0.76,0.003538069629210303,0.94376110676922,0.8806853361994391,0.5988809984936518,0.0
GDD,IC,wiki-vote_di,0,25,0.17217803566374185,0.75,0.003679592414378715,0.9470950209009857,0.9091410747905205,0.5879420414604404,0.0
GDD,IC,wiki-vote_di,0,26,0.1730384941975658,0.74,0.003821115199547127,0.9443734391295783,0.9058295848267431,0.5775410659206657,0.0
GDD,IC,wiki-vote_di,0,27,0.17355929804698556,0.73,0.003962637984715539,0.9453787715172853,0.9167499365350543,0.5648088372426655,0.0
GDD,IC,wiki-vote_di,0,28,0.1737446928955562,0.72,0.004104160769883952,0.9464792515059117,0.9202067350605423,0.5560576716160964,0.0
GDD,IC,wiki-vote_di,0,29,0.1740999150863289,0.71,0.0042456835550523635,0.9470662051608258,0.9121906476333598,0.5444372713578653,0.0
GDD,IC,wiki-vote_di,0,30,0.17584772148315878,0.7,0.004387206340220775,0.9470093901116676,0.912005127386321,0.5355067785668173,0.0
GDD,IC,wiki-vote_di,0,31,0.17683413529578262,0.69,0.004528729125389187,0.9488331835183571,0.9071541896492624,0.5273653252994763,0.0
GDD,IC,wiki-vote_di,0,32,0.17677328049816018,0.68,0.0046702519105576,0.9491352583734658,0.8982592956405808,0.5185065633742199,0.0
GDD,IC,wiki-vote_di,0,33,0.17754599490517972,0.67,0.004811774695726012,0.9511386354677444,0.891926461742823,0.5108313607345241,0.0
GDD,IC,wiki-vote_di,0,34,0.17870506651570903,0.66,0.004953297480894424,0.9523805470981719,0.8884998627713017,0.5036941395882648,0.0
GDD,IC,wiki-vote_di,0,35,0.17832012454005094,0.65,0.005094820266062836,0.9506852141651249,0.9209029929397219,0.495373359156445,0.19999999999999996
GDD,IC,wiki-vote_di,0,36,0.1791437871497311,0.64,0.0052363430512312485,0.9496908874839286,0.9112957901245557,0.48615594290223085,0.0
GDD,IC,wiki-vote_di,0,37,0.1789131050099066,0.63,0.00537786583639966,0.9505038010586696,0.8986886194575896,0.4762929488558927,0.0
GDD,IC,wiki-vote_di,0,38,0.18001556750636852,0.62,0.005519388621568072,0.9502447619591878,0.8955891100106372,0.46897640054515455,0.0
GDD,IC,wiki-vote_di,0,39,0.18003538069629213,0.61,0.005660911406736484,0.9479693369551705,0.883772538528571,0.461731583100208,0.0
GDD,IC,wiki-vote_di,0,40,0.18037786583639964,0.6,0.005802434191904897,0.9498838876553666,0.9078692397570328,0.45488128541711503,0.0
GDD,IC,wiki-vote_di,0,41,0.18036088310217946,0.59,0.005943956977073309,0.9499590543309305,0.9034759592199472,0.4458431963273797,0.0
GDD,IC,wiki-vote_di,0,42,0.1821398245117464,0.58,0.006085479762241721,0.9514586217836413,0.9062641108273187,0.43759414676135144,0.0
GDD,IC,wiki-vote_di,0,43,0.1818270591565242,0.57,0.006227002547410133,0.9516602460460712,0.9284536995768545,0.4294168280611147,0.0
GDD,IC,wiki-vote_di,0,44,0.18186668553637134,0.56,0.006368525332578545,0.9504046056795639,0.9156246570363994,0.42116777849508646,0.19999999999999996
GDD,IC,wiki-vote_di,0,45,0.18249646193037078,0.55,0.006510048117746957,0.9504744795291311,0.9180147025179941,0.4114123807474356,0.0
GDD,IC,wiki-vote_di,0,46,0.18331021794508914,0.54,0.006651570902915369,0.951418505383542,0.9177578177527875,0.40488487196040457,0.0
GDD,IC,wiki-vote_di,0,47,0.18400792527596943,0.53,0.006793093688083782,0.9521828059542922,0.9154649481536689,0.395093608779858,0.0
GDD,IC,wiki-vote_di,0,48,0.1833611661477498,0.52,0.006934616473252194,0.9525541867223866,0.9360595802916035,0.38874542715730576,0.0
GDD,IC,wiki-vote_di,0,49,0.18343475799603737,0.51,0.007076139258420606,0.9536341418510893,0.9353129728479236,0.3817158023097339,0.0
GDD,IC,wiki-vote_di,0,50,0.1844834418341353,0.5,0.0072176620435890175,0.9513692994074441,0.9545014427555925,0.3759414676135141,0.0
GDD,IC,wiki-vote_di,0,51,0.18423860741579393,0.49,0.00735918482875743,0.9533204235243858,0.9710676935062991,0.3694856896922746,0.0
GDD,IC,wiki-vote_di,0,52,0.1849801868100764,0.48,0.007500707613925842,0.9531022128834724,0.9686733926314923,0.363675489563159,0.19999999999999996
GDD,IC,wiki-vote_di,0,53,0.18447778092272857,0.47,0.007642230399094254,0.9524774992692735,0.9623593153864088,0.3561437486550463,0.0
GDD,IC,wiki-vote_di,0,54,0.18478063968298897,0.46,0.007783753184262666,0.9537293615961525,0.9538579764634005,0.3500824904956603,0.0
GDD,IC,wiki-vote_di,0,55,0.18529012170959525,0.45,0.007925275969431078,0.9534137213186268,0.9429330636303136,0.3427300767520264,0.0
GDD,IC,wiki-vote_di,0,56,0.1847424285309935,0.44,0.00806679875459949,0.9525434624941869,0.9539306149866174,0.3359156445018291,0.0
GDD,IC,wiki-vote_di,0,57,0.18512737050665157,0.43,0.008208321539767903,0.9527114886326563,0.9605537659056035,0.32874255792267415,0.19999999999999996
GDD,IC,wiki-vote_di,0,58,0.18585055193886216,0.42,0.008349844324936314,0.9540593121393536,0.958498281076249,0.3207087009540205,0.19999999999999996
GDD,IC,wiki-vote_di,0,59,0.18712425700537788,0.41,0.008491367110104727,0.9516962995242741,0.9605923675548453,0.3130693637472204,0.19999999999999996
GDD,IC,wiki-vote_di,0,60,0.18600905745825078,0.4,0.00863288989527314,0.9525476838640982,0.9508132036115694,0.3062907969299189,0.0
GDD,IC,wiki-vote_di,0,61,0.18681149165015568,0.39,0.00877441268044155,0.9530807798394254,0.9496691779086289,0.30026540420342873,0.0
GDD,IC,wiki-vote_di,0,62,0.18693886215680725,0.38,0.008915935465609964,0.9518835667613631,0.9450297494376381,0.2917294311742342,0.0
GDD,IC,wiki-vote_di,0,63,0.18691904896688366,0.37,0.009057458250778375,0.9510212999785519,0.9453887484590815,0.28652894340434687,0.19999999999999996
GDD,IC,wiki-vote_di,0,64,0.18706481743560713,0.36,0.009198981035946787,0.9494623565642736,0.9438223502336643,0.28093393587260596,0.0
GDD,IC,wiki-vote_di,0,65,0.18807812057741297,0.35,0.0093405038211152,0.9533970498203939,0.9380600820222571,0.274083638189513,0.0
GDD,IC,wiki-vote_di,0,66,0.188297480894424,0.34,0.009482026606283611,0.9533134373884133,0.9359639080901889,0.26884728498672983,0.19999999999999996
GDD,IC,wiki-vote_di,0,67,0.1882097367676196,0.33,0.009623549391452024,0.953111473207993,0.9330441473183996,0.26386198981421705,0.19999999999999996
GDD,IC,wiki-vote_di,0,68,0.1887899801868101,0.32,0.009765072176620437,0.954327637225002,0.9481628484929459,0.25812352055089305,0.19999999999999996
GDD,IC,wiki-vote_di,0,69,0.189919332012454,0.31,0.009906594961788848,0.954342018886314,0.9624309288376925,0.25313822537838027,0.19999999999999996
GDD,IC,wiki-vote_di,0,70,0.1893518256439287,0.3,0.01004811774695726,0.9551625622550474,0.9559302227570811,0.24786600674270143,0.19999999999999996
GDD,IC,wiki-vote_di,0,71,0.1901981318992358,0.29,0.010189640532125671,0.9558591034984637,0.9547285812233708,0.24291657700308444,0.0
GDD,IC,wiki-vote_di,0,72,0.18996603453155958,0.28,0.010331163317294084,0.9545211153831641,0.9518134859812959,0.23646079908184492,0.19999999999999996
GDD,IC,wiki-vote_di,0,73,0.19035946787432775,0.27,0.010472686102462497,0.9563552551636636,0.949897500962716,0.22864213471056594,0.19999999999999996
GDD,IC,wiki-vote_di,0,74,0.19094961788848006,0.26,0.010614208887630908,0.9561322293310667,0.9466724658252775,0.22207876049063913,0.19999999999999996
GDD,IC,wiki-vote_di,0,75,0.1906679875459949,0.25,0.01075573167279932,0.9547316397542356,0.943248421882279,0.21433182698515174,0.19999999999999996
GDD,IC,wiki-vote_di,0,76,0.1916020379281064,0.24,0.010897254457967733,0.9557223154907031,0.9563881913643347,0.2099562441718672,0.19999999999999996
GDD,IC,wiki-vote_di,0,77,0.19227427115765636,0.23,0.011038777243136145,0.9561858854962387,0.953541006218042,0.20450469837170937,0.19999999999999996
GDD,IC,wiki-vote_di,0,78,0.19185253325785454,0.22,0.011180300028304557,0.9561358977270176,0.9485606651215306,0.19575353274514018,0.19999999999999996
GDD,IC,wiki-vote_di,0,79,0.19227568638550804,0.21,0.011321822813472968,0.9566797994043756,0.9422256161766348,0.18818592640413168,0.19999999999999996
GDD,IC,wiki-vote_di,0,80,0.19255024058873477,0.2,0.011463345598641381,0.9557997958134299,0.9534810048315971,0.18363101642636825,0.19999999999999996
GDD,IC,wiki-vote_di,0,81,0.19289272572884233,0.19,0.011604868383809794,0.9559757653978322,0.952787315176743,0.17889677928412595,0.19999999999999996
GDD,IC,wiki-vote_di,0,82,0.19217520520803852,0.18,0.011746391168978205,0.9570800539627331,0.9516166128156391,0.1737321569471344,0.19999999999999996
GDD,IC,wiki-vote_di,0,83,0.19324511746391168,0.17,0.011887913954146618,0.9569592831762271,0.9483899759424163,0.16325945054156799,0.19999999999999996
GDD,IC,wiki-vote_di,0,84,0.19293093688083782,0.16,0.01202943673931503,0.9572733548013895,0.9477005531331204,0.15816655907036803,0.19999999999999996
GDD,IC,wiki-vote_di,0,85,0.19307812057741297,0.15,0.012170959524483441,0.9555510467457952,0.959306664917578,0.15307366759916796,0.19999999999999996
GDD,IC,wiki-vote_di,0,86,0.19330455703368243,0.14,0.012312482309651854,0.9558517938059117,0.9548220718857978,0.1479449106950721,0.19999999999999996
GDD,IC,wiki-vote_di,0,87,0.194000849136711,0.13,0.012454005094820267,0.9544651527904392,0.9490480041801401,0.14199124883437342,0.19999999999999996
GDD,IC,wiki-vote_di,0,88,0.19419473535239173,0.12,0.012595527879988678,0.9548061824813476,0.9487753393743906,0.13693422279606915,0.19999999999999996
GDD,IC,wiki-vote_di,0,89,0.1948952731389754,0.11,0.01273705066515709,0.9568142559147653,0.9474638320043466,0.1297970016498099,0.19999999999999996
GDD,IC,wiki-vote_di,0,90,0.1951429380130201,0.1,0.012878573450325502,0.954122367375218,0.9457228347215177,0.12624632379312817,0.19999999999999996
GDD,IC,wiki-vote_di,0,91,0.195353806962921,0.09,0.013020096235493914,0.9566631890446993,0.9440457953762164,0.1221576644430098,0.19999999999999996
GDD,IC,wiki-vote_di,0,92,0.19629634871214266,0.08,0.013161619020662327,0.9573605113126861,0.9549847121255064,0.11774621619682946,0.19999999999999996
GDD,IC,wiki-vote_di,0,93,0.19706057175205208,0.07,0.013303141805830738,0.9572836888974462,0.9522734016903702,0.11215120866508854,0.19999999999999996
GDD,IC,wiki-vote_di,0,94,0.19738748938579112,0.06,0.013444664590999151,0.9573517383567386,0.9486473853153166,0.107775625851804,0.19999999999999996
