heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
GDD,WC,facebook_combined_un,0,0,0.035838078732359495,1.0,0.0002475860361475613,0.31969103956593303,0.1674453888423022,0.9537671990443747,0.0
GDD,WC,facebook_combined_un,0,1,0.06621193364694232,0.99,0.0004951720722951226,0.41637980893612925,0.22473327196867054,0.9187276025306376,0.0
GDD,WC,facebook_combined_un,0,2,0.0842015350334241,0.98,0.0007427581084426838,0.5255179232813392,0.2752606427704378,0.885324956864133,0.0
GDD,WC,facebook_combined_un,0,3,0.11704382272839813,0.97,0.0009903441445902451,0.5719800868149703,0.3211327116018593,0.8611246294739636,0.0
GDD,WC,facebook_combined_un,0,4,0.14390938351076998,0.96,0.0012379301807378064,0.6056307766800799,0.36394298207213027,0.8457726850418086,0.0
GDD,WC,facebook_combined_un,0,5,0.1464570438227284,0.95,0.0014855162168853676,0.608777609688562,0.4020235867206484,0.8327655620935274,0.0
GDD,WC,facebook_combined_un,0,6,0.1500817033919287,0.94,0.0017331022530329288,0.6044122314257739,0.38526411580937536,0.8198911648896164,0.0
GDD,WC,facebook_combined_un,0,7,0.15239168110918544,0.93,0.0019806882891804903,0.6100967483055026,0.42478284976973013,0.8086537185329381,0.0
GDD,WC,facebook_combined_un,0,8,0.15572418915573163,0.92,0.0022282743253280515,0.6186367263706213,0.4240392978274259,0.7978144494093704,0.0
GDD,WC,facebook_combined_un,0,9,0.15780391185937112,0.91,0.0024758603614756128,0.6210136324804834,0.41817506706790264,0.7874175994337035,0.0
GDD,WC,facebook_combined_un,0,10,0.16002228274325328,0.9,0.002723446397623174,0.622977895648303,0.40538883551617866,0.7770649913728266,0.0
GDD,WC,facebook_combined_un,0,11,0.15941569695469177,0.89,0.0029710324337707352,0.6204808825318306,0.400424664106077,0.7667123833119498,0.0
GDD,WC,facebook_combined_un,0,12,0.16620450606585788,0.88,0.0032186184699182965,0.6280185572208733,0.43438423478692123,0.7564925009954431,0.0
GDD,WC,facebook_combined_un,0,13,0.17392423867293885,0.87,0.0034662045060658577,0.6323979998202681,0.43950670518791224,0.7463611025085166,0.0
GDD,WC,facebook_combined_un,0,14,0.1782322357019064,0.86,0.0037137905422134194,0.6404227630478643,0.4335606474049476,0.7363624297659603,0.0
GDD,WC,facebook_combined_un,0,15,0.18125526120326815,0.85,0.003961376578360981,0.6444037089012357,0.42360629857927234,0.7264522408529841,0.0
GDD,WC,facebook_combined_un,0,16,0.18223075018568952,0.84,0.004208962614508541,0.6462332576315308,0.43026812986013285,0.716586293854798,0.0
GDD,WC,facebook_combined_un,0,17,0.18361970784847734,0.83,0.004456548650656103,0.6412406704566639,0.42100668922531115,0.706764588771402,0.0
GDD,WC,facebook_combined_un,0,18,0.18650160930923496,0.82,0.004704134686803664,0.6460175860614513,0.41216537970105493,0.6969871256027961,0.0
GDD,WC,facebook_combined_un,0,19,0.18883139390938353,0.81,0.0049517207229512255,0.6506391772172598,0.40929075958083594,0.6872539043489803,0.0
GDD,WC,facebook_combined_un,0,20,0.18987868284228768,0.8,0.005199306759098787,0.6400427324811648,0.4060874067323863,0.6776534088395345,0.0
