heuristic,model,graph,seed,k,spread,community,fairness,budget,time
GDD,WC,email_di,0,0,0.05531440162271805,0.036616723659504205,0.009262141488295296,0.053530582935647684,0.011062880324543608
GDD,WC,email_di,0,1,0.08822738336713995,0.06532996599715166,0.024346489696638853,0.08466079140995075,0.017645476673427987
GDD,WC,email_di,0,2,0.11237951318458417,0.08624674020037289,0.03192298163252947,0.10698699502800724,0.022475902636916827
GDD,WC,email_di,0,3,0.14359462474645032,0.11360200092563161,0.04076894004442766,0.13522737306553603,0.022475902636916827
GDD,WC,email_di,0,4,0.1570404665314402,0.12607764234857485,0.06024710720635893,0.1471296109225204,0.022475902636916827
GDD,WC,email_di,0,5,0.17398823529411767,0.14237141052142724,0.0666958074852964,0.16182084081064618,0.022475902636916827
GDD,WC,email_di,0,6,0.19082434077079108,0.15690380647030205,0.09072243057404628,0.17613567568827349,0.022475902636916827
GDD,WC,email_di,0,7,0.20318032454361054,0.17096776636139172,0.0965682303687465,0.18645042278683455,0.022475902636916827
GDD,WC,email_di,0,8,0.2091705882352941,0.17602260785148982,0.09949467851659269,0.1913591191227734,0.022475902636916827
GDD,WC,email_di,0,9,0.22262677484787016,0.18842348175744844,0.10584560315730153,0.20218175448849302,0.022475902636916827
GDD,WC,email_di,0,10,0.23391784989858008,0.20199782742714065,0.12990332846111136,0.21109294957051514,0.022475902636916827
GDD,WC,email_di,0,11,0.24786359026369167,0.2142554406066327,0.1400748316657121,0.22190402897492578,0.022475902636916827
GDD,WC,email_di,0,12,0.2552802231237322,0.22255624151091244,0.1443020168123977,0.22755619496549254,0.022475902636916827
GDD,WC,email_di,0,13,0.26777434077079104,0.23349852653203546,0.15327768014317736,0.23691984671565866,0.022475902636916827
GDD,WC,email_di,0,14,0.2733128803245436,0.23833998991109862,0.15648380643737597,0.24100169207761613,0.022475902636916827
GDD,WC,email_di,0,15,0.28084736308316427,0.24779974991552822,0.16080642983327026,0.2464599545221397,0.022475902636916827
GDD,WC,email_di,0,16,0.28359056795131843,0.2502062596384332,0.16345015096854174,0.24841359738276586,0.022475902636916827
GDD,WC,email_di,0,17,0.28645263691683565,0.25276322141137597,0.16511688569595462,0.25041734963428325,0.022475902636916827
GDD,WC,email_di,0,18,0.29615791075050707,0.2616593813042396,0.1707199601857859,0.2570949378682064,0.022475902636916827
GDD,WC,email_di,0,19,0.30425791075050707,0.26962242414899934,0.17539026119734522,0.2625702782177285,0.022475902636916827
GDD,WC,email_di,0,20,0.30425791075050707,0.26962242414899934,0.19910369361604702,0.2625702782177285,0.022475902636916827
GDD,WC,email_di,0,21,0.3107077079107505,0.2755908561704993,0.20343694646974791,0.2667788066727758,0.022475902636916827
GDD,WC,email_di,0,22,0.3160079107505071,0.28232215894472834,0.2069857278476932,0.27017580835765603,0.022475902636916827
GDD,WC,email_di,0,23,0.31887393509127787,0.2848835988737576,0.20888808405316475,0.271979768256998,0.022475902636916827
