seed_set,spread,seed,communities,fairness,budget,time
"[5666, 4626, 4356, 4355, 4225, 3712, 2979, 2735, 2734, 2374, 2013, 1846, 1806, 1687, 1545, 1544, 1221, 1183, 1163, 1146, 1055, 1052, 1018, 958, 936, 934, 915, 902, 877, 796, 787, 785, 699, 690, 546, 534, 517, 430, 408, 286, 196, 190, 160, 145, 30, 2]",0.17634729691480328,0.55,0.952020852840901,0.7994041054360244,0.3694139588264831,0.19999999999999996
"[3712, 408]",0.11922445513727711,0.99,0.899822956580671,0.37054976562320563,0.9511871458288501,0.0
"[3712, 2374, 2013, 768, 408]",0.14522926691197283,0.96,0.9187828136091768,0.5442722693213691,0.8886736962915143,0.0
"[3712, 2374, 408]",0.1333951316161902,0.98,0.9079261277492716,0.5785160833084719,0.923463166200416,0.0
[2374],0.0923535239173507,1.0,0.8520521611183097,0.1674453888423022,0.9722760203715659,0.0
"[4356, 4225, 3712, 2374, 2013, 1687, 1272, 958, 408, 30]",0.16200396263798472,0.91,0.9404372481609516,0.5187170293509582,0.8313607345240657,0.0
"[4100, 3936]",0.005893008774412681,0.99,0.148877279046154,0.1674453888423022,0.9997130765368338,1.0
[2564],0.051055759977356355,1.0,0.810614790309294,0.1674453888423022,0.9893479664299548,0.19999999999999996
"[1302, 1050]",0.009647608264930654,0.99,0.2734011719565359,0.370391199467891,0.995373359156445,0.8
"[1367, 107]",0.02705349561279366,0.99,0.6186021000080479,0.37054976562320563,0.9899218133562873,0.4
"[3712, 2374, 2013, 958, 915, 561, 408]",0.1528530993489952,0.94,0.9328987497255541,0.5416010091075276,0.8761925256437846,0.0
[1367],0.026357203509765073,1.0,0.6029599166419896,0.1674453888423022,0.9961265332472563,0.4
"[4417, 1538]",0.01522643645626946,0.99,0.45009680689333276,0.37054976562320563,0.9965927838749014,0.6
"[5191, 4356, 4270, 4225, 3885, 3712, 3192, 2932, 2735, 2665, 2564, 2550, 2377, 2374, 2167, 2013, 1853, 1687, 1392, 1362, 1272, 1163, 1117, 958, 915, 877, 483, 408, 350, 286, 196, 58, 30]",0.18316303424851402,0.68,0.9457953538195141,0.7301265503820706,0.6003156158094829,0.0
"[6019, 5515, 5191, 4626, 4356, 4355, 4233, 4225, 3885, 3712, 3618, 2735, 2665, 2634, 2564, 2374, 2153, 2013, 1853, 1687, 1675, 1272, 1163, 1117, 959, 958, 408, 196, 58, 30]",0.18155816586470422,0.71,0.9483262881565596,0.7310085117949092,0.6751309088300697,0.0
[107],0.007393150297197849,1.0,0.26912262064160464,0.1674453888423022,0.993795280109031,0.8
"[5666, 5191, 4356, 4355, 4225, 3712, 2735, 2665, 2564, 2374, 2013, 1853, 1687, 1392, 1272, 1163, 958, 915, 549, 408, 196, 30]",0.17655250495329747,0.79,0.9466716345342574,0.5416492528739277,0.7300050211606054,0.0
"[5191, 4356, 4225, 3712, 2665, 2374, 2013, 1687, 1272, 1141, 958, 915, 408, 58, 30]",0.16844466459099916,0.86,0.9441204642591716,0.5397379533729986,0.7778495086435693,0.0
[467],0.004793376733654118,1.0,0.1696001206259008,0.1674453888423022,0.9985295172512733,0.8
"[2564, 2374, 2013, 408]",0.14046136427964903,0.97,0.9224816724288103,0.370391199467891,0.9087224732802525,0.0
"[5666, 5515, 5191, 4356, 4355, 4233, 3712, 3517, 2979, 2735, 2665, 2634, 2564, 2374, 2153, 2013, 1853, 1687, 1272, 1163, 1117, 959, 958, 915, 408, 196, 58, 30]",0.1811307670534956,0.73,0.951500989375092,0.6289744588945105,0.690839968438419,0.0
[1538],0.014385791112369092,1.0,0.4530109280721669,0.1674453888423022,0.9966286493077972,0.4
"[5191, 4727, 4356, 4225, 3712, 3192, 2946, 2735, 2665, 2634, 2564, 2377, 2374, 2013, 1874, 1853, 1687, 1362, 1163, 1117, 958, 915, 877, 408, 196, 58, 30]",0.18008774412680442,0.74,0.9456438033929204,0.7460295620299533,0.6854601535040528,0.0
"[4356, 4233, 4225, 3712, 2665, 2564, 2374, 2013, 1687, 1163, 958, 915, 768, 408, 58, 30]",0.17038635720350978,0.85,0.9437035887832848,0.5737825660974595,0.7737608492934509,0.0
"[4356, 4225, 3712, 2665, 2374, 2013, 1687, 958, 915, 408, 58, 30]",0.16678460232097367,0.89,0.9424972186633831,0.5573445668470418,0.8077971451115415,0.0
"[4987, 4104, 3320]",0.015935465609963204,0.98,0.39766538256964723,0.3594705654020347,0.9994620185065634,0.6
