n_nodes,influence,obj,nodes
0.82,0.02,0.40942195392852887,"[3476, 1179, 2588, 1459, 1978, 1468, 3005, 190, 3652, 1999, 2002, 2902, 1249, 739, 230, 1257, 2933, 1912, 2940]"
0.93,0.01,0.32484594500167974,"[2658, 1892, 2792, 2569, 1611, 379, 3356, 3934]"
0.58,0.05,0.5058508711577476,"[131, 3333, 775, 3208, 1807, 1555, 1951, 2979, 548, 38, 2986, 3115, 682, 2480, 946, 1845, 2870, 2999, 2428, 700, 573, 2109, 316, 3777, 962, 2626, 2756, 1993, 1738, 3281, 1620, 3412, 3927, 2781, 3037, 3042, 3940, 744, 2928, 375, 2936, 2681, 380]"
0.25,0.1,0.629219050362175,"[1152, 642, 2819, 2947, 2821, 1026, 2056, 905, 1545, 907, 908, 653, 14, 2448, 3475, 2455, 153, 2201, 1820, 2461, 926, 1951, 4003, 3492, 1190, 2087, 936, 43, 1579, 3629, 3377, 1586, 951, 2871, 2428, 3319, 1855, 64, 1858, 1090, 451, 1861, 582, 3144, 201, 1483, 1612, 1490, 723, 2516, 2005, 2011, 3934, 606, 1890, 2660, 356, 1127, 3944, 3946, 3051, 1005, 366, 496, 2034, 627, 1779, 1910, 119, 1654, 377, 2426, 3452, 637, 2558, 767]"
0.15,0.1,0.6208976947997544,"[2051, 13, 2591, 3108, 2085, 3623, 2603, 3126, 61, 3134, 1627, 1635, 3691, 3185, 2676, 1654, 634, 3195, 2684, 645, 149, 2710, 662, 664, 3744, 2726, 184, 2745, 3777, 1218, 3272, 3279, 2259, 214, 2776, 1756, 735, 742, 3817, 2284, 3309, 2800, 1782, 3833, 1276, 3326, 3839, 1282, 3850, 267, 1809, 2322, 2325, 284, 805, 1835, 1330, 2366, 1858, 848, 365, 2926, 1398, 3447, 2429, 1923, 2949, 3467, 1937, 404, 922, 1952, 421, 430, 1970, 445, 4031, 975, 979, 3541, 985, 475, 3553, 3052, 1521, 2034]"
0.71,0.04,0.4247560433850278,"[775, 403, 3356, 1956, 2853, 3624, 2344, 3756, 3758, 815, 434, 2103, 4025, 2877, 3646, 583, 85, 3286, 3925, 3416, 473, 2137, 1114, 3549, 1380, 487, 234, 3061, 2811, 3708]"
0.55,0.05,0.5133733153746205,"[3970, 900, 3976, 651, 3340, 17, 3861, 2199, 1694, 2462, 1701, 3627, 4011, 1714, 307, 1845, 2997, 181, 1208, 2869, 702, 193, 3522, 2626, 1606, 2759, 2760, 2382, 1870, 1998, 1489, 335, 3155, 1238, 3926, 3938, 3939, 3043, 102, 3432, 235, 2800, 1143, 2682, 3196, 637]"
0.87,0.02,0.37892141841417015,"[1664, 3778, 962, 1476, 2276, 523, 2764, 653, 303, 1071, 1970, 3833, 3419, 3836]"
0.61,0.04,0.4802101842998432,"[2817, 515, 1802, 3723, 3979, 2189, 3725, 405, 2588, 3614, 3104, 2464, 2469, 422, 1703, 1449, 2091, 3246, 47, 2224, 2353, 3895, 3129, 3131, 3003, 3901, 3904, 2752, 1860, 3532, 845, 2640, 3409, 861, 227, 2024, 2920, 3951, 2938, 635]"
0.84,0.02,0.40987062303180755,"[608, 2020, 2372, 3913, 1771, 1676, 3339, 2446, 271, 1776, 3568, 3157, 3958, 1941, 346, 3966, 991]"
0.56,0.06,0.5534748832250671,"[1667, 516, 3211, 3339, 1810, 1684, 277, 1437, 2334, 416, 1185, 1570, 3107, 291, 1067, 1964, 1454, 4015, 1072, 2995, 3895, 2106, 1596, 2364, 1340, 447, 60, 1222, 970, 593, 1495, 474, 2269, 2273, 3557, 1767, 493, 2413, 751, 1393, 1905, 1013, 505, 1788, 2303]"
0.48,0.07,0.5497238767214614,"[3328, 3970, 3588, 1927, 271, 3217, 2197, 3222, 1433, 800, 1186, 1063, 3248, 692, 2229, 1972, 2743, 2872, 3128, 2362, 442, 3388, 1981, 700, 959, 1729, 1217, 67, 4037, 3654, 1607, 968, 1610, 2507, 3916, 2253, 1227, 2895, 720, 2514, 1619, 3798, 474, 863, 3808, 2914, 1764, 3686, 3943, 1266, 884, 3701, 3704]"
0.87,0.02,0.34528640349129336,"[160, 2625, 3554, 3237, 1449, 746, 1995, 1198, 1427, 2708, 948, 2486, 2838, 1341]"
0.74,0.04,0.4420333321281732,"[1282, 3586, 2321, 1556, 1565, 1952, 3234, 2084, 934, 3111, 1324, 309, 1476, 1093, 200, 1864, 3018, 211, 2647, 1240, 3422, 1639, 2542, 2417, 3832, 2553, 2174]"
0.63,0.05,0.5116116715500973,"[1408, 1921, 3715, 3462, 1929, 3083, 3982, 1425, 20, 1301, 1181, 1438, 2078, 1825, 1443, 3368, 958, 3263, 3522, 2115, 3907, 69, 2760, 1101, 1872, 2388, 3549, 1375, 96, 3041, 2916, 1895, 1643, 3948, 2795, 2158, 240, 2429]"
